Date,Open,High,Low,Close,Adjusted_close
2026-06-18,24.62,24.62,24.62,24.62,24.62
2026-06-22,24.7,24.7,24.7,24.7,24.7
2026-06-23,24.74,24.74,24.74,24.74,24.74
2026-06-24,24.81,24.81,24.81,24.81,24.81
2026-06-25,24.86,24.86,24.86,24.86,24.86
2026-06-26,24.89,24.89,24.89,24.89,24.89
2026-06-29,24.84,24.84,24.84,24.84,24.84
2026-06-30,24.82,24.82,24.82,24.82,24.82
2026-07-01,24.85,24.85,24.85,24.85,24.85
2026-07-02,24.89,24.89,24.89,24.89,24.89
2026-07-06,24.99,24.99,24.99,24.99,24.99
2026-07-07,25.04,25.04,25.04,25.04,25.04
2026-07-08,24.92,24.92,24.92,24.92,24.92
2026-07-09,24.99,24.99,24.99,24.99,24.99
2026-07-10,25.1,25.1,25.1,25.1,25.1
2026-07-13,25.04,25.04,25.04,25.04,25.04
2026-07-14,25.05,25.05,25.05,25.05,25.05
2026-07-15,25.03,25.03,25.03,25.03,25.03
2026-07-16,25.04,25.04,25.04,25.04,25.04
2026-07-17,24.93,24.93,24.93,24.93,24.93
2026-07-20,25,25,25,25,25
2026-07-21,25.05,25.05,25.05,25.05,25.05
2026-07-22,25.03,25.03,25.03,25.03,25.03
2026-07-23,24.89,24.89,24.89,24.89,24.89
2026-07-24,24.94,24.94,24.94,24.94,24.94
2026-07-27,25.04,25.04,25.04,25.04,25.04
2026-07-28,25.05,25.05,25.05,25.05,25.05
2026-07-29,24.89,24.89,24.89,24.89,24.89
2026-07-30,25.06,25.06,25.06,25.06,25.06
2026-07-31,25.02,25.02,25.02,25.02,25.02
2026-08-03,25.17,25.17,25.17,25.17,25.17
2026-08-04,25.21,25.21,25.21,25.21,25.21
2026-08-05,25.25,25.25,25.25,25.25,25.25
2026-08-06,25.28,25.28,25.28,25.28,25.28
2026-08-07,25.34,25.34,25.34,25.34,25.34
2026-08-10,25.28,25.28,25.28,25.28,25.28
2026-08-11,25.25,25.25,25.25,25.25,25.25
2026-08-12,25.3,25.3,25.3,25.3,25.3
2026-08-13,25.31,25.31,25.31,25.31,25.31
