Date,Open,High,Low,Close,Adjusted_close
2026-06-30,155.52,155.52,155.52,155.52,155.52
2026-07-01,155.56,155.56,155.56,155.56,155.56
2026-07-02,157.13,157.13,157.13,157.13,157.13
2026-07-03,158.34,158.34,158.34,158.34,158.34
2026-07-06,159,159,159,159,159
2026-07-07,158.81,158.81,158.81,158.81,158.81
2026-07-08,156.62,156.62,156.62,156.62,156.62
2026-07-09,156.57,156.57,156.57,156.57,156.57
2026-07-10,158,158,158,158,158
2026-07-13,158.58,158.58,158.58,158.58,158.58
2026-07-14,157.63,157.63,157.63,157.63,157.63
2026-07-15,158.58,158.58,158.58,158.58,158.58
2026-07-16,158.83,158.83,158.83,158.83,158.83
2026-07-17,158.05,158.05,158.05,158.05,158.05
2026-07-20,157.87,157.87,157.87,157.87,157.87
2026-07-21,157.51,157.51,157.51,157.51,157.51
2026-07-22,157.41,157.41,157.41,157.41,157.41
2026-07-23,157.52,157.52,157.52,157.52,157.52
2026-07-24,157.53,157.53,157.53,157.53,157.53
2026-07-27,159.53,159.53,159.53,159.53,159.53
2026-07-28,159.35,159.35,159.35,159.35,159.35
2026-07-29,161.04,161.04,161.04,161.04,161.04
2026-07-30,161.52,161.52,161.52,161.52,161.52
2026-07-31,160.9,160.9,160.9,160.9,160.9
2026-08-03,161.63,161.63,161.63,161.63,161.63
2026-08-04,162.55,162.55,162.55,162.55,162.55
2026-08-05,165.58,165.58,165.58,165.58,165.58
2026-08-06,164.73,164.73,164.73,164.73,164.73
2026-08-07,164.63,164.63,164.63,164.63,164.63
2026-08-10,165.34,165.34,165.34,165.34,165.34
2026-08-11,163.84,163.84,163.84,163.84,163.84
2026-08-12,164.54,164.54,164.54,164.54,164.54
2026-08-13,164.28,164.28,164.28,164.28,164.28
2026-08-14,164.59,164.59,164.59,164.59,164.59
