full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,ticker,fund_group,source,condition,horizon,dual_pass
0.5261303105746352,937,0.6905016008537886,0.5615641999705959,79,0.6962025316455697,BLPIX,long,gap_extra,ext_vix5d_ge10,1,True
0.5217547253774008,937,0.8185699039487727,0.5430273070734041,79,0.759493670886076,BLPIX,long,gap_extra,ext_vix5d_ge10,2,True
0.5267805170988414,938,0.906183368869936,0.564014205281225,79,0.8860759493670886,BLPIX,long,gap_extra,ext_vix5d_ge10,3,True
0.43949626214899523,938,0.9317697228144989,0.4779862934610451,79,0.9620253164556962,BLPIX,long,gap_extra,ext_vix5d_ge10,5,True
0.24218256227611384,146,0.6027397260273972,0.5582882546377947,17,0.6470588235294118,BLPSX,inverse,gap_extra,FXY_big_up,1,True
0.2777695121360958,60,0.7333333333333333,0.20692289942971093,33,0.696969696969697,BLPSX,inverse,gap_extra,GLD_gt2,2,True
1.0797138539184399,990,0.9323232323232323,1.0747692053359585,89,0.9775280898876404,BLPSX,inverse,gap_extra,ext_vix_chg_ge5,1,True
0.5427135422042637,990,0.8181818181818182,0.5081715227801711,89,0.8202247191011236,BLPSX,inverse,gap_extra,ext_vix_chg_ge5,2,True
0.36706256696532563,990,0.7808080808080808,0.3309213265369251,89,0.7528089887640449,BLPSX,inverse,gap_extra,ext_vix_chg_ge5,3,True
0.2496842425516292,990,0.7505050505050505,0.23694987826654265,89,0.7415730337078652,BLPSX,inverse,gap_extra,ext_vix_chg_ge5,5,True
0.5224090925628907,937,0.6894343649946638,0.5576520157797392,79,0.6962025316455697,BLPSX,inverse,gap_extra,ext_vix5d_ge10,1,True
0.5176156244411696,937,0.816435432230523,0.5387311073647172,79,0.759493670886076,BLPSX,inverse,gap_extra,ext_vix5d_ge10,2,True
0.5227274945976008,938,0.906183368869936,0.5597471580056366,79,0.8860759493670886,BLPSX,inverse,gap_extra,ext_vix5d_ge10,3,True
0.4357831680628932,938,0.9307036247334755,0.47375455083235835,79,0.9620253164556962,BLPSX,inverse,gap_extra,ext_vix5d_ge10,5,True
0.2778903424031855,58,0.7413793103448276,0.21928052378614943,33,0.7272727272727273,LVPIX,long,gap_extra,GLD_gt2,2,True
1.006224334678444,990,0.897979797979798,0.7860604287503701,89,0.9213483146067416,LVPIX,long,gap_extra,ext_vix_chg_ge5,1,True
0.5052919566825923,990,0.7878787878787878,0.3837193971511743,89,0.8202247191011236,LVPIX,long,gap_extra,ext_vix_chg_ge5,2,True
0.3436747621867279,990,0.7616161616161616,0.26148537935147725,89,0.7865168539325843,LVPIX,long,gap_extra,ext_vix_chg_ge5,3,True
0.4952478913209573,937,0.6862326574172892,0.4148010525322963,79,0.7088607594936709,LVPIX,long,gap_extra,ext_vix5d_ge10,1,True
0.48514341822509266,937,0.7982924226254002,0.39146938451841273,79,0.7848101265822784,LVPIX,long,gap_extra,ext_vix5d_ge10,2,True
0.48839312211248265,938,0.9008528784648188,0.40112371050467455,79,0.9113924050632911,LVPIX,long,gap_extra,ext_vix5d_ge10,3,True
0.40661576545333766,938,0.9168443496801706,0.33648937969923093,79,0.9240506329113924,LVPIX,long,gap_extra,ext_vix5d_ge10,5,True
0.27358454455526976,58,0.7413793103448276,0.21496823178347682,33,0.7272727272727273,LVPSX,inverse,gap_extra,GLD_gt2,2,True
1.0044854373165195,990,0.8949494949494949,0.7817030207930407,89,0.9213483146067416,LVPSX,inverse,gap_extra,ext_vix_chg_ge5,1,True
0.4999233924566524,990,0.7878787878787878,0.3798712291955616,89,0.8202247191011236,LVPSX,inverse,gap_extra,ext_vix_chg_ge5,2,True
0.3390023917977632,990,0.7585858585858586,0.2573619171586477,89,0.7865168539325843,LVPSX,inverse,gap_extra,ext_vix_chg_ge5,3,True
0.4890692186546205,937,0.6819637139807898,0.4107047745473577,79,0.7088607594936709,LVPSX,inverse,gap_extra,ext_vix5d_ge10,1,True
0.47932602802306085,937,0.7950907150480256,0.3876418580764597,79,0.7848101265822784,LVPSX,inverse,gap_extra,ext_vix5d_ge10,2,True
0.48225011733776013,938,0.8987206823027718,0.397359013765148,79,0.9113924050632911,LVPSX,inverse,gap_extra,ext_vix5d_ge10,3,True
0.40142369545872586,938,0.9136460554371002,0.3325463615894513,79,0.9113924050632911,LVPSX,inverse,gap_extra,ext_vix5d_ge10,5,True
1.167755210663142,863,0.746234067207416,0.5222465172164538,78,0.6538461538461539,SRPSX,inverse,gap_extra,ext_vix_chg_le-5,1,True
