ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
MGPSX,3,True,0.12076768098733488,2182,0.5641613198900092,0.1709327649193991,311,0.5627009646302251,0.2742938829106959,615,0.6341463414634146,0.5063237729047528,117,0.717948717948718,120,30
MLPIX,3,True,0.11912488698240731,1652,0.5357142857142857,0.07997792874991434,254,0.5,0.25948505350689516,410,0.573170731707317,0.2873968344865099,102,0.5784313725490197,120,30
MLPSX,3,True,0.12307848143646066,1487,0.5305985205110961,0.04753934614615572,213,0.4835680751173709,0.27909932921434333,370,0.5702702702702702,0.3490560149474266,97,0.5670103092783505,160,35
OEPIX,3,True,0.12063016780808128,4133,0.5381079119283814,0.20985856782440054,391,0.5575447570332481,0.2868488819728522,1343,0.5584512285927029,0.3129824792099216,169,0.6153846153846154,200,40
OEPSX,3,True,0.09125756906556805,4055,0.5373612823674476,0.1483449743365658,391,0.5601023017902813,0.2885926853073363,1348,0.5571216617210683,0.3089753932465348,169,0.6094674556213018,200,40
OTPIX,3,True,0.10105111337395228,3744,0.5555555555555556,0.12542674883429425,372,0.5725806451612904,0.2862252907854455,784,0.6275510204081632,0.4505119272514222,91,0.6373626373626373,160,35
OTPSX,3,True,0.09840375567388712,3020,0.5599337748344371,0.1293557144021804,370,0.572972972972973,0.2938821142702338,629,0.6200317965023847,0.4295291442943458,115,0.6347826086956522,120,30
PHPIX,3,True,0.12512594631544743,3736,0.541220556745182,0.3182692242448361,386,0.5777202072538861,0.3139288123877005,928,0.5851293103448276,0.5196338611279396,143,0.6013986013986014,200,40
PHPSX,3,True,0.1299092329808349,3524,0.5442678774120318,0.2919214882798431,386,0.5751295336787565,0.3095354847138911,939,0.6006389776357828,0.528998490343005,137,0.6496350364963503,200,40
PMPIX,3,True,0.19919420121133913,4596,0.5230635335073978,0.49680531235706143,391,0.6112531969309463,0.3868384086133894,1512,0.5582010582010583,0.7977367141864435,131,0.648854961832061,200,40
PMPSX,3,True,0.20822863324363636,4643,0.5250915356450571,0.4580914184599301,391,0.6086956521739131,0.3670855691109554,1782,0.5578002244668911,0.5776859663318964,152,0.6578947368421053,200,40
REPIX,3,True,0.12668836513732648,4656,0.5358676975945017,0.07058343384501779,386,0.5518134715025906,0.3712432840135779,1480,0.5682432432432433,0.3485622881309331,132,0.5833333333333334,200,40
REPSX,3,True,0.14171778768531815,4529,0.5374254802384633,0.07340036170759676,379,0.5593667546174143,0.3967602537286389,1313,0.5712109672505712,0.3457149198177614,128,0.5859375,200,40
RRPIX,1,True,0.2924330411360788,209,0.5645933014354066,0.23577310294234333,33,0.5757575757575758,0.2924330411360788,209,0.5645933014354066,0.23577310294234333,33,0.5757575757575758,120,30
RRPSX,1,True,0.29149180272618985,196,0.5510204081632653,0.23215453645208514,33,0.5757575757575758,0.29149180272618985,196,0.5510204081632653,0.23215453645208514,33,0.5757575757575758,120,30
