condition,horizon,eligible_funds,pass_signals
JNK_up_SPY_up_XLK_up,1,128,0
JNK_up_SPY_up_XLK_up,2,128,0
JNK_up_SPY_up_XLK_up,3,128,0
JNK_down_SPY_down_XLK_down,1,128,2
JNK_down_SPY_down_XLK_down,2,128,2
JNK_down_SPY_down_XLK_down,3,128,2
JNK_up_SPY_up_XLK_down,1,0,0
JNK_up_SPY_up_XLK_down,2,0,0
JNK_up_SPY_up_XLK_down,3,0,0
JNK_up_SPY_down_XLK_up,1,0,0
JNK_up_SPY_down_XLK_up,2,0,0
JNK_up_SPY_down_XLK_up,3,0,0
JNK_down_SPY_up_XLK_up,1,126,0
JNK_down_SPY_up_XLK_up,2,126,1
JNK_down_SPY_up_XLK_up,3,126,0
JNK_down_SPY_down_XLK_up,1,0,0
JNK_down_SPY_down_XLK_up,2,0,0
JNK_down_SPY_down_XLK_up,3,0,0
JNK_down_SPY_up_XLK_down,1,0,0
JNK_down_SPY_up_XLK_down,2,0,0
JNK_down_SPY_up_XLK_down,3,0,0
JNK_up_SPY_down_XLK_down,1,126,14
JNK_up_SPY_down_XLK_down,2,126,19
JNK_up_SPY_down_XLK_down,3,126,20
JNK_up_SPY_up_XLU_up,1,128,0
JNK_up_SPY_up_XLU_up,2,128,0
JNK_up_SPY_up_XLU_up,3,128,0
JNK_down_SPY_down_XLU_down,1,127,0
JNK_down_SPY_down_XLU_down,2,127,2
JNK_down_SPY_down_XLU_down,3,127,2
JNK_up_SPY_up_XLU_down,1,126,0
JNK_up_SPY_up_XLU_down,2,126,0
JNK_up_SPY_up_XLU_down,3,126,0
JNK_up_SPY_down_XLU_up,1,0,0
JNK_up_SPY_down_XLU_up,2,0,0
JNK_up_SPY_down_XLU_up,3,0,0
JNK_down_SPY_up_XLU_up,1,0,0
JNK_down_SPY_up_XLU_up,2,0,0
JNK_down_SPY_up_XLU_up,3,0,0
JNK_down_SPY_down_XLU_up,1,126,8
JNK_down_SPY_down_XLU_up,2,126,2
JNK_down_SPY_down_XLU_up,3,126,2
JNK_down_SPY_up_XLU_down,1,0,0
JNK_down_SPY_up_XLU_down,2,0,0
JNK_down_SPY_up_XLU_down,3,0,0
JNK_up_SPY_down_XLU_down,1,0,0
JNK_up_SPY_down_XLU_down,2,0,0
JNK_up_SPY_down_XLU_down,3,0,0
JNK_up_SPY_up_XLV_up,1,128,0
JNK_up_SPY_up_XLV_up,2,128,0
JNK_up_SPY_up_XLV_up,3,128,0
JNK_down_SPY_down_XLV_down,1,128,2
JNK_down_SPY_down_XLV_down,2,128,2
JNK_down_SPY_down_XLV_down,3,128,3
JNK_up_SPY_up_XLV_down,1,126,0
JNK_up_SPY_up_XLV_down,2,126,0
JNK_up_SPY_up_XLV_down,3,126,0
JNK_up_SPY_down_XLV_up,1,0,0
JNK_up_SPY_down_XLV_up,2,0,0
JNK_up_SPY_down_XLV_up,3,0,0
JNK_down_SPY_up_XLV_up,1,0,0
JNK_down_SPY_up_XLV_up,2,0,0
JNK_down_SPY_up_XLV_up,3,0,0
JNK_down_SPY_down_XLV_up,1,126,0
JNK_down_SPY_down_XLV_up,2,126,1
JNK_down_SPY_down_XLV_up,3,126,0
JNK_down_SPY_up_XLV_down,1,0,0
JNK_down_SPY_up_XLV_down,2,0,0
JNK_down_SPY_up_XLV_down,3,0,0
JNK_up_SPY_down_XLV_down,1,0,0
JNK_up_SPY_down_XLV_down,2,0,0
JNK_up_SPY_down_XLV_down,3,0,0
JNK_up_TIP_up_TLT_up,1,128,0
JNK_up_TIP_up_TLT_up,2,128,1
JNK_up_TIP_up_TLT_up,3,128,0
JNK_down_TIP_down_TLT_down,1,128,0
JNK_down_TIP_down_TLT_down,2,128,0
JNK_down_TIP_down_TLT_down,3,128,0
JNK_up_TIP_up_TLT_down,1,0,0
JNK_up_TIP_up_TLT_down,2,0,0
JNK_up_TIP_up_TLT_down,3,0,0
JNK_up_TIP_down_TLT_up,1,0,0
JNK_up_TIP_down_TLT_up,2,0,0
JNK_up_TIP_down_TLT_up,3,0,0
JNK_down_TIP_up_TLT_up,1,126,6
JNK_down_TIP_up_TLT_up,2,126,4
JNK_down_TIP_up_TLT_up,3,126,4
JNK_down_TIP_down_TLT_up,1,0,0
JNK_down_TIP_down_TLT_up,2,0,0
JNK_down_TIP_down_TLT_up,3,0,0
JNK_down_TIP_up_TLT_down,1,0,0
JNK_down_TIP_up_TLT_down,2,0,0
JNK_down_TIP_up_TLT_down,3,0,0
JNK_up_TIP_down_TLT_down,1,126,0
JNK_up_TIP_down_TLT_down,2,126,0
JNK_up_TIP_down_TLT_down,3,126,0
JNK_up_TIP_up_UUP_up,1,126,0
JNK_up_TIP_up_UUP_up,2,126,0
JNK_up_TIP_up_UUP_up,3,126,0
JNK_down_TIP_down_UUP_down,1,0,0
JNK_down_TIP_down_UUP_down,2,0,0
JNK_down_TIP_down_UUP_down,3,0,0
JNK_up_TIP_up_UUP_down,1,128,9
JNK_up_TIP_up_UUP_down,2,128,8
JNK_up_TIP_up_UUP_down,3,128,2
JNK_up_TIP_down_UUP_up,1,126,0
JNK_up_TIP_down_UUP_up,2,126,0
JNK_up_TIP_down_UUP_up,3,126,0
JNK_down_TIP_up_UUP_up,1,126,14
JNK_down_TIP_up_UUP_up,2,126,6
JNK_down_TIP_up_UUP_up,3,126,2
JNK_down_TIP_down_UUP_up,1,128,1
JNK_down_TIP_down_UUP_up,2,128,0
JNK_down_TIP_down_UUP_up,3,128,0
JNK_down_TIP_up_UUP_down,1,0,0
JNK_down_TIP_up_UUP_down,2,0,0
JNK_down_TIP_up_UUP_down,3,0,0
JNK_up_TIP_down_UUP_down,1,0,0
JNK_up_TIP_down_UUP_down,2,0,0
JNK_up_TIP_down_UUP_down,3,0,0
JNK_up_TIP_up_XLC_up,1,128,1
JNK_up_TIP_up_XLC_up,2,128,0
JNK_up_TIP_up_XLC_up,3,128,0
JNK_down_TIP_down_XLC_down,1,128,0
JNK_down_TIP_down_XLC_down,2,128,0
JNK_down_TIP_down_XLC_down,3,128,0
JNK_up_TIP_up_XLC_down,1,0,0
JNK_up_TIP_up_XLC_down,2,0,0
JNK_up_TIP_up_XLC_down,3,0,0
JNK_up_TIP_down_XLC_up,1,126,2
JNK_up_TIP_down_XLC_up,2,126,0
JNK_up_TIP_down_XLC_up,3,126,6
JNK_down_TIP_up_XLC_up,1,0,0
JNK_down_TIP_up_XLC_up,2,0,0
JNK_down_TIP_up_XLC_up,3,0,0
JNK_down_TIP_down_XLC_up,1,0,0
JNK_down_TIP_down_XLC_up,2,0,0
JNK_down_TIP_down_XLC_up,3,0,0
JNK_down_TIP_up_XLC_down,1,126,15
JNK_down_TIP_up_XLC_down,2,126,11
JNK_down_TIP_up_XLC_down,3,126,24
JNK_up_TIP_down_XLC_down,1,0,0
JNK_up_TIP_down_XLC_down,2,0,0
JNK_up_TIP_down_XLC_down,3,0,0
JNK_up_TIP_up_XLE_up,1,128,3
JNK_up_TIP_up_XLE_up,2,128,0
JNK_up_TIP_up_XLE_up,3,128,0
JNK_down_TIP_down_XLE_down,1,126,0
JNK_down_TIP_down_XLE_down,2,126,0
JNK_down_TIP_down_XLE_down,3,126,0
JNK_up_TIP_up_XLE_down,1,126,2
JNK_up_TIP_up_XLE_down,2,126,18
JNK_up_TIP_up_XLE_down,3,126,10
JNK_up_TIP_down_XLE_up,1,126,0
JNK_up_TIP_down_XLE_up,2,126,0
JNK_up_TIP_down_XLE_up,3,126,0
JNK_down_TIP_up_XLE_up,1,126,0
JNK_down_TIP_up_XLE_up,2,126,6
JNK_down_TIP_up_XLE_up,3,126,6
JNK_down_TIP_down_XLE_up,1,126,2
JNK_down_TIP_down_XLE_up,2,126,0
JNK_down_TIP_down_XLE_up,3,126,0
JNK_down_TIP_up_XLE_down,1,0,0
JNK_down_TIP_up_XLE_down,2,0,0
JNK_down_TIP_up_XLE_down,3,0,0
JNK_up_TIP_down_XLE_down,1,0,0
JNK_up_TIP_down_XLE_down,2,0,0
JNK_up_TIP_down_XLE_down,3,0,0
JNK_up_TIP_up_XLF_up,1,128,3
JNK_up_TIP_up_XLF_up,2,128,4
JNK_up_TIP_up_XLF_up,3,128,0
JNK_down_TIP_down_XLF_down,1,127,0
JNK_down_TIP_down_XLF_down,2,127,0
JNK_down_TIP_down_XLF_down,3,127,0
JNK_up_TIP_up_XLF_down,1,126,0
JNK_up_TIP_up_XLF_down,2,126,0
JNK_up_TIP_up_XLF_down,3,126,2
JNK_up_TIP_down_XLF_up,1,126,0
JNK_up_TIP_down_XLF_up,2,126,0
JNK_up_TIP_down_XLF_up,3,126,0
JNK_down_TIP_up_XLF_up,1,0,0
JNK_down_TIP_up_XLF_up,2,0,0
JNK_down_TIP_up_XLF_up,3,0,0
JNK_down_TIP_down_XLF_up,1,126,0
JNK_down_TIP_down_XLF_up,2,126,3
JNK_down_TIP_down_XLF_up,3,126,0
JNK_down_TIP_up_XLF_down,1,126,21
JNK_down_TIP_up_XLF_down,2,126,4
JNK_down_TIP_up_XLF_down,3,126,6
JNK_up_TIP_down_XLF_down,1,0,0
JNK_up_TIP_down_XLF_down,2,0,0
JNK_up_TIP_down_XLF_down,3,0,0
JNK_up_TIP_up_XLK_up,1,128,1
JNK_up_TIP_up_XLK_up,2,128,0
JNK_up_TIP_up_XLK_up,3,128,0
JNK_down_TIP_down_XLK_down,1,127,0
JNK_down_TIP_down_XLK_down,2,127,2
JNK_down_TIP_down_XLK_down,3,127,2
JNK_up_TIP_up_XLK_down,1,0,0
JNK_up_TIP_up_XLK_down,2,0,0
JNK_up_TIP_up_XLK_down,3,0,0
JNK_up_TIP_down_XLK_up,1,126,0
JNK_up_TIP_down_XLK_up,2,126,0
JNK_up_TIP_down_XLK_up,3,126,0
JNK_down_TIP_up_XLK_up,1,0,0
JNK_down_TIP_up_XLK_up,2,0,0
JNK_down_TIP_up_XLK_up,3,0,0
JNK_down_TIP_down_XLK_up,1,126,0
JNK_down_TIP_down_XLK_up,2,126,0
JNK_down_TIP_down_XLK_up,3,126,0
JNK_down_TIP_up_XLK_down,1,126,14
JNK_down_TIP_up_XLK_down,2,126,6
JNK_down_TIP_up_XLK_down,3,126,9
JNK_up_TIP_down_XLK_down,1,0,0
JNK_up_TIP_down_XLK_down,2,0,0
JNK_up_TIP_down_XLK_down,3,0,0
JNK_up_TIP_up_XLU_up,1,128,2
JNK_up_TIP_up_XLU_up,2,128,1
JNK_up_TIP_up_XLU_up,3,128,0
JNK_down_TIP_down_XLU_down,1,127,0
JNK_down_TIP_down_XLU_down,2,127,0
JNK_down_TIP_down_XLU_down,3,127,0
JNK_up_TIP_up_XLU_down,1,126,0
JNK_up_TIP_up_XLU_down,2,126,0
JNK_up_TIP_up_XLU_down,3,126,0
JNK_up_TIP_down_XLU_up,1,126,0
JNK_up_TIP_down_XLU_up,2,126,0
JNK_up_TIP_down_XLU_up,3,126,0
JNK_down_TIP_up_XLU_up,1,126,17
JNK_down_TIP_up_XLU_up,2,126,6
JNK_down_TIP_up_XLU_up,3,126,5
JNK_down_TIP_down_XLU_up,1,126,0
JNK_down_TIP_down_XLU_up,2,126,0
JNK_down_TIP_down_XLU_up,3,126,0
JNK_down_TIP_up_XLU_down,1,126,0
JNK_down_TIP_up_XLU_down,2,126,3
JNK_down_TIP_up_XLU_down,3,126,6
JNK_up_TIP_down_XLU_down,1,0,0
JNK_up_TIP_down_XLU_down,2,0,0
JNK_up_TIP_down_XLU_down,3,0,0
JNK_up_TIP_up_XLV_up,1,128,1
JNK_up_TIP_up_XLV_up,2,128,6
JNK_up_TIP_up_XLV_up,3,128,0
JNK_down_TIP_down_XLV_down,1,127,1
JNK_down_TIP_down_XLV_down,2,127,2
JNK_down_TIP_down_XLV_down,3,127,2
JNK_up_TIP_up_XLV_down,1,126,6
JNK_up_TIP_up_XLV_down,2,126,0
JNK_up_TIP_up_XLV_down,3,126,1
JNK_up_TIP_down_XLV_up,1,126,0
JNK_up_TIP_down_XLV_up,2,126,0
JNK_up_TIP_down_XLV_up,3,126,0
JNK_down_TIP_up_XLV_up,1,0,0
JNK_down_TIP_up_XLV_up,2,0,0
JNK_down_TIP_up_XLV_up,3,0,0
JNK_down_TIP_down_XLV_up,1,126,0
JNK_down_TIP_down_XLV_up,2,126,2
JNK_down_TIP_down_XLV_up,3,126,2
JNK_down_TIP_up_XLV_down,1,126,7
JNK_down_TIP_up_XLV_down,2,126,7
JNK_down_TIP_up_XLV_down,3,126,4
JNK_up_TIP_down_XLV_down,1,0,0
JNK_up_TIP_down_XLV_down,2,0,0
JNK_up_TIP_down_XLV_down,3,0,0
JNK_up_TLT_up_UUP_up,1,126,0
JNK_up_TLT_up_UUP_up,2,126,0
JNK_up_TLT_up_UUP_up,3,126,0
JNK_down_TLT_down_UUP_down,1,126,0
JNK_down_TLT_down_UUP_down,2,126,0
JNK_down_TLT_down_UUP_down,3,126,10
JNK_up_TLT_up_UUP_down,1,128,0
JNK_up_TLT_up_UUP_down,2,128,0
JNK_up_TLT_up_UUP_down,3,128,0
JNK_up_TLT_down_UUP_up,1,126,0
JNK_up_TLT_down_UUP_up,2,126,0
JNK_up_TLT_down_UUP_up,3,126,0
JNK_down_TLT_up_UUP_up,1,126,4
JNK_down_TLT_up_UUP_up,2,126,5
JNK_down_TLT_up_UUP_up,3,126,4
JNK_down_TLT_down_UUP_up,1,128,0
JNK_down_TLT_down_UUP_up,2,128,0
JNK_down_TLT_down_UUP_up,3,128,0
JNK_down_TLT_up_UUP_down,1,0,0
JNK_down_TLT_up_UUP_down,2,0,0
JNK_down_TLT_up_UUP_down,3,0,0
JNK_up_TLT_down_UUP_down,1,126,0
JNK_up_TLT_down_UUP_down,2,126,0
JNK_up_TLT_down_UUP_down,3,126,0
JNK_up_TLT_up_XLC_up,1,128,0
JNK_up_TLT_up_XLC_up,2,128,0
JNK_up_TLT_up_XLC_up,3,128,2
JNK_down_TLT_down_XLC_down,1,127,0
JNK_down_TLT_down_XLC_down,2,127,0
JNK_down_TLT_down_XLC_down,3,127,0
JNK_up_TLT_up_XLC_down,1,0,0
JNK_up_TLT_up_XLC_down,2,0,0
JNK_up_TLT_up_XLC_down,3,0,0
JNK_up_TLT_down_XLC_up,1,126,0
JNK_up_TLT_down_XLC_up,2,126,0
JNK_up_TLT_down_XLC_up,3,126,0
JNK_down_TLT_up_XLC_up,1,0,0
JNK_down_TLT_up_XLC_up,2,0,0
JNK_down_TLT_up_XLC_up,3,0,0
JNK_down_TLT_down_XLC_up,1,0,0
JNK_down_TLT_down_XLC_up,2,0,0
JNK_down_TLT_down_XLC_up,3,0,0
JNK_down_TLT_up_XLC_down,1,126,12
JNK_down_TLT_up_XLC_down,2,126,5
JNK_down_TLT_up_XLC_down,3,126,9
JNK_up_TLT_down_XLC_down,1,0,0
JNK_up_TLT_down_XLC_down,2,0,0
JNK_up_TLT_down_XLC_down,3,0,0
JNK_up_TLT_up_XLE_up,1,127,1
JNK_up_TLT_up_XLE_up,2,127,0
JNK_up_TLT_up_XLE_up,3,127,0
JNK_down_TLT_down_XLE_down,1,126,0
JNK_down_TLT_down_XLE_down,2,126,0
JNK_down_TLT_down_XLE_down,3,126,0
JNK_up_TLT_up_XLE_down,1,126,2
JNK_up_TLT_up_XLE_down,2,126,6
JNK_up_TLT_up_XLE_down,3,126,3
JNK_up_TLT_down_XLE_up,1,126,0
JNK_up_TLT_down_XLE_up,2,126,0
JNK_up_TLT_down_XLE_up,3,126,0
JNK_down_TLT_up_XLE_up,1,126,0
JNK_down_TLT_up_XLE_up,2,126,8
JNK_down_TLT_up_XLE_up,3,126,8
JNK_down_TLT_down_XLE_up,1,126,0
JNK_down_TLT_down_XLE_up,2,126,0
JNK_down_TLT_down_XLE_up,3,126,0
JNK_down_TLT_up_XLE_down,1,126,7
JNK_down_TLT_up_XLE_down,2,126,2
JNK_down_TLT_up_XLE_down,3,126,0
JNK_up_TLT_down_XLE_down,1,0,0
JNK_up_TLT_down_XLE_down,2,0,0
JNK_up_TLT_down_XLE_down,3,0,0
JNK_up_TLT_up_XLF_up,1,128,0
JNK_up_TLT_up_XLF_up,2,128,0
JNK_up_TLT_up_XLF_up,3,128,0
JNK_down_TLT_down_XLF_down,1,127,0
JNK_down_TLT_down_XLF_down,2,127,0
JNK_down_TLT_down_XLF_down,3,127,0
JNK_up_TLT_up_XLF_down,1,126,3
JNK_up_TLT_up_XLF_down,2,126,0
JNK_up_TLT_up_XLF_down,3,126,2
JNK_up_TLT_down_XLF_up,1,126,0
JNK_up_TLT_down_XLF_up,2,126,0
JNK_up_TLT_down_XLF_up,3,126,0
JNK_down_TLT_up_XLF_up,1,0,0
JNK_down_TLT_up_XLF_up,2,0,0
JNK_down_TLT_up_XLF_up,3,0,0
JNK_down_TLT_down_XLF_up,1,126,0
JNK_down_TLT_down_XLF_up,2,126,2
JNK_down_TLT_down_XLF_up,3,126,0
JNK_down_TLT_up_XLF_down,1,126,9
JNK_down_TLT_up_XLF_down,2,126,6
JNK_down_TLT_up_XLF_down,3,126,3
JNK_up_TLT_down_XLF_down,1,0,0
JNK_up_TLT_down_XLF_down,2,0,0
JNK_up_TLT_down_XLF_down,3,0,0
JNK_up_TLT_up_XLK_up,1,128,0
JNK_up_TLT_up_XLK_up,2,128,0
JNK_up_TLT_up_XLK_up,3,128,0
JNK_down_TLT_down_XLK_down,1,127,0
JNK_down_TLT_down_XLK_down,2,127,2
JNK_down_TLT_down_XLK_down,3,127,2
JNK_up_TLT_up_XLK_down,1,0,0
JNK_up_TLT_up_XLK_down,2,0,0
JNK_up_TLT_up_XLK_down,3,0,0
JNK_up_TLT_down_XLK_up,1,126,0
JNK_up_TLT_down_XLK_up,2,126,0
JNK_up_TLT_down_XLK_up,3,126,0
JNK_down_TLT_up_XLK_up,1,0,0
JNK_down_TLT_up_XLK_up,2,0,0
JNK_down_TLT_up_XLK_up,3,0,0
JNK_down_TLT_down_XLK_up,1,126,0
JNK_down_TLT_down_XLK_up,2,126,0
JNK_down_TLT_down_XLK_up,3,126,0
JNK_down_TLT_up_XLK_down,1,126,4
JNK_down_TLT_up_XLK_down,2,126,5
JNK_down_TLT_up_XLK_down,3,126,6
JNK_up_TLT_down_XLK_down,1,0,0
JNK_up_TLT_down_XLK_down,2,0,0
JNK_up_TLT_down_XLK_down,3,0,0
JNK_up_TLT_up_XLU_up,1,128,0
JNK_up_TLT_up_XLU_up,2,128,0
JNK_up_TLT_up_XLU_up,3,128,0
JNK_down_TLT_down_XLU_down,1,127,0
JNK_down_TLT_down_XLU_down,2,127,0
JNK_down_TLT_down_XLU_down,3,127,0
JNK_up_TLT_up_XLU_down,1,126,0
JNK_up_TLT_up_XLU_down,2,126,0
JNK_up_TLT_up_XLU_down,3,126,1
JNK_up_TLT_down_XLU_up,1,126,0
JNK_up_TLT_down_XLU_up,2,126,0
JNK_up_TLT_down_XLU_up,3,126,0
JNK_down_TLT_up_XLU_up,1,126,4
JNK_down_TLT_up_XLU_up,2,126,1
JNK_down_TLT_up_XLU_up,3,126,0
JNK_down_TLT_down_XLU_up,1,126,0
JNK_down_TLT_down_XLU_up,2,126,0
JNK_down_TLT_down_XLU_up,3,126,1
JNK_down_TLT_up_XLU_down,1,0,0
JNK_down_TLT_up_XLU_down,2,0,0
JNK_down_TLT_up_XLU_down,3,0,0
JNK_up_TLT_down_XLU_down,1,0,0
JNK_up_TLT_down_XLU_down,2,0,0
JNK_up_TLT_down_XLU_down,3,0,0
JNK_up_TLT_up_XLV_up,1,128,0
JNK_up_TLT_up_XLV_up,2,128,3
JNK_up_TLT_up_XLV_up,3,128,0
JNK_down_TLT_down_XLV_down,1,127,0
JNK_down_TLT_down_XLV_down,2,127,4
JNK_down_TLT_down_XLV_down,3,127,3
JNK_up_TLT_up_XLV_down,1,126,2
JNK_up_TLT_up_XLV_down,2,126,0
JNK_up_TLT_up_XLV_down,3,126,0
JNK_up_TLT_down_XLV_up,1,126,0
JNK_up_TLT_down_XLV_up,2,126,0
JNK_up_TLT_down_XLV_up,3,126,0
JNK_down_TLT_up_XLV_up,1,0,0
JNK_down_TLT_up_XLV_up,2,0,0
JNK_down_TLT_up_XLV_up,3,0,0
JNK_down_TLT_down_XLV_up,1,126,0
JNK_down_TLT_down_XLV_up,2,126,0
JNK_down_TLT_down_XLV_up,3,126,0
JNK_down_TLT_up_XLV_down,1,126,2
JNK_down_TLT_up_XLV_down,2,126,4
JNK_down_TLT_up_XLV_down,3,126,4
JNK_up_TLT_down_XLV_down,1,126,0
JNK_up_TLT_down_XLV_down,2,126,9
JNK_up_TLT_down_XLV_down,3,126,17
JNK_up_UUP_up_XLC_up,1,126,0
JNK_up_UUP_up_XLC_up,2,126,0
JNK_up_UUP_up_XLC_up,3,126,0
JNK_down_UUP_down_XLC_down,1,0,0
JNK_down_UUP_down_XLC_down,2,0,0
JNK_down_UUP_down_XLC_down,3,0,0
JNK_up_UUP_up_XLC_down,1,0,0
JNK_up_UUP_up_XLC_down,2,0,0
JNK_up_UUP_up_XLC_down,3,0,0
JNK_up_UUP_down_XLC_up,1,128,0
JNK_up_UUP_down_XLC_up,2,128,0
JNK_up_UUP_down_XLC_up,3,128,0
JNK_down_UUP_up_XLC_up,1,0,0
JNK_down_UUP_up_XLC_up,2,0,0
JNK_down_UUP_up_XLC_up,3,0,0
JNK_down_UUP_down_XLC_up,1,0,0
JNK_down_UUP_down_XLC_up,2,0,0
JNK_down_UUP_down_XLC_up,3,0,0
JNK_down_UUP_up_XLC_down,1,127,0
JNK_down_UUP_up_XLC_down,2,127,0
JNK_down_UUP_up_XLC_down,3,127,0
JNK_up_UUP_down_XLC_down,1,0,0
JNK_up_UUP_down_XLC_down,2,0,0
JNK_up_UUP_down_XLC_down,3,0,0
JNK_up_UUP_up_XLE_up,1,126,0
JNK_up_UUP_up_XLE_up,2,126,0
JNK_up_UUP_up_XLE_up,3,126,0
JNK_down_UUP_down_XLE_down,1,126,6
JNK_down_UUP_down_XLE_down,2,126,8
JNK_down_UUP_down_XLE_down,3,126,5
JNK_up_UUP_up_XLE_down,1,0,0
JNK_up_UUP_up_XLE_down,2,0,0
JNK_up_UUP_up_XLE_down,3,0,0
JNK_up_UUP_down_XLE_up,1,127,0
JNK_up_UUP_down_XLE_up,2,127,0
JNK_up_UUP_down_XLE_up,3,127,0
JNK_down_UUP_up_XLE_up,1,126,0
JNK_down_UUP_up_XLE_up,2,126,2
JNK_down_UUP_up_XLE_up,3,126,0
JNK_down_UUP_down_XLE_up,1,0,0
JNK_down_UUP_down_XLE_up,2,0,0
JNK_down_UUP_down_XLE_up,3,0,0
JNK_down_UUP_up_XLE_down,1,127,0
JNK_down_UUP_up_XLE_down,2,127,0
JNK_down_UUP_up_XLE_down,3,127,0
JNK_up_UUP_down_XLE_down,1,126,2
JNK_up_UUP_down_XLE_down,2,126,8
JNK_up_UUP_down_XLE_down,3,126,8
JNK_up_UUP_up_XLF_up,1,126,0
JNK_up_UUP_up_XLF_up,2,126,0
JNK_up_UUP_up_XLF_up,3,126,0
JNK_down_UUP_down_XLF_down,1,126,7
JNK_down_UUP_down_XLF_down,2,126,3
JNK_down_UUP_down_XLF_down,3,126,6
JNK_up_UUP_up_XLF_down,1,0,0
JNK_up_UUP_up_XLF_down,2,0,0
JNK_up_UUP_up_XLF_down,3,0,0
JNK_up_UUP_down_XLF_up,1,128,1
JNK_up_UUP_down_XLF_up,2,128,0
JNK_up_UUP_down_XLF_up,3,128,0
JNK_down_UUP_up_XLF_up,1,126,0
JNK_down_UUP_up_XLF_up,2,126,2
JNK_down_UUP_up_XLF_up,3,126,0
JNK_down_UUP_down_XLF_up,1,0,0
JNK_down_UUP_down_XLF_up,2,0,0
JNK_down_UUP_down_XLF_up,3,0,0
JNK_down_UUP_up_XLF_down,1,128,0
JNK_down_UUP_up_XLF_down,2,128,2
JNK_down_UUP_up_XLF_down,3,128,0
JNK_up_UUP_down_XLF_down,1,0,0
JNK_up_UUP_down_XLF_down,2,0,0
JNK_up_UUP_down_XLF_down,3,0,0
JNK_up_UUP_up_XLK_up,1,126,0
JNK_up_UUP_up_XLK_up,2,126,0
JNK_up_UUP_up_XLK_up,3,126,0
JNK_down_UUP_down_XLK_down,1,126,10
JNK_down_UUP_down_XLK_down,2,126,6
JNK_down_UUP_down_XLK_down,3,126,6
JNK_up_UUP_up_XLK_down,1,0,0
JNK_up_UUP_up_XLK_down,2,0,0
JNK_up_UUP_up_XLK_down,3,0,0
JNK_up_UUP_down_XLK_up,1,128,0
JNK_up_UUP_down_XLK_up,2,128,0
JNK_up_UUP_down_XLK_up,3,128,0
JNK_down_UUP_up_XLK_up,1,126,0
JNK_down_UUP_up_XLK_up,2,126,0
JNK_down_UUP_up_XLK_up,3,126,0
JNK_down_UUP_down_XLK_up,1,0,0
JNK_down_UUP_down_XLK_up,2,0,0
JNK_down_UUP_down_XLK_up,3,0,0
JNK_down_UUP_up_XLK_down,1,127,0
JNK_down_UUP_up_XLK_down,2,127,2
JNK_down_UUP_up_XLK_down,3,127,0
JNK_up_UUP_down_XLK_down,1,0,0
JNK_up_UUP_down_XLK_down,2,0,0
JNK_up_UUP_down_XLK_down,3,0,0
JNK_up_UUP_up_XLU_up,1,126,0
JNK_up_UUP_up_XLU_up,2,126,0
JNK_up_UUP_up_XLU_up,3,126,0
JNK_down_UUP_down_XLU_down,1,126,2
JNK_down_UUP_down_XLU_down,2,126,8
JNK_down_UUP_down_XLU_down,3,126,9
JNK_up_UUP_up_XLU_down,1,0,0
JNK_up_UUP_up_XLU_down,2,0,0
JNK_up_UUP_up_XLU_down,3,0,0
JNK_up_UUP_down_XLU_up,1,127,0
JNK_up_UUP_down_XLU_up,2,127,0
JNK_up_UUP_down_XLU_up,3,127,0
JNK_down_UUP_up_XLU_up,1,126,0
JNK_down_UUP_up_XLU_up,2,126,0
JNK_down_UUP_up_XLU_up,3,126,0
JNK_down_UUP_down_XLU_up,1,0,0
JNK_down_UUP_down_XLU_up,2,0,0
JNK_down_UUP_down_XLU_up,3,0,0
JNK_down_UUP_up_XLU_down,1,127,0
JNK_down_UUP_up_XLU_down,2,127,0
JNK_down_UUP_up_XLU_down,3,127,0
JNK_up_UUP_down_XLU_down,1,126,0
JNK_up_UUP_down_XLU_down,2,126,0
JNK_up_UUP_down_XLU_down,3,126,0
JNK_up_UUP_up_XLV_up,1,126,0
JNK_up_UUP_up_XLV_up,2,126,0
JNK_up_UUP_up_XLV_up,3,126,0
JNK_down_UUP_down_XLV_down,1,126,13
JNK_down_UUP_down_XLV_down,2,126,6
JNK_down_UUP_down_XLV_down,3,126,6
JNK_up_UUP_up_XLV_down,1,126,0
JNK_up_UUP_up_XLV_down,2,126,0
JNK_up_UUP_up_XLV_down,3,126,2
JNK_up_UUP_down_XLV_up,1,128,0
JNK_up_UUP_down_XLV_up,2,128,0
JNK_up_UUP_down_XLV_up,3,128,0
JNK_down_UUP_up_XLV_up,1,126,0
JNK_down_UUP_up_XLV_up,2,126,2
JNK_down_UUP_up_XLV_up,3,126,0
JNK_down_UUP_down_XLV_up,1,0,0
JNK_down_UUP_down_XLV_up,2,0,0
JNK_down_UUP_down_XLV_up,3,0,0
JNK_down_UUP_up_XLV_down,1,127,0
JNK_down_UUP_up_XLV_down,2,127,2
JNK_down_UUP_up_XLV_down,3,127,0
JNK_up_UUP_down_XLV_down,1,126,2
JNK_up_UUP_down_XLV_down,2,126,0
JNK_up_UUP_down_XLV_down,3,126,2
JNK_up_XLC_up_XLE_up,1,128,1
JNK_up_XLC_up_XLE_up,2,128,0
JNK_up_XLC_up_XLE_up,3,128,0
JNK_down_XLC_down_XLE_down,1,127,10
JNK_down_XLC_down_XLE_down,2,127,2
JNK_down_XLC_down_XLE_down,3,127,12
