ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,tokens
UJPIX,pair_scan,pair_scan,TIP_down_XLU_down,2,0.2165681810447507,1196,0.5543478260869565,0.479926957803116,94,0.5531914893617021,"{'TIP', 'XLU'}"
UJPSX,pair_scan,pair_scan,TIP_down_XLU_down,2,0.2125204041413575,1196,0.5518394648829431,0.4756626503875409,94,0.5531914893617021,"{'TIP', 'XLU'}"
SMPSX,pair_scan,pair_scan,TIP_up_XLV_up,1,0.2360966948403339,136,0.5882352941176471,0.3834941151108727,110,0.6272727272727273,"{'TIP', 'XLV'}"
ULPIX,pair_scan,pair_scan,TIP_up_XLV_up,1,0.2797614072098602,190,0.6,0.2655814211223805,119,0.6050420168067226,"{'TIP', 'XLV'}"
ULPSX,pair_scan,pair_scan,TIP_up_XLV_up,1,0.2599954907372122,160,0.6,0.2626054003798161,119,0.6050420168067226,"{'TIP', 'XLV'}"
UOPIX,pair_scan,pair_scan,TIP_up_XLV_up,1,0.2644336858779051,723,0.5919778699861687,0.4182340628741781,119,0.5882352941176471,"{'TIP', 'XLV'}"
UOPSX,pair_scan,pair_scan,TIP_up_XLV_up,1,0.2526276022369417,689,0.5921625544267054,0.4163810572740422,119,0.5882352941176471,"{'TIP', 'XLV'}"
UOPIX,pair_scan,pair_scan,TIP_up_XLV_up,2,0.2390720385712609,992,0.6169354838709677,0.3768555123408907,119,0.6386554621848739,"{'TIP', 'XLV'}"
UOPSX,pair_scan,pair_scan,TIP_up_XLV_up,2,0.235059271188357,1003,0.6151545363908275,0.3743644258365638,119,0.6386554621848739,"{'TIP', 'XLV'}"
UJPIX,pair_scan,pair_scan,TIP_down_XLV_down,2,0.2414195180670049,1072,0.566231343283582,0.4866942071921288,101,0.5643564356435643,"{'TIP', 'XLV'}"
UJPSX,pair_scan,pair_scan,TIP_down_XLV_down,2,0.2375795879091584,1072,0.5643656716417911,0.4823626551640082,101,0.5643564356435643,"{'TIP', 'XLV'}"
SMPIX,pair_scan,pair_scan,TIP_down_XLV_down,3,0.2236440193491152,1003,0.5653040877367896,0.4876080963961811,101,0.6138613861386139,"{'TIP', 'XLV'}"
SMPSX,pair_scan,pair_scan,TIP_down_XLV_down,3,0.2146079623667243,998,0.5621242484969939,0.4838372872161394,101,0.6138613861386139,"{'TIP', 'XLV'}"
UJPIX,pair_scan,pair_scan,TIP_down_XLV_down,3,0.2099360911954332,1072,0.5699626865671642,0.446195993898577,101,0.5841584158415841,"{'TIP', 'XLV'}"
UJPSX,pair_scan,pair_scan,TIP_down_XLV_down,3,0.2065817124146117,1072,0.5671641791044776,0.44204550227485,101,0.5841584158415841,"{'TIP', 'XLV'}"
UJPIX,pair_scan,pair_scan,TIP_up_XLV_down,1,0.2822398335869752,750,0.5573333333333333,0.579419816272648,90,0.6,"{'TIP', 'XLV'}"
UJPSX,pair_scan,pair_scan,TIP_up_XLV_down,1,0.2842631854606213,763,0.5596330275229358,0.5739903174203891,90,0.6,"{'TIP', 'XLV'}"
ULPIX,pair_scan,pair_scan,TIP_up_XLV_down,1,0.2173546460958654,1323,0.5510204081632653,0.2199036058017328,90,0.5777777777777777,"{'TIP', 'XLV'}"
UUPIX,pair_scan,pair_scan,TIP_up_XLC_up,2,0.2035061260282513,522,0.5517241379310345,0.2378450372035988,130,0.5923076923076923,"{'TIP', 'XLC'}"
OTPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.2315311059265464,336,0.5952380952380952,0.3103629402715396,81,0.6172839506172839,"{'TIP', 'XLC'}"
OTPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.2275416839123196,336,0.5922619047619048,0.3066669566165655,81,0.6172839506172839,"{'TIP', 'XLC'}"
SMPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.6534759751336979,313,0.5942492012779552,0.9824362638753904,81,0.654320987654321,"{'TIP', 'XLC'}"
SMPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.6129872169622188,321,0.5887850467289719,0.9788481567368856,81,0.654320987654321,"{'TIP', 'XLC'}"
TEPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.3918947946919333,336,0.6101190476190477,0.5948230231269681,81,0.6666666666666666,"{'TIP', 'XLC'}"
TEPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.3877821720632095,336,0.6071428571428571,0.5899346070903939,81,0.6666666666666666,"{'TIP', 'XLC'}"
UDPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.2039995874189727,336,0.5684523809523809,0.26992495747617,81,0.6296296296296297,"{'TIP', 'XLC'}"
UJPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.4946980473328034,303,0.6006600660066007,1.0046196622783397,81,0.6790123456790124,"{'TIP', 'XLC'}"
UJPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.4907756769886577,303,0.6006600660066007,1.0008622750618146,81,0.6790123456790124,"{'TIP', 'XLC'}"
ULPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.2653536399460049,336,0.5714285714285714,0.4207821146485669,81,0.6296296296296297,"{'TIP', 'XLC'}"
ULPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.2614285422586127,336,0.5714285714285714,0.4156924149013822,81,0.6296296296296297,"{'TIP', 'XLC'}"
UOPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.4625228163535566,336,0.5952380952380952,0.6111188569699497,81,0.6172839506172839,"{'TIP', 'XLC'}"
UOPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.4581073838586527,336,0.5952380952380952,0.606747509760444,81,0.6172839506172839,"{'TIP', 'XLC'}"
UUPIX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.323777897570486,336,0.5684523809523809,0.6706207716752332,81,0.6419753086419753,"{'TIP', 'XLC'}"
UUPSX,pair_scan,pair_scan,TIP_up_XLC_down,1,0.3189706953629362,336,0.5654761904761905,0.6656924492184655,81,0.6419753086419753,"{'TIP', 'XLC'}"
SMPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.4589616554430837,336,0.625,0.6021999331418554,81,0.654320987654321,"{'TIP', 'XLC'}"
SMPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.4559012411740997,336,0.625,0.5996233449758975,81,0.654320987654321,"{'TIP', 'XLC'}"
UAPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3647731482269877,296,0.5709459459459459,0.4782781914511994,81,0.6296296296296297,"{'TIP', 'XLC'}"
UAPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3583023449949947,296,0.5709459459459459,0.474615232600358,81,0.6296296296296297,"{'TIP', 'XLC'}"
UJPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3456901453726411,336,0.6160714285714286,0.7101994607272407,81,0.6419753086419753,"{'TIP', 'XLC'}"
UJPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3427869569153713,336,0.6160714285714286,0.7120814273393925,81,0.6419753086419753,"{'TIP', 'XLC'}"
ULPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.2530986812234078,336,0.6190476190476191,0.2806603355428308,81,0.6172839506172839,"{'TIP', 'XLC'}"
ULPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.2486134003507586,336,0.6190476190476191,0.2762427846008654,81,0.6172839506172839,"{'TIP', 'XLC'}"
UMPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.2516874018726194,333,0.5915915915915916,0.349494093390949,81,0.6296296296296297,"{'TIP', 'XLC'}"
UMPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.2460048159124019,333,0.5885885885885885,0.3449618755020147,81,0.6296296296296297,"{'TIP', 'XLC'}"
UOPIX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3877180109385868,336,0.6279761904761905,0.3328659175321117,81,0.6296296296296297,"{'TIP', 'XLC'}"
UOPSX,pair_scan,pair_scan,TIP_up_XLC_down,2,0.3847009724939586,336,0.6279761904761905,0.3300118726867022,81,0.6296296296296297,"{'TIP', 'XLC'}"
ENPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2157245948259745,146,0.589041095890411,0.2821088975070921,78,0.6538461538461539,"{'TIP', 'XLC'}"
ENPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2607018392378723,161,0.6086956521739131,0.2971258862793823,81,0.654320987654321,"{'TIP', 'XLC'}"
SMPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.4297459598609815,336,0.6101190476190477,0.5758653342537918,81,0.6790123456790124,"{'TIP', 'XLC'}"
SMPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.4262737647736511,336,0.6101190476190477,0.5727138257654204,81,0.6790123456790124,"{'TIP', 'XLC'}"
TEPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2696365837990968,336,0.6160714285714286,0.3041761350078304,81,0.6419753086419753,"{'TIP', 'XLC'}"
TEPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.26885327916341,336,0.6190476190476191,0.3005740404728763,81,0.6419753086419753,"{'TIP', 'XLC'}"
UAPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2585257413122001,316,0.5664556962025317,0.379757393456099,81,0.5925925925925926,"{'TIP', 'XLC'}"
UAPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2532527817093714,316,0.5664556962025317,0.3755464613859361,81,0.5925925925925926,"{'TIP', 'XLC'}"
UDPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2207942514844025,336,0.5982142857142857,0.2378519499600614,81,0.6172839506172839,"{'TIP', 'XLC'}"
UDPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2167192252919517,336,0.5982142857142857,0.2337200004695109,81,0.6172839506172839,"{'TIP', 'XLC'}"
UJPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.3196173415599737,336,0.5982142857142857,0.6069589821518633,81,0.6172839506172839,"{'TIP', 'XLC'}"
UJPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.3163479952817676,336,0.5952380952380952,0.6065811230606104,81,0.6172839506172839,"{'TIP', 'XLC'}"
ULPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2711021634780272,336,0.6101190476190477,0.2641860266820053,81,0.6172839506172839,"{'TIP', 'XLC'}"
ULPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2668599376509818,336,0.6101190476190477,0.2599904019836838,81,0.6172839506172839,"{'TIP', 'XLC'}"
UMPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2460470432211463,303,0.5874587458745875,0.2803087225153794,81,0.6049382716049383,"{'TIP', 'XLC'}"
UMPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.240886473149244,303,0.5841584158415841,0.2765148415688741,81,0.6049382716049383,"{'TIP', 'XLC'}"
UOPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.3864163482997774,336,0.6190476190476191,0.3175565672153467,81,0.654320987654321,"{'TIP', 'XLC'}"
UOPSX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.383066224583715,336,0.6190476190476191,0.3146666285646995,81,0.654320987654321,"{'TIP', 'XLC'}"
UUPIX,pair_scan,pair_scan,TIP_up_XLC_down,3,0.2010987926411097,336,0.5505952380952381,0.2736690530966227,81,0.5925925925925926,"{'TIP', 'XLC'}"
OEPIX,pair_scan,pair_scan,TIP_down_XLC_up,2,0.3069192539252632,296,0.5675675675675675,0.2385863357484511,77,0.5844155844155844,"{'TIP', 'XLC'}"
OEPSX,pair_scan,pair_scan,TIP_down_XLC_up,2,0.302261969244852,296,0.5675675675675675,0.2345948263166217,77,0.5844155844155844,"{'TIP', 'XLC'}"
SMPIX,pair_scan,pair_scan,TLT_down_UUP_down,3,0.3234047384192849,498,0.5983935742971888,0.4371168748921054,71,0.6619718309859155,"{'TLT', 'UUP'}"
SMPSX,pair_scan,pair_scan,TLT_down_UUP_down,3,0.3231157399275742,498,0.5983935742971888,0.4341663674223114,71,0.6619718309859155,"{'TLT', 'UUP'}"
SMPIX,pair_scan,pair_scan,TLT_up_UUP_down,1,0.2154564832374286,547,0.5539305301645339,0.211384746394617,108,0.5925925925925926,"{'TLT', 'UUP'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLE_up,2,0.2798900987433229,527,0.5635673624288425,0.3432772237366028,104,0.5961538461538461,"{'XLE', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLE_up,2,0.2564066395720258,491,0.5539714867617108,0.3397208111087282,104,0.5961538461538461,"{'XLE', 'TLT'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLE_down,1,0.30714088358979,444,0.5945945945945946,0.34075764419696,92,0.6413043478260869,"{'XLE', 'TLT'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLE_down,1,0.2874485734292782,428,0.5864485981308412,0.3397991505558137,92,0.6413043478260869,"{'XLE', 'TLT'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLE_down,1,0.3384782046762017,446,0.594170403587444,0.2302505602022472,92,0.5869565217391305,"{'XLE', 'TLT'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLE_down,1,0.3347836147549574,446,0.594170403587444,0.2285113081037285,92,0.5869565217391305,"{'XLE', 'TLT'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.3125322034164844,571,0.5779334500875657,0.3821682220643396,92,0.5978260869565217,"{'XLE', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.3103787220587947,565,0.5752212389380531,0.3804114436237413,92,0.5869565217391305,"{'XLE', 'TLT'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.2334863902556929,676,0.5857988165680473,0.3867447324116152,92,0.6521739130434783,"{'XLE', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.2938533437096022,331,0.56797583081571,0.6754368133988129,92,0.5978260869565217,"{'XLE', 'TLT'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.3128610263323013,321,0.5700934579439252,0.6756956157535907,92,0.5978260869565217,"{'XLE', 'TLT'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.2741724192194305,624,0.6009615384615384,0.2733571482318773,92,0.6195652173913043,"{'XLE', 'TLT'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLE_down,2,0.2712841096843243,637,0.6028257456828885,0.2710584681278618,92,0.6195652173913043,"{'XLE', 'TLT'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2966408162060188,598,0.5635451505016722,0.5267156433135939,92,0.6521739130434783,"{'XLE', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2947774287378651,594,0.563973063973064,0.5247171475289812,92,0.6521739130434783,"{'XLE', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2424926978000172,629,0.5723370429252782,0.7582084376864913,92,0.6521739130434783,"{'XLE', 'TLT'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLE_down,3,0.2557515834087198,604,0.5811258278145696,0.7595640250803978,92,0.6521739130434783,"{'XLE', 'TLT'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.2853340184178642,573,0.5916230366492147,0.2983823254316085,81,0.6296296296296297,"{'TLT', 'XLF'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.2838644840254429,557,0.585278276481149,0.2951278298448376,81,0.6296296296296297,"{'TLT', 'XLF'}"
UDPIX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.2136168550322943,716,0.5670391061452514,0.2390846278152472,81,0.6419753086419753,"{'TLT', 'XLF'}"
ULPIX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.2220643077126384,597,0.5628140703517588,0.2047672587508837,81,0.5925925925925926,"{'TLT', 'XLF'}"
ULPSX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.2180299381194502,597,0.5628140703517588,0.2006517880793704,81,0.5925925925925926,"{'TLT', 'XLF'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.3291687520392864,602,0.5813953488372093,0.247152732568848,81,0.5679012345679012,"{'TLT', 'XLF'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLF_down,1,0.3380750204935185,587,0.5843270868824532,0.2464042384999439,81,0.5679012345679012,"{'TLT', 'XLF'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLF_down,2,0.3322631962384074,733,0.5893587994542974,0.4214833184035982,81,0.6419753086419753,"{'TLT', 'XLF'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLF_down,2,0.3326624644180035,718,0.5863509749303621,0.4201472491226117,81,0.6296296296296297,"{'TLT', 'XLF'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLF_down,2,0.2427427446665777,577,0.5892547660311959,0.7343281206393822,81,0.6666666666666666,"{'TLT', 'XLF'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLF_down,2,0.2402525565769885,577,0.5909878682842288,0.7356398585418192,81,0.6666666666666666,"{'TLT', 'XLF'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLF_down,3,0.3081498577855129,646,0.5773993808049536,0.4789349207327069,81,0.654320987654321,"{'TLT', 'XLF'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLF_down,3,0.3142773848535005,624,0.5753205128205128,0.4773971954179428,81,0.654320987654321,"{'TLT', 'XLF'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLF_down,3,0.2608077692201337,612,0.5898692810457516,0.7307699908872509,81,0.6666666666666666,"{'TLT', 'XLF'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLF_down,3,0.2587038087569553,602,0.5930232558139535,0.7332645968520792,81,0.6666666666666666,"{'TLT', 'XLF'}"
UAPSX,pair_scan,pair_scan,TLT_down_XLK_down,1,0.4704139019415191,150,0.5666666666666667,0.6466284363645277,77,0.6233766233766234,"{'TLT', 'XLK'}"
UMPSX,pair_scan,pair_scan,TLT_down_XLK_down,1,0.2382711880566813,417,0.5563549160671463,0.514844291754376,77,0.5974025974025974,"{'TLT', 'XLK'}"
CNPIX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.2166419438033763,627,0.5518341307814992,0.3547156964516688,77,0.5844155844155844,"{'TLT', 'XLK'}"
HCPIX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.2101169808597675,493,0.5517241379310345,0.2992658078386737,77,0.5714285714285714,"{'TLT', 'XLK'}"
ULPIX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.206662166462498,437,0.5537757437070938,0.2317672974346787,77,0.5584415584415584,"{'TLT', 'XLK'}"
ULPSX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.2029645673758413,437,0.5537757437070938,0.2274630255357879,77,0.5584415584415584,"{'TLT', 'XLK'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.3307360779856046,376,0.5771276595744681,0.2837634679139005,77,0.5714285714285714,"{'TLT', 'XLK'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLK_down,1,0.3188118571378274,366,0.5737704918032787,0.2803200559505786,77,0.5714285714285714,"{'TLT', 'XLK'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.4672598088068463,436,0.5986238532110092,0.5015693890850249,77,0.6103896103896104,"{'TLT', 'XLK'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.4626335497040789,402,0.599502487562189,0.4978581458435303,77,0.6103896103896104,"{'TLT', 'XLK'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.2627703197266851,521,0.5738963531669866,0.2512896355521855,77,0.5584415584415584,"{'TLT', 'XLK'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.2663621536447265,488,0.5717213114754098,0.2463683850565285,77,0.5584415584415584,"{'TLT', 'XLK'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.270319314610942,502,0.603585657370518,0.528469272668673,77,0.6363636363636364,"{'TLT', 'XLK'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.2511143175641575,496,0.6008064516129032,0.5255439609500868,77,0.6363636363636364,"{'TLT', 'XLK'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.3067201518530031,507,0.591715976331361,0.2628475875470423,77,0.5844155844155844,"{'TLT', 'XLK'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLK_down,2,0.3030401189594035,507,0.591715976331361,0.2587622864080724,77,0.5844155844155844,"{'TLT', 'XLK'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.3436384881606095,568,0.5915492957746479,0.4169388660286215,77,0.6363636363636364,"{'TLT', 'XLK'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.3402698557891669,563,0.5896980461811723,0.412372742777096,77,0.6363636363636364,"{'TLT', 'XLK'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.2142648067005014,585,0.5777777777777777,0.4553528527501914,77,0.5844155844155844,"{'TLT', 'XLK'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.2097470747238815,588,0.5799319727891157,0.4519103011680512,77,0.5844155844155844,"{'TLT', 'XLK'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.227324212720543,797,0.6035131744040151,0.272475851364836,77,0.6363636363636364,"{'TLT', 'XLK'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLK_down,3,0.2223441987749376,772,0.6036269430051814,0.2687848414551201,77,0.6363636363636364,"{'TLT', 'XLK'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLU_up,2,0.2758753815132778,744,0.5685483870967742,0.492973593545514,127,0.5905511811023622,"{'TLT', 'XLU'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLU_up,2,0.2721123654356286,708,0.5677966101694916,0.4904308554474559,127,0.5905511811023622,"{'TLT', 'XLU'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLU_down,2,0.2854182545838064,302,0.5728476821192053,0.4188042948264285,68,0.5882352941176471,"{'TLT', 'XLU'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLU_down,2,0.2824679379397573,302,0.5728476821192053,0.4157400247806319,68,0.5882352941176471,"{'TLT', 'XLU'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLU_down,3,0.2843104275515132,583,0.5626072041166381,0.3699893972563167,68,0.6176470588235294,"{'TLT', 'XLU'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLU_down,3,0.2882788731137912,555,0.563963963963964,0.3678555061821942,68,0.6176470588235294,"{'TLT', 'XLU'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLU_down,3,0.2166778506057272,548,0.5784671532846716,0.4350926449576666,68,0.6176470588235294,"{'TLT', 'XLU'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLU_down,3,0.2001928844658757,567,0.5696649029982364,0.4349239172562297,68,0.6176470588235294,"{'TLT', 'XLU'}"
PHPIX,pair_scan,pair_scan,TLT_down_XLU_up,3,0.2011458136552462,150,0.5533333333333333,0.4497675113587602,50,0.66,"{'TLT', 'XLU'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.4959395320656856,229,0.5938864628820961,0.5959907465021864,120,0.6333333333333333,"{'XLV', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.5441756343796391,208,0.6009615384615384,0.5942702892122902,120,0.6333333333333333,"{'XLV', 'TLT'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.2311725012090945,602,0.6146179401993356,0.4395285851103723,120,0.6833333333333333,"{'XLV', 'TLT'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.2170962554678911,588,0.6071428571428571,0.4348596201201439,120,0.6833333333333333,"{'XLV', 'TLT'}"
UOPIX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.2450242164289663,600,0.615,0.4056544632137403,120,0.6583333333333333,"{'XLV', 'TLT'}"
UOPSX,pair_scan,pair_scan,TLT_up_XLV_up,2,0.2413106192396246,600,0.6133333333333333,0.4031177002521703,120,0.6583333333333333,"{'XLV', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_down_XLV_down,2,0.2031558988445463,1072,0.5708955223880597,0.3790190798982515,115,0.5565217391304348,"{'XLV', 'TLT'}"
SMPIX,pair_scan,pair_scan,TLT_down_XLV_down,3,0.230823004927342,890,0.5651685393258427,0.5792820885982864,115,0.6434782608695652,"{'XLV', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_down_XLV_down,3,0.2269623900401694,890,0.5629213483146067,0.5767016644862084,115,0.6434782608695652,"{'XLV', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLV_down,1,0.3286344169928711,268,0.585820895522388,0.6441715003501748,75,0.6,"{'XLV', 'TLT'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLV_down,1,0.274762257741115,252,0.5674603174603174,0.6380734588893802,75,0.6,"{'XLV', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLV_down,2,0.246084395059468,513,0.5828460038986355,0.4927118832602098,75,0.5733333333333334,"{'XLV', 'TLT'}"
UJPSX,pair_scan,pair_scan,TLT_up_XLV_down,2,0.2367758154551842,535,0.577570093457944,0.488935219839505,75,0.5733333333333334,"{'XLV', 'TLT'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLC_up,2,0.2749934991898843,459,0.5555555555555556,0.2747643154392286,119,0.5882352941176471,"{'XLC', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLC_up,2,0.2779347303558506,459,0.5533769063180828,0.2736344007824589,119,0.5798319327731093,"{'XLC', 'TLT'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLC_up,2,0.2014434804845029,459,0.5882352941176471,0.2789573797803528,119,0.6386554621848739,"{'XLC', 'TLT'}"
PMPIX,pair_scan,pair_scan,TLT_up_XLC_up,3,0.2028407703448917,459,0.5599128540305011,0.2951569670448489,119,0.5966386554621849,"{'XLC', 'TLT'}"
BIPIX,pair_scan,pair_scan,TLT_down_XLC_down,3,0.203141558205036,347,0.5648414985590778,0.406968346848649,99,0.5959595959595959,"{'XLC', 'TLT'}"
BIPSX,pair_scan,pair_scan,TLT_down_XLC_down,3,0.244352111103547,347,0.5677233429394812,0.4036095796281818,99,0.5959595959595959,"{'XLC', 'TLT'}"
BKPIX,pair_scan,pair_scan,TLT_down_XLC_down,3,0.2207858118571574,132,0.5757575757575758,0.3187312452234594,44,0.5909090909090909,"{'XLC', 'TLT'}"
BKPSX,pair_scan,pair_scan,TLT_down_XLC_down,3,0.2167966445567002,132,0.5757575757575758,0.3149840069314624,44,0.5909090909090909,"{'XLC', 'TLT'}"
SMPIX,pair_scan,pair_scan,TLT_up_XLC_down,1,0.4948137694661863,350,0.5685714285714286,0.7630102428726243,77,0.6103896103896104,"{'XLC', 'TLT'}"
SMPSX,pair_scan,pair_scan,TLT_up_XLC_down,1,0.4890829141260918,358,0.5698324022346368,0.7591629076856178,77,0.6103896103896104,"{'XLC', 'TLT'}"
TEPIX,pair_scan,pair_scan,TLT_up_XLC_down,1,0.254217249146376,362,0.5911602209944752,0.3600582044660347,77,0.6233766233766234,"{'XLC', 'TLT'}"
TEPSX,pair_scan,pair_scan,TLT_up_XLC_down,1,0.2501124141010372,362,0.585635359116022,0.3548057667177361,77,0.6233766233766234,"{'XLC', 'TLT'}"
UJPIX,pair_scan,pair_scan,TLT_up_XLC_down,1,0.4391701314188479,362,0.5883977900552486,0.8188108594137582,77,0.6363636363636364,"{'XLC', 'TLT'}"
