ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
UGPIX,ultra_long,triple_scan,FXY_up_up_down_HYG_UUP,3,0.5563828437358448,754,0.5649867374005305,0.36271128833063715,87,0.5632183908045977,True,0.5563828437358448
UMPIX,ultra_long,triple_scan,GDX_up_down_up_QQQ_XLE,1,0.5563247129342715,183,0.6229508196721312,0.7459606282386849,52,0.7115384615384616,True,0.5563247129342715
UAPSX,inverse,triple_scan,GDX_up_up_down_TIP_XLK,1,0.5559580669427674,333,0.5915915915915916,0.7498874174726892,41,0.6341463414634146,True,0.5559580669427674
UAPSX,inverse,triple_scan,GDX_up_down_up_SPY_TIP,1,0.5559531295343468,305,0.5901639344262295,1.046600221292426,39,0.6410256410256411,True,0.5559531295343468
UGPSX,inverse,triple_scan,FXY_up_down_up_UUP_XLU,3,0.5559292156469129,704,0.5639204545454546,0.39003031537367977,78,0.5512820512820513,True,0.5559292156469129
UJPIX,ultra_long,triple_scan,GLD_up_down_down_HYG_XLK,1,0.5558112274540739,382,0.5863874345549738,1.2954177224260743,61,0.7049180327868853,True,0.5558112274540739
SMPSX,inverse,triple_scan,HYG_down_up_up_TIP_XLU,1,0.5556567259410043,172,0.563953488372093,1.1974464090671555,30,0.6333333333333333,True,0.5556567259410043
SMPIX,long,triple_scan,GDX_down_up_up_TIP_XLU,1,0.5555828103194178,127,0.5748031496062992,0.6761079564801811,41,0.5609756097560976,True,0.5555828103194178
UJPIX,ultra_long,triple_scan,FXY_up_up_down_GDX_SPY,1,0.5555669981842114,324,0.5802469135802469,1.7125634696578116,38,0.631578947368421,True,0.5555669981842114
SMPIX,long,triple_scan,FXY_down_down_up_IWM_SLV,2,0.5555577122250788,163,0.5644171779141104,0.991986899429941,39,0.5897435897435898,True,0.5555577122250788
SMPIX,long,triple_scan,FXY_up_up_up_LQD_XLE,1,0.5555222836599655,157,0.5732484076433121,0.27858561292625883,65,0.5846153846153846,True,0.5555222836599655
SMPIX,long,triple_scan,LQD_up_up_down_XLE_XLK,2,0.5554396081581272,170,0.5882352941176471,0.5391672955247492,40,0.575,True,0.5554396081581272
UOPSX,inverse,triple_scan,EEM_down_up_down_GDX_JNK,1,0.5553620390799365,265,0.6037735849056604,1.2465144066182914,44,0.6818181818181818,True,0.5553620390799365
SMPSX,inverse,triple_scan,GDX_up_down_up_SPY_XLU,1,0.5552307293917852,267,0.602996254681648,0.8290305409234388,33,0.7272727272727273,True,0.5552307293917852
SMPSX,inverse,triple_scan,FXY_up_down_down_JNK_XLF,1,0.5550935130321033,332,0.5813253012048193,1.6117802590808235,42,0.6666666666666666,True,0.5550935130321033
UDPSX,inverse,triple_scan,GDX_up_down_down_UUP_XLV,1,0.554759892742716,236,0.6186440677966102,0.9068219855024937,49,0.6530612244897959,True,0.554759892742716
SMPSX,inverse,triple_scan,SLV_up_down_down_XLK_XLV,1,0.5546719000972747,256,0.59375,1.3358083981403392,35,0.6857142857142857,True,0.5546719000972747
SMPSX,inverse,triple_scan,LQD_up_down_down_QQQ_SPY,2,0.5545758015003152,237,0.6118143459915611,0.6561318381888492,65,0.6153846153846154,True,0.5545758015003152
UNPSX,inverse,triple_scan,GDX_up_down_down_XLK_XLV,1,0.5545632546335251,245,0.563265306122449,1.589954314472902,36,0.7222222222222222,True,0.5545632546335251
SMPIX,long,triple_scan,IWM_down_up_down_TIP_XLF,1,0.5544552344720514,395,0.5670886075949367,0.5031737399440669,56,0.5535714285714286,True,0.5544552344720514
SMPSX,inverse,triple_scan,IWM_down_up_down_TIP_XLF,1,0.5543889396102311,391,0.5677749360613811,0.5011424791717632,56,0.5535714285714286,True,0.5543889396102311
ULPSX,inverse,triple_scan,GDX_up_down_down_QQQ_UUP,1,0.5543803698225118,264,0.6287878787878788,0.9732511051809697,41,0.6585365853658537,True,0.5543803698225118
UGPSX,inverse,triple_scan,FXY_up_up_down_JNK_UUP,3,0.5543175663069131,754,0.5596816976127321,0.31047741229501435,89,0.550561797752809,True,0.5543175663069131
PMPIX,long,triple_scan,FXY_down_down_up_GLD_LQD,2,0.554288605200404,185,0.6216216216216216,0.5652022048986011,41,0.6097560975609756,True,0.554288605200404
SMPIX,long,triple_scan,HYG_down_up_down_TIP_XLF,1,0.5542223749750909,483,0.5962732919254659,0.7939582954188701,48,0.6458333333333334,True,0.5542223749750909
UBPIX,ultra_long,triple_scan,GDX_up_down_down_QQQ_TLT,2,0.5541616998083065,153,0.5882352941176471,0.621999742247392,39,0.6923076923076923,True,0.5541616998083065
UMPSX,inverse,triple_scan,GDX_up_down_down_SPY_XLK,1,0.5540857560275064,423,0.5981087470449172,1.140848083343845,63,0.6825396825396826,True,0.5540857560275064
