ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
SLPIX,1,True,0.11993029303086934,2693,0.538804307463795,0.13454032632265234,315,0.5523809523809524,0.32072459112924045,366,0.5956284153005464,0.7132760435953878,49,0.673469387755102,120,30
SLPSX,1,True,0.13022416908134674,2758,0.5402465554749819,0.15445661362972138,345,0.553623188405797,0.3314921801370492,331,0.595166163141994,0.709705756110671,49,0.673469387755102,120,30
SMPIX,3,True,0.14131395054303644,5667,0.5267337215457915,0.3303959335308705,396,0.5681818181818182,0.44022426854431695,1617,0.5819418676561534,1.1773474825563603,171,0.6549707602339181,200,40
SMPSX,3,True,0.14193470286071175,5705,0.5291849255039439,0.34529728184194525,396,0.5681818181818182,0.44549615215771476,1635,0.5834862385321101,0.902432131926966,235,0.6085106382978723,200,40
SNPIX,1,True,0.1671913094804869,465,0.556989247311828,0.31253119629870496,118,0.5677966101694916,0.3705735828518337,158,0.569620253164557,0.8807136883415989,35,0.6,120,30
SNPSX,1,True,0.1121228245592229,584,0.5273972602739726,0.23204585984231382,143,0.5314685314685315,0.42142984675081474,148,0.6148648648648649,0.7513806793307626,45,0.7111111111111111,120,30
SPPIX,1,True,0.1671652170307366,849,0.5559481743227326,0.21132811667599877,129,0.5038759689922481,0.2866728234755039,423,0.5791962174940898,0.38860477244767555,56,0.5714285714285714,120,30
SPPSX,1,True,0.19245794664048005,833,0.5546218487394958,0.2684913299536947,133,0.5263157894736842,0.28939703277508283,423,0.5791962174940898,0.39473524705681395,56,0.5714285714285714,120,30
SVPIX,3,True,0.13963864775204235,2488,0.5413987138263665,0.07779659984695163,291,0.5360824742268041,0.22698371717522084,515,0.537864077669903,0.4241706698692492,83,0.6024096385542169,200,40
SVPSX,3,True,0.13785094352643468,2107,0.5415282392026578,0.10672734061564608,278,0.5503597122302158,0.2321159756926032,531,0.544256120527307,0.47604831737965514,75,0.6,200,40
TEPIX,3,True,0.09827655986965501,5299,0.5414229099830157,0.20984409838879348,396,0.5959595959595959,0.443516731113518,1121,0.6092774308652988,0.6421782569486711,177,0.6384180790960452,200,40
TEPSX,3,True,0.10622351113066404,5217,0.5418823078397547,0.2330279729651293,396,0.5959595959595959,0.4277609030640376,1121,0.6048171275646744,0.6381700892192773,177,0.6384180790960452,200,40
UAPIX,3,True,0.1401090017227137,5197,0.5387723686742352,0.1945826831239948,395,0.5443037974683544,0.32680616465354856,2090,0.5550239234449761,0.8560124116876302,108,0.6388888888888888,200,40
UAPSX,3,True,0.14254033877896588,5174,0.5382682643989176,0.15893664736210567,395,0.5316455696202531,0.3453936292903662,1955,0.5641943734015346,0.6767945072550704,155,0.6516129032258065,200,40
UBPIX,3,True,0.13472518848802584,4389,0.5146958304853042,0.32687767032695947,396,0.5580808080808081,0.46446749738442583,1068,0.5720973782771536,0.46957535022397445,160,0.58125,200,40
UBPSX,3,True,0.11787571674534733,4375,0.5138285714285714,0.2910155298056628,396,0.5580808080808081,0.4597776411916945,1068,0.5702247191011236,0.4635725855925538,160,0.575,200,40
UCPIX,1,True,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,120,30
UCPSX,1,True,0.28566297534554486,240,0.5583333333333333,0.6160092704686673,81,0.6419753086419753,0.40692938822828933,125,0.568,0.6399253997234257,59,0.6101694915254238,120,30
UDPIX,3,True,0.09084971330128105,5187,0.5386543281280124,0.13689508153666707,396,0.5505050505050505,0.39474821455115455,1194,0.5795644891122278,0.43721974541678876,151,0.6225165562913907,200,40
UDPSX,3,True,0.08626180031110063,5110,0.5360078277886497,0.12855955047346063,396,0.547979797979798,0.2690793100952441,1171,0.5713065755764304,0.4675858662947823,157,0.643312101910828,200,40
UEPIX,1,True,0.20510875191364203,884,0.5757918552036199,0.24479210099387008,197,0.583756345177665,0.42067837659488816,128,0.59375,0.410993113988879,76,0.631578947368421,120,30
UEPSX,1,True,0.17650542990655235,950,0.5757894736842105,0.22672310142695715,199,0.6030150753768844,0.41068305989173765,141,0.5957446808510638,0.40491331892520915,76,0.631578947368421,120,30
