ticker,condition,full_std,full_avg_std,std,avg_std,std_ratio,avgstd_ratio,std_ratio_band
SVPIX,SLV_up_SPY_down_TIP_up,1.7102605512446507,0.1198059221160326,1.5040011418757593,0.0277323948298136,1.1371404606193642,4.320071268682347,1.0-1.5x
SVPSX,GDX_up_SPY_down_XLK_down,1.555565779843306,0.1935210905705627,1.5138022655082353,0.024552341293644,1.0275884871403924,7.881981121721396,1.0-1.5x
SVPSX,GDX_up_SPY_down_XLF_down,1.638804665568744,0.2185078963639809,1.5138022655082353,0.024552341293644,1.0825751175755713,8.89967656243632,1.0-1.5x
SVPSX,GDX_up_GLD_up_SPY_down,1.6151444602819904,0.129302509496721,1.5138022655082353,0.024552341293644,1.066945463805163,5.266402415568989,1.0-1.5x
TEPIX,GLD_up_XLF_down_XLK_down,2.904639231857121,0.222561976812477,2.494672173405724,0.0234920805283509,1.164337047096537,9.47391511551661,1.0-1.5x
TEPIX,TIP_up_XLE_down_XLK_up,2.006279185199844,0.1787097441646107,2.494672173405724,0.0234920805283509,0.804225583861335,7.60723359299483,0.5-1.0x
TEPIX,combo_XLC_down__ext_sect_rotation_down,2.890867566201404,0.1459468283145021,2.494672173405724,0.0234920805283509,1.158816616074566,6.212596970215958,1.0-1.5x
TEPSX,GLD_up_XLF_down_XLK_down,2.891736604867776,0.2248801065091298,2.64795168454968,0.0197187931837517,1.0920654714889766,11.404354435566127,1.0-1.5x
TEPSX,TIP_up_XLE_down_XLK_up,2.015766552506086,0.1717719088798162,2.64795168454968,0.0197187931837517,0.7612550350777622,8.711076143410052,0.5-1.0x
TEPSX,combo_XLC_down__ext_sect_rotation_down,2.850008381592029,0.1392388067111588,2.64795168454968,0.0197187931837517,1.0763067914801139,7.061223545155475,1.0-1.5x
UAPIX,EEM_down_XLE_down_XLF_down,3.6985280066886337,0.1002569904505223,3.1343494037483723,0.0211632457282942,1.1799986313796285,4.737316370923375,1.0-1.5x
UAPIX,self_big_down,2.1006121819542045,0.1262107207960498,3.1343494037483723,0.0211632457282942,0.6701908151790862,5.96367506272029,0.5-1.0x
UAPIX,combo_XLK_down__ext_stk_bon_corr_down,3.2708679578752005,0.1069269299297556,3.1343494037483723,0.0211632457282942,1.0435556271944555,5.052482558797664,1.0-1.5x
UAPSX,EEM_down_XLE_down_XLF_down,3.699557171391232,0.0998343892489226,3.015607641353951,0.0205635226000088,1.2268032222289371,4.854926424370496,1.0-1.5x
UAPSX,combo_SPY_down__self_big_down,2.108740078802074,0.1291472094582882,3.015607641353951,0.0205635226000088,0.6992753466612418,6.280403020941214,0.5-1.0x
UAPSX,FXY_up_TIP_up_XLU_up,2.803578314766311,0.1231294412332575,3.015607641353951,0.0205635226000088,0.9296893522618737,5.987760153175547,0.5-1.0x
UBPIX,GDX_up_XLC_down,3.725934624852904,0.2207428357896912,4.016885898915246,0.0104344123452409,0.927567951546517,21.155272428003215,0.5-1.0x
UBPIX,combo_GDX_up__ext_sect_rotation_le-0_5,2.418460918721693,0.1578373289749004,4.016885898915246,0.0104344123452409,0.6020735912301604,15.126614106532744,0.5-1.0x
UBPIX,combo_QQQ_big_down__ext_vix_chg_up,4.438111591313709,0.0984814262422211,4.016885898915246,0.0104344123452409,1.104863743456645,9.438138247156596,1.0-1.5x
UBPSX,GDX_up_XLC_down,3.725470767829026,0.2197884699830384,4.017750741765876,0.0095595903015065,0.9272528355483827,22.991411038651083,0.5-1.0x
UBPSX,combo_GDX_up__ext_sect_rotation_le-0_5,2.417757046211774,0.1559159508950179,4.017750741765876,0.0095595903015065,0.6017688009060326,16.309898853138826,0.5-1.0x
UBPSX,combo_QQQ_big_down__ext_vix_chg_up,4.437484894369449,0.0972986064460911,4.017750741765876,0.0095595903015065,1.1044699334481591,10.178114686646955,1.0-1.5x
UCPIX,JNK_up_LQD_down_XLC_up,2.695945907813712,0.1182609289230868,3.082274470654203,-0.0243870477220369,0.8746612066775175,-4.849333558986827,0.5-1.0x
