ticker,n_strategies,density_full,density_frozen,train_trades,train_avg,train_hit,train_std,train_ann_vol,train_downside_std,train_avg_std,train_median,train_p10,train_p90,train_max,train_min,train_tstat,test_trades,test_avg,test_hit,test_std,test_ann_vol,test_downside_std,test_avg_std,test_median,test_p10,test_p90,test_max,test_min,test_tstat
UAPIX,1,,,1134,0.34862988568212355,0.5529100529100529,3.670763864609129,58.271569844388765,2.456799328208617,0.09497475145251448,0.387278730535965,-3.348909445622197,4.076223639839617,18.8039710979263,-32.34797276346632,3.198266822963879,43,0.9555622904991586,0.6046511627906976,4.377308237882752,69.48761405587274,2.3135411787562425,0.21829906384690695,0.72213687525659,-3.840841935196858,5.510933368641479,17.22282210720978,-8.762026805596399,1.4314826910887697
UAPSX,1,,,1135,0.3472509405600344,0.5533039647577093,3.671944994828298,58.29031970534418,2.458972557742627,0.09456866621071813,0.39058120653427,-3.3520643979016103,4.086660732672039,18.79041483176169,-32.37111049045135,3.185995768009154,43,0.9524714564139201,0.6046511627906976,4.37572169771117,69.46242851143863,2.312608965583181,0.2176718544308094,0.69406392694064,-3.8493008807975357,5.497540256697839,17.21978710081402,-8.74403815580286,1.427369803900847
UBPIX,5,,,1389,0.3817861436798808,0.5745140388768899,3.3362724567391315,52.96168335891744,2.3164400935834695,0.11443494157939309,0.442414679713498,-3.0204777908585676,3.734295199892945,22.44002827090176,-40.49853508812723,4.264909059006262,202,0.4306746438604042,0.594059405940594,2.6366557818042464,41.85561294920771,1.6673674487579369,0.16334124720887774,0.411001988757805,-1.983591859359601,3.3422037062770547,12.94271929223631,-12.60616797802574,2.3215153098848704
UBPSX,3,,,1010,0.4389668412220585,0.5554455445544555,3.0031043997572597,47.67280441752966,1.822466070392765,0.14617102264494702,0.337659647135816,-2.6937166741069647,3.6293595353268917,22.51483989632974,-15.8946145852436,4.645387770647389,162,0.5970763108016515,0.6111111111111112,2.4265258055499546,38.51990298819513,1.1976192734494249,0.24606221348893853,0.42702824201036416,-2.075911334063538,3.303784132633525,12.88797680307114,-4.74240873422039,3.131860675532407
UCPIX,1,,,99,0.32111771738021877,0.5151515151515151,3.0228291264238516,47.98592474616082,1.1694577308585032,0.10623085326695791,0.006247719808850048,-2.465889307821129,2.3178300963351406,24.958293735172056,-3.242651749256025,1.0569836443373986,42,0.009702210173862181,0.5952380952380952,1.4634603859016007,23.231713408141513,1.1313108333524553,0.006629636351847609,0.32237641347012,-1.4940539431553077,1.602674063037741,2.539295740498705,-3.5503256114193302,0.042964954121063006
UCPSX,1,,,66,0.19864507492203098,0.5303030303030303,2.4652409034393896,39.134486114188924,1.7602773090836301,0.08057836240056321,0.201186897629275,-3.120349780874185,2.94840539118802,6.56764073020059,-7.131407738001699,0.6546217107248498,59,0.6399253997234257,0.6101694915254238,2.5769642915336552,40.90803991735081,1.243387009939118,0.24832528794668718,0.7409793814433,-1.9846176746378918,2.8100859442863273,13.229018492176388,-4.99092558983667,1.907422729599944
UDPIX,1,,,820,0.36408936352720445,0.5719512195121951,2.6658942915523416,42.3197599022053,1.6791306427872954,0.1365730684374572,0.282265173358615,-2.0818333360901713,2.9090277767113197,22.55950842736958,-15.51024256069562,3.910857511900215,34,0.08464921886788226,0.6176470588235294,2.7364494259383627,43.43978793803022,2.168344619175786,0.030933960651896568,0.21878308522804002,-1.9225038106061827,2.613642269123154,4.94863442746178,-10.94570528334626,0.18037443647824628
UDPSX,1,,,487,0.4629696520203379,0.5544147843942505,3.634141156794984,57.690202381104704,2.0750508631897424,0.12739451552526906,0.23717258701111998,-3.1010954705916283,3.723620386324126,22.59339348296174,-13.71423227978306,2.8113519131090783,42,0.8174210226725458,0.5952380952380952,2.948853516696967,46.81159834763058,0.8698668714999032,0.2771996025045507,0.38706611494476495,-1.8614728387814061,3.0541798047605764,15.67689645070609,-2.67037615158556,1.7964587455337233
UEPIX,1,,,97,0.34080371052810926,0.6185567010309279,1.1830757862292074,18.78074587502818,0.6271232824589659,0.2880658318723146,0.29147929639703,-1.1146143392511996,1.5018372021173143,5.36906272411321,-2.59151756704066,2.8371194156665305,39,0.4316444256357123,0.717948717948718,0.7502840665160618,11.910390315934459,0.3304744675774771,0.5753079998620386,0.44887780548628,-0.4836964456004199,1.2583324597364123,2.20673635307779,-1.24637196124707,3.5927973076010176
UEPSX,1,,,100,0.3360112651356784,0.61,1.1741760403358925,18.639466788835904,0.6217515607566125,0.2861677070497511,0.287564774992805,-1.014263870895054,1.518838234176071,5.43592849292331,-2.6902967860987204,2.861677070497511,39,0.42461751137160103,0.717948717948718,0.746346776334709,11.847887771978323,0.3300860275657674,0.5689279097002166,0.43290043290041996,-0.4673092797964139,1.2482955467635204,2.20123456086454,-1.2556191200629598,3.552953657310837
UFPIX,1,,,387,0.23964803583046684,0.5607235142118863,2.1046920072000463,33.410949824620126,1.2617670590011594,0.11386370785399615,0.22494750235409985,-2.009062503446147,2.359711935523685,15.49872739928565,-8.182820897112165,2.2399627932049877,48,0.26210362829664585,0.5625,1.7329661323038483,27.509984499440638,0.8132268879504194,0.1512456726134623,0.1523336381311236,-1.2467589506557828,1.303624057283703,8.74157928291521,-2.85767762799936,1.0478607575657815
UFPSX,1,,,387,0.2350148816994996,0.5633074935400517,2.1052293950521164,33.41948059230511,1.2638767115369909,0.11163385911856016,0.21984551612844655,-2.0132780134095123,2.3704626415955565,15.495978218978834,-8.191591850052223,2.1960965052016457,48,0.25983883881608066,0.5833333333333334,1.733183415345613,27.513433760796364,0.8141444324896006,0.14991998914567642,0.1522466808956669,-1.2561574591210003,1.3039246148669608,8.732212400680154,-2.8510381526980733,1.0386761530819446
UGPIX,3,,,1147,0.46013987551691826,0.5754141238012206,3.369262185539891,53.48537906827509,2.1183793263324935,0.1365699224868086,0.43998592045055,-3.2720088608219142,4.055101172481103,17.14285714285714,-15.63720495839701,4.625266614593875,123,1.0312617009577385,0.5772357723577236,3.7818015787895543,60.03423891161162,2.226537914960846,0.27269058925291784,0.65458207452164,-2.5358672181127733,5.658862583308508,13.068405885029568,-17.55475994047362,3.024284935063781
UGPSX,3,,,1278,0.41325776190940977,0.5594679186228482,3.362805552201367,53.38288319155231,2.0188015233700547,0.1228907694763624,0.388324811968355,-3.37566218478704,3.8234966912322745,26.69597069597069,-10.97165988367332,4.393237585465342,127,0.5696460133418243,0.5669291338582677,3.4957750395903533,55.49370836509829,2.3689898267189173,0.1629527091676292,0.773559016221555,-3.4223853342701895,4.1562157711988,8.82217090069283,-17.565862267618908,1.8363837695274599
UHPIX,3,,,496,0.40999029430432843,0.5524193548387096,4.4354248144552635,70.41018610784059,2.9682677735269865,0.0924354061798433,0.3670979623890825,-4.367133451620882,5.50979875755347,22.55244866422043,-16.22963340122201,2.058634241567398,104,0.557196168780065,0.625,3.40281095443677,54.01794926403622,2.045178319428112,0.1637458490174314,0.909886151950895,-3.655762294684452,3.626700680272113,12.64174716505668,-9.40170940170939,1.669886558819401
UHPSX,3,,,426,0.35510716765109873,0.5492957746478874,3.1797321082269754,50.476682365054174,1.993441961415972,0.1116783287284875,0.17305009252498754,-2.8903187414207325,3.7668074939539102,18.6470478263086,-14.424918812632843,2.305014733105309,97,0.45803050899151015,0.6494845360824743,2.8033804148078616,44.502284447344174,1.7044621098476358,0.16338507131323549,0.924882596250075,-3.55135200096147,3.2798046072693894,11.077976328614536,-5.21189828882137,1.609156334300372
UIPIX,1,,,91,0.2574242430967383,0.5054945054945055,3.2000707043699714,50.79954756951744,1.15031350518235,0.0804432985637484,0.084107720155435,-2.148818973159815,2.0066293356286,26.197136424331617,-3.9551167133161003,0.7673801599124708,35,0.261868221665643,0.6857142857142857,0.9970390896560852,15.8275048718414,0.5986893932570363,0.26264589260584636,0.37546382185943,-0.9961253038677409,1.2433842911699502,2.807880315614865,-2.090574295250685,1.5538340553596006
UIPSX,1,,,91,0.25611054659954613,0.5054945054945055,3.200994832818776,50.81421765384754,1.1488141485245627,0.08000967198501123,0.08082803341510501,-2.110847267978875,2.0204632111689853,26.197315919150522,-3.9535872665697793,0.7632436259901338,35,0.25469897275642694,0.6857142857142857,0.9952707000161346,15.799432556591167,0.5979653945790944,0.2559092443415625,0.37347844667153,-0.9859161280901421,1.2463655220404841,2.80796298093036,-2.088420436718315,1.5139795067574178
UJPIX,3,,,2130,0.31792503208474837,0.5539906103286385,3.1661310813641026,50.26077275712855,2.10291657638256,0.1004143618550919,0.29552752540009497,-2.738741473056054,3.2843462148960136,35.39294103654364,-26.6487467640028,4.634315900131341,159,0.9021525529871489,0.6477987421383647,3.2045559724184156,50.870748992435324,1.7651973231191653,0.28152185848896627,0.8124446819525399,-2.54460352343543,4.112578835385564,16.369282636891448,-10.90847414117149,3.549855564994999
UJPSX,4,,,2419,0.23836594487015794,0.5584952459694088,2.9782321448299616,47.27796961103147,2.0377421045613633,0.08003605269117366,0.31352917929126,-2.642771690546332,2.9931424132966766,35.25368986367221,-26.6331587740604,3.936439632180288,206,0.8002011216316033,0.6456310679611651,2.9809517982298366,47.321142770321636,1.6379050233319616,0.2684381284215272,0.5854493283803117,-2.53152207158897,3.723591859667435,16.35656210911191,-10.902310617139491,3.852811951138179
UKPIX,1,,,115,0.3792420869858571,0.5478260869565217,2.932390425770789,46.55025488121791,0.8847918205144143,0.12932864725411589,0.12106342886868998,-1.7270804724083437,2.140754333507274,27.77187555193988,-3.4747947097516647,1.3868952321883028,49,0.6453270796599254,0.5918367346938775,2.4584908605366715,39.027332505031275,1.091444792094054,0.2624891107055224,0.18074251828565005,-1.4113885407045728,3.7533207009605873,10.64255078528615,-4.902224641313885,1.8374237749386568
UKPSX,1,,,141,0.2827055344953032,0.5815602836879432,1.9504929361555092,30.96311545833397,1.2154685726782708,0.14494055797634717,0.29661773389544493,-1.601960297525165,2.602890739833415,7.936691815182295,-6.946668353099579,1.7210737676972985,69,0.06352756343352789,0.5072463768115942,2.52267656531317,40.046248980415434,1.664359157545213,0.025182603393170796,0.08481547600047001,-2.6659966446845957,2.702412785063211,10.632592275429925,-7.596112080552101,0.20918241427611423
ULPIX,3,,,1197,0.29889715712664655,0.5797827903091061,3.2780560766916462,52.03752697590103,2.2695811309148453,0.09118122147205801,0.34911196510178,-2.9972282589941375,3.2115096873454263,22.29088070768832,-27.06807803758855,3.154659432255149,151,0.5471332531133922,0.6291390728476821,2.4910867489106643,39.544776191436114,1.338808530322066,0.21963637089420912,0.48963713193372,-1.4437107944832301,2.45078572644239,19.22392147911436,-11.91676466770382,2.6989369107773467
ULPSX,3,,,1371,0.2293038182335468,0.5689277899343544,3.076003521317925,48.83004209619718,2.1325466831900726,0.07454601941915227,0.29368390536572,-2.82554068552712,2.9363343486212603,22.261679002747382,-27.07401003810451,2.7602167404772584,89,0.4382213902280001,0.550561797752809,3.1653235356134357,50.24795336575712,1.7522089192342374,0.1384444229152308,0.24210890704823002,-2.287834250646942,3.0991122841098386,19.226254225241128,-11.930803251597629,1.3060820736207521
UMPIX,3,,,1082,0.3932311823541155,0.5720887245841035,3.0806925075123455,48.9044774444259,1.9680406610480432,0.12764376236680924,0.33330596869876,-2.615199229978915,3.189641158616707,21.485267718749302,-30.828563028552658,4.19868435786606,105,0.45472894702811845,0.6190476190476191,3.0836922701411478,48.95209719987412,1.6780387950111042,0.1474624921011669,0.33424853766264,-2.822911529335606,3.1079481640696187,18.75567124643686,-9.71844725836207,1.5110408963863635
UMPSX,3,,,1094,0.3939514668927027,0.5712979890310786,3.074081970863746,48.79953842839666,1.9637462898356859,0.1281525576177175,0.33153688922575,-2.6126262952050436,3.204092863670354,21.58149353505145,-30.84485005419219,4.238731810130816,105,0.4497349286180553,0.6190476190476191,3.0837719279052522,48.95336172767701,1.6797485937402339,0.14583923167221763,0.31936127744508996,-2.830349035795568,3.1098741846395423,18.74628639334523,-9.71700475832707,1.4944074266905898
UNPIX,1,,,1440,0.2695525164301289,0.5486111111111112,3.108227355310456,49.341579602396784,2.073648743273492,0.08672226501372048,0.29647707149389,-2.6461946194173316,3.013246617747565,30.24573559202608,-21.76540609834264,3.2908785755050816,72,0.5740315578422356,0.5833333333333334,3.186513053089892,50.58432652762208,1.939749798325959,0.18014410996547142,0.37073119134187504,-2.38619872275869,3.1134434833187874,16.13687639382848,-13.3510144401635,1.528573460968799
UNPSX,5,,,1523,0.20577942300212032,0.551543007222587,3.15745829709011,50.12309657494757,2.2045582744283334,0.06517249117486844,0.27881387541961,-2.579129042770229,2.794733871801363,30.101965854661938,-30.10654273705537,2.5433976963589546,148,0.5828800794260597,0.6216216216216216,2.6463937494166356,42.01019839267321,1.6317646676576922,0.2202544801031775,0.700324389551485,-1.7396075373160935,2.800904831431713,16.104107360715737,-13.34172911025753,2.6795113974038456
UOPIX,3,,,1676,0.40538704978585594,0.5805489260143198,3.038072867854073,48.22791163940805,1.9312496555250411,0.13343559138270406,0.38283593794613,-3.10030949135429,3.5664141022183147,21.96659237994211,-13.741367626792131,5.462716870922809,163,0.43005311382167094,0.6012269938650306,2.7009238913342837,42.87583755950014,1.8084877434264284,0.15922444730910962,0.42801090244705997,-2.450950752696806,3.4342168878634154,8.03340689334766,-12.17289210917239,2.032841659649197
UOPSX,3,,,1759,0.251958947406671,0.5537237066515065,3.296231537821803,52.32605347658692,2.2316309787716713,0.07643848574216637,0.25546365094943,-3.4600363165538655,3.659761895677003,25.050073948316086,-25.604395604395602,3.20586326258543,193,0.4249588906930932,0.616580310880829,3.1789976210682966,50.465022742875966,1.8910382417517784,0.13367700808479577,0.40948833016258,-3.069643965356033,3.314110152733918,23.953837735147758,-12.17083111045033,1.8571003474952539
USPIX,1,,,75,0.34471131675889227,0.5466666666666666,2.648298763222462,42.04043954931938,1.5312500268302565,0.1301633039089011,0.18476540494138,-2.651514780914098,3.4393365142040446,9.99993141336479,-5.46601850272092,1.1272472782562268,83,0.4380309302825678,0.5180722891566265,2.528486442750144,40.13847792549142,1.1550865861421424,0.17323839387730205,0.12483832150370999,-1.789307578790488,4.070353710593447,10.81748641692881,-5.5328199692543105,1.5782768807767986
USPSX,1,,,75,0.18538593270511672,0.48,2.3569931036918677,37.416105565577745,1.3665115170858406,0.07865357451183803,-0.10476897026260999,-2.1196683924836384,4.461327695374647,5.932537382635901,-5.4326428438338,0.6811599362570397,105,0.27354389515776206,0.5238095238095238,2.732199347755845,43.37232003848908,1.6096269091981916,0.10011857128303747,0.13112094893716,-2.0566909862942997,3.6911129078162213,10.811779394537279,-8.00179668659594,1.0259100706955016
UTPIX,1,,,470,0.36495093466110035,0.5829787234042553,1.858623794276513,29.504738042897568,0.8451524718470678,0.19635546245826524,0.26953250113148,-1.41266221848167,1.9248889267252973,19.49059117147189,-7.00403407795495,4.256884986640306,38,0.5563531971108809,0.5789473684210527,1.8711591935611434,29.703731337449742,0.9127862130653245,0.2973307664176042,0.600378827671585,-1.69900279790856,2.6661883677715363,5.86675835502374,-2.8640741357074497,1.832869940018177
UTPSX,1,,,470,0.3655945437605042,0.5829787234042553,1.858095911701262,29.49635816680422,0.8458654471674438,0.19675762777270625,0.28245184403437995,-1.425309694897221,1.9060927465257123,19.47611512979719,-7.005148689611571,4.265603722894232,38,0.5529098511164146,0.5789473684210527,1.8715447563079362,29.709851956306693,0.9150938570414475,0.29542967073208537,0.58978820212948,-1.704612692702769,2.660884640435519,5.8588735793386295,-2.86074754708052,1.821150799153381
UUPIX,3,,,1767,0.253784909319583,0.5449915110356537,3.7420910757099404,59.40385421809608,2.4312416323690984,0.06781900926113497,0.27990291056707,-3.4518418416778363,3.651942400199433,40.27956370318932,-24.35321117463522,2.8508194675084386,151,0.7884823206445509,0.6291390728476821,3.1557858452299743,50.09654722473769,1.8998167290198045,0.24985292390367864,0.59098744151686,-1.938888525331,4.12432755528988,12.975533870739639,-13.378253824458769,3.0702441305319406
UUPSX,3,,,1767,0.25037915672431604,0.5444255800792304,3.738423499395314,59.34563324903896,2.431461918772743,0.06697452997628936,0.28253615629161,-3.421948556607385,3.6336834687033917,40.28602506736545,-24.347148733245298,2.81532119038269,151,0.7837240305084076,0.6291390728476821,3.15638610819384,50.10607610387948,1.9022567291105126,0.24829789627887866,0.5776371888323399,-1.9479134707063102,4.11874832843006,12.96717827079159,-13.38028015098166,3.0511356311665394
UVPIX,1,,,237,0.4139838480333083,0.5485232067510548,2.731217617071747,43.35673554702169,1.6977647852172268,0.15157483074422964,0.2047965890922,-2.715558395058186,4.039859612674262,8.143554107332509,-8.64881380656225,2.33346485889302,30,0.9053203449588673,0.6333333333333333,2.9299108683836743,46.510893127971,1.3943394299634146,0.3089924525445717,0.539835190893075,-2.0376423439883276,4.122407559735301,8.265802269043759,-4.48369565217391,1.692421363575065
UVPSX,1,,,149,0.45139154102696066,0.5704697986577181,2.1034691208804657,33.391537106120246,1.1164438806014214,0.21459385191165448,0.3396496889112934,-1.9221082787815253,3.1621461080465876,7.507652453784036,-4.059335795627541,2.6194517881541324,150,-0.20694986589520595,0.44,1.3668349504920754,21.69783217363988,1.0609978694815436,-0.15140808758270466,-0.21464592828938833,-1.9268075070703523,1.6658800689783797,3.28999836196651,-3.4949383045300264,-1.8543627875412607
UWPSX,1,,,86,0.36275704628920574,0.5581395348837209,2.0384529411355903,32.35943724931775,1.1742971346493651,0.17795703740264882,0.36007297925578996,-2.22120577952104,3.14658004015625,4.72747497219132,-3.76282782212086,1.6503056734608248,71,0.19418839612060446,0.5211267605633803,1.5991143778481027,25.385153770403132,0.9579805953036944,0.12143496350893926,0.11275398707397001,-1.82631765782933,2.67229254571026,3.86588551151438,-3.46820809248554,1.023229190226528
UXPSX,1,,,166,0.22898972874132684,0.5662650602409639,1.2104611845762732,19.215475596512835,0.6785946587700901,0.18917560650363657,0.1308783885275576,-1.1733344125037726,1.647706853757255,4.183842367829145,-2.865638592149315,2.4373571908809573,74,-0.15611869215209306,0.47297297297297297,1.8169038031073488,28.842453714897054,1.3367009736080777,-0.08592567855551406,-0.041934638567825006,-1.3281335442765305,1.1141304694042427,8.87613069349766,-7.834667146747565,-0.7391606357258814
WCPIX,3,,,926,0.32793794266625836,0.6004319654427646,1.868072663410474,29.6547341902931,1.2541834045216493,0.17554881514488505,0.30009959068995,-1.5090015655495623,2.1901027006007574,9.944780370330308,-24.49874003990922,5.34199400017108,120,0.2476199609692389,0.575,1.2304382476234266,19.53260164100219,0.7105001341477942,0.20124533794972094,0.23672841425829758,-1.2225086663464244,1.819296636637455,4.038342257756546,-2.75025623505295,2.2045322237562526
WCPSX,4,,,1039,0.3180604259398639,0.6034648700673725,1.850427931050847,29.374632747649898,1.244798646296311,0.17188479518855906,0.30336758004891495,-1.5319811135084727,2.1932385513350026,9.9857080298504,-24.494070302734674,5.5404524857520805,144,0.208872526367457,0.5555555555555556,1.1677143548902476,18.53689071239889,0.7221501222333083,0.17887296280355203,0.22851969122822996,-1.218179957360183,1.5925786771583725,4.04334025925808,-4.13450837123779,2.1464755536426243
