ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg,fund_name
LU0360482987,QQQ_big_up,1,single_scan,0.4082739509923289,123,0.7398373983739838,0.40220959023687547,79,0.7088607594936709,True,0.4082739509923289,MORGAN STANLEY IF GLOBAL BRANDS Z ACC NAV USD
LU0386856941,IWM_big_up,1,single_scan,0.6661865472439603,141,0.7872340425531915,0.6907366166181811,84,0.8214285714285714,True,0.6661865472439603,PICTET FUNDS GLOBAL MEGATREND SEL I USD ACC USD
LU0411709560,QQQ_big_up,1,single_scan,0.7871614719117709,121,0.743801652892562,0.9244725712032548,78,0.7435897435897436,True,0.7871614719117709,BLACKROCK GLOBAL FUNDS SICAV - ASIAN DRAGON FUND D2 ACC USD
LU0432979887,IWM_big_up,1,single_scan,0.46495524331870075,158,0.759493670886076,0.5131054355861234,87,0.8045977011494253,True,0.46495524331870075,JPMORGAN ASSET MGM GLOBAL HEALTHCARE C ACC USD USD
LU0503632100,IWM_big_up,1,single_scan,0.5864839434515323,138,0.7536231884057971,0.7124950261742256,84,0.7738095238095238,True,0.5864839434515323,PICTET GLOBAL ENVIRONMENTAL OPPORTUNITIES I USD ACC USD
LU0503633330,IWM_big_up,1,single_scan,0.5069824136372422,138,0.717391304347826,0.6028306515343795,84,0.7380952380952381,True,0.5069824136372422,PICTET-GLOBAL ENVIRONMENTAL OPPORTUNITIES HP ACC USD
LU0528227936,QQQ_big_up,1,single_scan,0.4070703179529905,150,0.68,0.49802192569273984,81,0.654320987654321,True,0.4070703179529905,FF GLOBAL DEMOGRAPHICS FUND A ACC USD
LU0566484027,IWM_big_up,1,single_scan,1.5133901102954859,149,0.9731543624161074,1.511864047387067,84,0.9642857142857143,True,1.5133901102954859,ABRDN SICAV I - NORTH AMERICAN SMALLER COMPANIES A ACC USD USD
LU0566484704,IWM_big_up,1,single_scan,1.516663195428868,149,0.9731543624161074,1.5148324891153078,84,0.9642857142857143,True,1.516663195428868,ABERDEEN STD - NORTH AMERICAN SMALLER COMPANIES FUND I ACC USD USD
LU0641506000,QQQ_big_up,1,single_scan,0.2009065300149863,135,0.6148148148148148,0.3318075733341166,77,0.6623376623376623,True,0.2009065300149863,NINETY-ONE GLOBAL ST UK ALPHA I USD ACC USD
LU0757359954,IWM_big_up,1,single_scan,0.2600455585338883,154,0.8311688311688312,0.3052792847860453,87,0.8735632183908046,True,0.2600455585338883,SCHRODER ISF GLOBAL M.A DIS USD A HDG MF USD
LU0776415563,QQQ_big_up,1,single_scan,0.356031086117775,142,0.8169014084507042,0.4059535852857489,80,0.825,True,0.356031086117775,SCHRODER ISF GLOBAL MULTI ASSET BALANCED C ACC USD
LU0823394779,QQQ_big_up,1,single_scan,0.23627786014855026,136,0.6323529411764706,0.31226021541748233,78,0.6025641025641025,True,0.23627786014855026,BNP PARIBAS FUNDS GLOBAL CONVERTIBLE CLASSIC CAPITALISATION USD
LU0827879924,IWM_big_up,1,single_scan,0.336540875165769,133,0.7819548872180451,0.39174628794316646,84,0.8214285714285714,True,0.336540875165769,BLACKROCK GLOBAL (BGF) ESG MULTI ASSET D2 HGD ACC USD
LU0828813369,QQQ_big_up,1,single_scan,1.0801810435914765,136,0.8455882352941176,1.115120538645386,79,0.810126582278481,True,1.0801810435914765,JANUS HENDERSON HORIZON GLOBAL TECHNOLOGY LEADERS FUND H2 USD USD
LU0834154790,QQQ_big_up,1,single_scan,0.8744296314201664,121,0.8016528925619835,0.9298586496530412,79,0.7974683544303798,True,0.8744296314201664,MORGAN STANLEY IF GLOBAL OPP I ACC NAV USD
LU0868754200,QQQ_big_up,1,single_scan,1.2026436245909016,120,0.8166666666666667,1.1503853344791868,79,0.7848101265822784,True,1.2026436245909016,MORGAN STANLEY GLOBAL ADVANTAGE FUND Z ACC USD
LU0940328577,IWM_big_up,1,single_scan,0.5987765563853614,136,0.6176470588235294,0.5967314213738714,83,0.5903614457831325,True,0.5987765563853614,BLACKROCK (LUX) SA GLOBAL JAPAN FLXB EQUITY HGD A2 USD
LU0956908312,IWM_big_up,1,single_scan,0.670464815199227,154,0.7987012987012987,0.7400265526337452,87,0.8045977011494253,True,0.670464815199227,SCHRODER INV MGMT ISF GLOBAL REC C USD ACC USD
LU0966834136,QQQ_big_up,1,single_scan,0.6079543425329176,134,0.7686567164179104,0.6011839074800327,77,0.7012987012987013,True,0.6079543425329176,JUPITER GLOBAL FUND EUROPEAN GTH L ACC USD USD
LU0971096721,QQQ_big_up,1,single_scan,0.4702315181008208,150,0.72,0.5397732894550279,81,0.7407407407407407,True,0.4702315181008208,FIDELITY LUX GLOBAL FINL SVCS A INC USD
LU1088697633,IWM_big_up,1,single_scan,0.23999958933546162,152,0.618421052631579,0.331387857185378,82,0.6463414634146342,True,0.23999958933546162,UBAM GLOBAL EQUITY IC ACC USD
LU1116320737,QQQ_big_up,1,single_scan,0.46874712093284165,122,0.7950819672131147,0.4845056921701853,79,0.7848101265822784,True,0.46874712093284165,BLACKROCK SYSTEMATIC GLOBAL EQUITY HIGH INCOME A6 INC USD
LU1195516338,QQQ_big_up,1,single_scan,0.5222625037343387,142,0.8732394366197183,0.5590050940075069,81,0.8641975308641975,True,0.5222625037343387,SCHRODER INTL SEL GLOBAL MULTI-ASSET ALLOCATI USD
LU1244140163,QQQ_big_up,1,single_scan,1.127013221236048,129,0.8062015503875969,1.3028563054250446,79,0.7974683544303798,True,1.127013221236048,T.ROWE PRICE FDS GLOBAL TECHNOLOGY EQUITY Q USD
LU1481011911,QQQ_big_up,1,single_scan,0.2514052013108827,148,0.6554054054054054,0.2963103068413128,81,0.6666666666666666,True,0.2514052013108827,FIDELITY FUNDS GLOBAL DIVIDEND EQUITY FUND A INC USD
LU1560650563,QQQ_big_up,1,single_scan,0.4947940638082724,150,0.6866666666666666,0.6030576934367347,81,0.6790123456790124,True,0.4947940638082724,FIL INV MGMT LUX GLOBAL TECHNOLOGY Y USD ACC USD
LU1564329388,IWM_big_up,1,single_scan,0.35419643413460433,141,0.75177304964539,0.3938313064469675,84,0.75,True,0.35419643413460433,BLACKROCK GLOBAL DYNAMIC HIGH INCOME FUND  D6 USD
LU1698898050,QQQ_big_up,1,single_scan,1.7126530993718656,136,0.9632352941176471,1.8669373565928509,78,0.9743589743589743,True,1.7126530993718656,ALLIANZ GLOBAL ARTIFICIAL INTELLIGENCE RT USD ACC USD
LU1711970662,QQQ_big_up,1,single_scan,0.33733477561564995,150,0.6666666666666666,0.4592823728923592,81,0.691358024691358,True,0.33733477561564995,FIDELITY FUNDS SUSTAINABLE GLOBAL DIVIDEND PLUS FUND Y ACC USD
LU1775952176,IWM_big_up,1,single_scan,0.647185557056581,154,0.7922077922077922,0.6949500897792427,84,0.7857142857142857,True,0.647185557056581,INVESCO GLOBAL HEALTH CARE INNOVATION FUND C AD USD
LU1775982595,IWM_big_up,1,single_scan,0.6445144943719475,155,0.7935483870967742,0.6922135447520563,84,0.7857142857142857,True,0.6445144943719475,INVESCO GLOBAL HEALTH CARE INNOVATION A USD USD
LU1793345262,XLK_big_up,1,single_scan,0.3237092328639619,172,0.5697674418604651,0.308142729781046,107,0.5514018691588785,True,0.3237092328639619,BLUEBOX GLOBAL TECHNOLOGY FUND A ACC USD
LU1808465147,XLK_big_up,1,single_scan,0.23612564667058034,174,0.5747126436781609,0.20364750535524961,105,0.5714285714285714,True,0.23612564667058034,UBAM TECH GLOBAL LEADERS EQUITY IC USD ACC USD
LU1846577242,QQQ_big_up,1,single_scan,0.6621895079781681,128,0.6953125,0.9126787518668603,74,0.7162162162162162,True,0.6621895079781681,ARTEMIS SMARTGARP GLOBAL EMERGING MARKETS EQUITY I ACC USD
LU1892523231,QQQ_big_up,1,single_scan,0.7711303118507722,131,0.8091603053435115,0.8645395230259362,79,0.7721518987341772,True,0.7711303118507722,T ROWE GLOBAL FOCUSED GROWTH EQUITY Q USD USD
LU2000523741,QQQ_big_up,1,single_scan,0.23466547753622752,127,0.6062992125984252,0.2613182155609318,74,0.6081081081081081,True,0.23466547753622752,MOMENTUM GF HARMONY GLOBAL EQUITY FUND A ACC USD
LU2000525019,QQQ_big_up,1,single_scan,0.23299266632689197,126,0.6031746031746031,0.2726812568980558,74,0.5945945945945946,True,0.23299266632689197,CURATE GLOBAL SUSTAINABLE EQUITY FUND A USD ACC USD
LU2000525100,QQQ_big_up,1,single_scan,0.2386026385625455,127,0.6062992125984252,0.27154214707581353,74,0.5945945945945946,True,0.2386026385625455,CURATE GLOBAL SUSTAINABLE EQUITY FUND B USD ACC USD
LU2078916223,IWM_big_up,1,single_scan,0.30165944409127154,161,0.6521739130434783,0.3998686966058696,87,0.6551724137931034,True,0.30165944409127154,FIDELITY GLOBAL HEALTH CARE FUND Y ACC USD
LU2089283258,QQQ_big_up,1,single_scan,0.6959230108883341,130,0.8461538461538461,0.7205012805665252,77,0.7922077922077922,True,0.6959230108883341,ALLIANZ GLOBAL SUSTAINABILITY AM H2 INC USD
LU2092176275,XLK_big_up,1,single_scan,0.3207185828913279,172,0.5697674418604651,0.3051398322894228,107,0.5514018691588785,True,0.3207185828913279,BLUEBOX GLOBAL TECHNOLOGY FUND CLASS C ACC USD
LU2110297061,IWM_big_up,1,single_scan,0.3469384755611777,154,0.8441558441558441,0.3952197348737056,84,0.8690476190476191,True,0.3469384755611777,INVESCO GLOBAL INCOME A INC USD
LU2286300806,QQQ_big_up,1,single_scan,1.7201646409794726,126,0.8888888888888888,1.7890489301010417,78,0.8333333333333334,True,1.7201646409794726,ALLIANZ GLOBAL CYBER SECURITY AT ACC USD
LU2329614577,IWM_big_up,1,single_scan,0.7072489425513743,150,0.9,0.7700342780734589,84,0.9285714285714286,True,0.7072489425513743,ABRDN SICAV I - GLOBAL DYNAMIC DIVIDEND FUND X INC USD USD
LU2382294648,QQQ_big_up,1,single_scan,0.9413502087018196,139,0.8633093525179856,0.8312839071273764,79,0.7974683544303798,True,0.9413502087018196,INVESCO GLOBAL EQUITY FUND C (USD)-ANNUAL DISTRIBUTION USD
LU2402382688,XLK_big_up,1,single_scan,0.49708091388139153,131,0.8015267175572519,0.5091086828678278,109,0.7981651376146789,True,0.49708091388139153,JPMORGAN GLOBAL RESEARCH ENHANCED INDEX EQUITY A ACC USD
LU2490080954,XLK_big_up,1,single_scan,0.4050708073306961,144,0.8055555555555556,0.3957119014552527,109,0.7981651376146789,True,0.4050708073306961,BLACKROCK GF SYSTEMATIC GLOBAL EQUITY HIGH INCOME FUND D6 INC USD
LU2708676429,SPY_up,1,single_scan,0.2019301365157474,265,0.7245283018867924,0.20959077570996743,215,0.7255813953488373,True,0.2019301365157474,INVESCO SUSTAINABLE GLOBAL INCOME C HEDGED ACC USD
