
07/16/2007,-0.106195,-0.144928,-1.629275,-1.645724,,-0.443593,-0.457934,-0.185792,-0.201537,-1.270032,-1.275489,0.203134,0.201198,,-0.169905,-0.170896,-0.494768,-0.510600,-1.970036,-1.959035,,0.066228,0.066222,-0.545233,-0.576854,0.179497,0.178836,1.224755,1.230180,-0.113979,-0.182412,0.560736,0.556577,-1.149425,-1.162791,-0.160100,-0.191293,-0.236771,-0.245366,-0.628593,-0.659325,-0.660161,-0.653385,-0.656209,-0.673028,0.000000,0.000000,-1.019806,-1.028207,-0.212230,-0.212782,0.268297,0.279714,-1.514082,-1.524346,0.033258,0.000000,-0.937223,-0.942718,-1.204278,-1.234582,-0.491246,-0.496382,-0.582946,-0.571616,0.939555,0.896843,-0.883142,-0.893502,0.267397,0.286911,1.323760,1.321621,0.259595,0.198020,1.051397,1.054245,0.670302,0.673065,-0.701153,-0.723700,0.115598,0.090998,-1.778065,-1.784220,,,1.824421,1.821593,0.582921,0.561904,-0.502333,-0.499154,,,,,,,1.332148,1.351367,-0.494512,-0.492316,0.549462,0.541443,-0.374684,-0.380278,-1.340209,-1.343109,-1.061104,-1.071980,-0.456060,-0.459701,0.418506,0.336061,0.476782,0.550428,-2.181752,-2.175776,-1.995403,-2.017687,1.998112,1.994884,-0.521040,-0.529949,1.086401,1.079683,2.710471,2.709901
07/13/2007,-0.247175,-0.216920,0.964442,0.951389,,0.093521,0.091703,0.286160,0.295003,1.777353,1.757788,-0.243210,-0.240782,,0.340420,0.319102,0.497228,0.513220,1.057149,1.055751,,0.065811,0.066266,0.334212,0.353686,0.252020,0.251674,0.563051,0.565315,-0.171661,-0.121922,0.995612,0.983590,0.667903,0.666803,0.229238,0.263515,0.373711,0.351608,0.315287,0.330753,0.309185,0.327763,0.368077,0.368336,0.000000,0.000000,-0.075680,-0.077118,0.559738,0.556063,-0.267579,-0.278933,0.181102,0.188086,-0.099675,-0.066996,1.647332,1.642634,-0.598502,-0.566536,-0.214459,-0.216757,0.145949,0.110228,0.000000,0.000000,0.082186,0.065265,-0.222515,-0.239278,-0.711938,-0.710749,-0.516469,-0.525279,-0.116638,-0.116960,-1.077516,-1.123138,0.361327,0.363284,-0.144929,-0.152285,0.082266,0.087649,,,-0.086864,-0.086417,0.586339,0.585818,-0.544722,-0.587314,,,,,,,-0.617827,-0.537646,0.608335,0.594003,-0.588246,-0.579674,0.534839,0.527368,0.649923,0.640965,-0.264635,-0.267157,1.105334,1.129649,-0.499578,-0.418319,-1.037479,-1.088970,1.746969,1.794550,0.823906,0.833208,-0.825715,-0.824310,-0.581712,-0.527155,0.259345,0.309445,-1.297137,-1.315208
07/12/2007,-0.770848,-0.789096,1.264119,1.275107,,3.607768,3.608716,1.911923,1.912120,3.598908,3.608604,-1.908548,-1.928402,,2.262517,2.283591,2.000020,1.974207,3.068657,3.050302,,0.165029,0.166141,3.038049,3.016406,0.834126,0.795816,-0.559899,-0.597107,2.279087,2.301074,2.583236,2.574057,1.729310,1.732923,1.820314,1.806252,1.992223,2.008335,1.621612,1.617648,1.478106,1.472675,1.754467,1.749429,0.000000,0.000000,2.397816,2.393547,1.847067,1.843984,2.839436,2.873154,5.041607,5.034338,-0.132724,-0.133429,2.273067,2.259474,0.602106,0.569764,0.307312,0.310568,1.394851,1.405881,-1.779815,-1.823963,1.757088,1.775945,5.181953,5.158218,-2.038620,-2.035362,-1.837770,-1.805286,-3.345903,-3.354711,-1.510174,-1.475391,2.017478,1.995863,3.462049,3.454074,3.513799,3.546666,,,-3.678890,-3.672831,4.237992,4.252829,1.991338,2.027075,,,,,,,-3.245103,-3.292884,1.081117,1.080760,-1.039487,-1.065141,3.834280,3.832928,3.221156,3.219896,3.048912,3.054550,3.654113,3.652331,-3.846377,-3.858168,-3.723893,-3.671321,2.307860,2.264987,6.271614,6.280874,-6.342112,-6.332054,-4.154281,-4.166398,-3.018119,-3.050000,0.735013,0.750887
07/11/2007,0.528355,0.504686,1.416431,1.409752,,0.953232,0.958812,0.586684,0.572378,1.443390,1.450508,-0.553544,-0.547940,,0.726632,0.732776,0.594723,0.614520,0.731782,0.724083,,0.099208,0.099865,0.598407,0.633821,-0.541405,-0.539635,-1.312263,-1.317654,1.063280,1.004982,1.298928,1.293404,0.917305,0.908710,0.539448,0.515075,0.627720,0.613318,0.523311,0.506574,0.562915,0.549060,0.475332,0.481174,0.000000,0.000000,-0.750347,-0.756701,0.600835,0.598961,1.017195,0.966979,0.142906,0.148248,-0.065919,-0.099876,-0.585100,-0.576644,1.313924,1.347490,0.463103,0.467869,0.680934,0.696547,-0.328506,-0.313349,0.356750,0.333904,-0.740916,-0.746068,-0.427320,-0.479729,-0.567110,-0.576923,-0.112608,-0.112960,0.409851,0.370189,0.408984,0.433880,0.666569,0.669048,0.713334,0.701940,,,-0.664275,-0.745835,1.173525,1.169694,0.841193,0.836222,,,,,,,-1.014359,-1.029169,0.392809,0.401890,-0.414092,-0.407948,1.187326,1.177292,1.033417,1.030185,2.126828,2.122135,1.221479,1.184780,-1.187504,-1.191617,-1.167301,-1.208947,0.750367,0.747415,2.440518,2.425641,-2.414675,-2.411447,-1.164046,-1.185605,-2.117187,-2.152649,2.812767,2.815619
07/10/2007,0.745209,0.726216,-0.712409,-0.719112,,-2.502380,-2.500634,-1.432217,-1.425873,-2.548343,-2.557686,1.444043,1.429111,,-1.795298,-1.811621,-2.701683,-2.701742,-1.139386,-1.141341,,0.765801,0.737880,-3.172534,-3.196729,-0.716252,-0.714651,2.296020,2.342238,-1.512544,-1.485086,-2.241243,-2.243339,-2.077205,-2.075345,-1.228187,-1.211559,-1.629296,-1.632685,-1.467431,-1.476793,-1.245349,-1.249902,-1.713192,-1.727213,0.000000,0.000000,-1.503673,-1.517000,-0.866592,-0.868887,-1.547590,-1.524074,-0.544758,-0.565253,-0.723428,-0.727981,-3.953620,-3.952625,-2.292522,-2.303737,-0.948005,-0.957775,-1.611897,-1.635819,1.806006,1.851756,-1.894417,-1.879177,-0.690999,-0.690684,0.753504,0.805993,0.890001,0.840335,0.376895,0.377922,2.607191,2.617131,-1.872923,-1.885718,-1.138360,-1.134492,-3.736316,-3.760082,,,3.703608,3.783358,-2.272603,-2.285912,-1.473062,-1.464558,,,,,,,2.959094,3.003551,-2.124236,-2.143125,2.114174,2.125049,-2.888159,-2.878649,-2.976153,-2.980614,-2.589626,-2.590250,-1.769464,-1.746138,2.933861,2.943731,1.735116,1.757504,-2.021460,-2.004574,-3.482953,-3.481268,3.515164,3.429158,2.320367,2.297291,2.575761,2.610448,-0.915185,-0.944685
07/09/2007,-0.318359,-0.289645,0.230472,0.227350,,-0.920909,-0.926097,0.072337,0.062594,0.632699,0.626556,-0.040131,-0.039623,,0.073568,0.049259,-0.521731,-0.537224,1.654402,1.651941,,0.000000,0.033274,-0.485956,-0.481917,0.359641,0.358607,0.532615,0.534853,-0.347630,-0.369548,0.679101,0.677271,0.894961,0.888902,0.162515,0.145545,0.017268,0.017778,0.079274,0.083074,0.066644,0.047255,0.136586,0.144051,0.000000,0.000000,0.204784,0.206232,0.040908,0.029007,-0.272927,-0.284495,1.319874,1.319767,0.032930,0.033188,-0.481946,-0.493897,-0.501829,-0.514482,-0.244049,-0.246424,0.272723,0.288216,0.000000,-0.063757,0.103082,0.087341,1.164701,1.147947,-1.065004,-1.063304,0.000000,0.000000,-0.822443,-0.861740,0.379892,0.381425,0.325884,0.305240,-0.089720,-0.094780,0.082628,0.088036,,,0.000000,-0.085675,0.544717,0.542128,0.555879,0.551916,,,,,,,-0.086960,-0.088268,0.849332,0.852516,-0.671996,-0.662306,0.148677,0.134736,0.131314,0.122858,0.620537,0.626669,0.064079,0.067204,-0.081266,-0.163367,0.000000,0.000000,0.443254,0.425714,1.574670,1.571519,-1.538367,-1.534746,-0.499588,-0.508076,-0.602408,-0.598800,-1.515773,-1.550009
07/06/2007,0.390625,0.399855,-1.050660,-1.067190,,0.023673,0.000000,0.363544,0.346072,1.179545,1.164683,-0.319710,-0.316532,,0.445042,0.449260,1.138089,1.144889,1.473671,1.476778,,0.133624,0.100736,0.365711,0.354484,-0.429355,-0.393209,-0.599883,-0.637877,0.058083,0.061160,0.562227,0.557617,0.903043,0.896874,0.489934,0.487629,0.240557,0.231389,0.599135,0.607551,0.694696,0.713089,0.450406,0.434303,0.000000,0.000000,1.319143,1.331390,0.367047,0.363367,-0.362184,-0.377893,4.724790,4.747158,-0.098692,-0.099083,-0.077254,-0.075984,0.642785,0.611710,0.336698,0.308900,0.168229,0.133148,-0.266820,-0.254701,0.268648,0.263156,1.082251,1.110933,-0.949320,-0.999969,-0.316836,-0.322165,-3.149845,-3.121606,0.084556,0.042388,0.019132,0.020257,0.450624,0.442946,0.552953,0.561899,,,-0.599076,-0.513139,0.718046,0.742288,0.745318,0.741783,,,,,,,-1.202745,-1.220584,-0.496254,-0.493105,0.548998,0.540993,0.675044,0.678037,1.182905,1.172149,1.002401,0.987143,0.699609,0.690215,-0.647675,-0.648672,-0.724968,-0.698075,-0.587385,-0.577280,2.752646,2.740655,-2.767179,-2.761143,-0.681648,-0.693046,-0.994034,-0.988154,1.581363,1.620128
07/05/2007,0.643317,0.621800,-0.381339,-0.367139,,-0.912719,-0.917679,0.028723,0.032031,0.644287,0.655231,0.000000,0.000000,,-0.074396,-0.074727,0.951370,0.952628,-0.055786,-0.059810,,-0.166867,-0.133865,-0.575385,-0.608665,-0.605169,-0.638681,-1.700157,-1.707322,0.174554,0.123880,0.000000,0.000000,0.086951,0.083500,0.210414,0.195500,-0.154532,-0.159856,0.000000,-0.020890,-0.022250,-0.023987,0.097988,0.082936,0.000000,0.000000,-0.025929,-0.052217,0.808848,0.806142,0.000000,0.000000,1.556910,1.535927,0.197775,0.198560,2.306817,2.291751,1.728186,1.772091,0.740050,0.747751,0.316465,0.334321,-0.266196,-0.253895,0.227738,0.219742,0.425542,0.406203,0.052776,0.052658,-0.817083,-0.767263,-0.968085,-1.006099,-1.498161,-1.503113,0.230819,0.224293,0.971562,0.958458,0.500147,0.475316,,,-0.426545,-0.509950,-0.168342,-0.195752,-0.371686,-0.369521,,,,,,,0.085974,0.087266,-0.091702,-0.118262,0.169202,0.166750,0.050313,0.040704,0.016772,0.017363,-0.721447,-0.728802,1.618581,1.576319,-0.080675,0.000000,-1.517770,-1.630924,-0.438274,-0.459947,0.570586,0.576890,-0.595034,-0.519872,0.186617,0.189567,0.751116,0.696523,0.083311,0.090096
07/04/2007,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
07/03/2007,0.000000,0.000000,0.000000,0.000000,,0.825831,0.809417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396538,0.392145,0.000000,0.000000,0.472553,0.453470,0.255267,0.269790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.464681,0.469333,0.317470,0.312578,0.000000,0.000000,0.374463,0.375118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.173355,0.183784,1.135533,1.162712,0.000000,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,0.000000,0.000000,-0.219829,-0.216582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
07/02/2007,-0.071429,-0.109609,1.292351,1.279699,,1.679491,1.669468,1.430323,1.420013,2.610150,2.582225,-1.301775,-1.327088,,1.250759,1.236583,1.104972,1.079280,3.272783,3.253526,,0.670541,0.640955,2.642732,2.631609,0.142755,0.142085,-0.345869,-0.312514,1.653387,1.695728,2.174496,2.150873,1.406130,1.390863,1.206434,1.211992,1.238708,1.227566,1.726120,1.725669,1.115620,1.109913,1.516068,1.495593,0.000000,0.000000,3.674453,3.679674,1.573248,1.562595,1.375962,1.341598,3.023947,3.000721,-0.589041,-0.592531,3.468006,3.455844,0.328019,0.336371,-0.339609,-0.343214,1.025893,1.015630,-1.764692,-1.746691,1.370073,1.364054,2.967717,2.974471,-2.067190,-2.062926,-1.425055,-1.449274,-1.933928,-1.972507,-2.277318,-2.284796,1.386111,1.366410,1.212312,1.177773,3.657740,3.633086,,,-3.536094,-3.527740,2.505772,2.501591,2.038431,2.026677,,,,,,,-3.325014,-3.291147,1.676549,1.659263,-1.376721,-1.397483,2.775294,2.760360,3.376391,3.378854,4.470920,4.462098,3.099093,3.108906,-2.521626,-2.606634,-2.946607,-2.997523,2.817301,2.796721,6.170075,6.146536,-6.009515,-6.066901,-2.363955,-2.405096,-4.358236,-4.376782,5.770915,5.714266
06/29/2007,0.358423,0.366703,-1.087266,-1.098481,,-1.208778,-1.184942,-0.161899,-0.159053,0.913065,0.928236,0.118483,0.117239,,-0.249528,-0.251913,-0.198342,-0.203803,0.835001,0.830787,,0.471073,0.474589,-1.076617,-1.041753,-0.355171,-0.353747,1.473530,1.444441,-0.645065,-0.623840,0.041378,0.042294,-0.330712,-0.331495,-0.141767,-0.148097,-0.174071,-0.162189,-0.283393,-0.276311,-0.227266,-0.240653,-0.298291,-0.294128,0.000000,0.000000,0.403924,0.407694,0.125267,0.119181,-0.456560,-0.476423,1.089887,1.102898,-0.456271,-0.458702,-0.789326,-0.797441,-1.431847,-1.467849,-0.552652,-0.558134,-0.340901,-0.359806,0.790527,0.754182,-0.690793,-0.710401,-0.724212,-0.725044,-0.565325,-0.564085,-0.123754,-0.125865,-0.767633,-0.734271,0.531490,0.533183,-0.543777,-0.535386,-0.525979,-0.520578,-1.615069,-1.605509,,,1.587112,1.583478,-0.215841,-0.222177,0.285047,0.235937,,,,,,,0.669457,0.594232,1.455383,1.460596,-1.520129,-1.497895,-0.268775,-0.264235,-0.530669,-0.547681,0.470208,0.474688,0.235386,0.255791,0.158101,0.237134,-0.259366,-0.166273,0.453124,0.434976,-0.402213,-0.384077,0.421115,0.420447,0.182538,0.247287,-0.476643,-0.473491,-1.859050,-1.823256
06/28/2007,0.251527,0.257353,-0.095426,-0.085894,,-0.212917,-0.231833,-0.044434,-0.048005,0.796395,0.791606,0.118624,0.117376,,0.025239,0.024971,-0.112927,-0.115999,-0.617457,-0.619289,,0.000000,-0.034034,-0.184079,-0.194971,-0.177271,-0.212129,0.000000,0.000000,0.116991,0.061924,0.122751,0.127042,0.155190,0.153930,-0.023622,-0.024733,-0.052323,-0.072150,0.060580,0.042402,0.000000,0.000000,0.099529,0.105097,0.000000,0.000000,-1.979638,-1.970795,-0.097279,-0.089260,0.000000,0.000000,0.615130,0.610654,0.032630,0.000000,-0.763236,-0.771176,0.000000,0.000000,0.122963,0.093109,0.085452,0.090118,-0.065848,-0.062756,0.041975,0.044237,-0.767651,-0.822043,0.412843,0.411934,0.123908,0.062972,-0.382349,-0.383153,0.492996,0.536137,0.116591,0.103131,0.000000,0.000000,0.084938,0.090786,,,-0.083529,-0.083596,-0.085616,-0.089442,0.477913,0.522578,,,,,,,-0.083616,-0.084811,0.589366,0.571254,-0.531274,-0.523563,-0.128458,-0.138817,0.085644,0.091483,0.393247,0.370511,-0.167343,-0.179678,0.236854,0.158703,0.173210,0.166550,-0.338806,-0.315579,0.561740,0.545190,-0.558493,-0.557202,0.121314,0.123796,-0.379866,-0.377357,-1.616340,-1.655186
06/27/2007,-0.035920,-0.036751,2.964357,2.942477,,1.342341,1.338953,0.920667,0.916675,0.910852,0.907802,-0.940071,-0.930185,,1.519733,1.533896,1.257824,1.266814,2.269063,2.257854,,0.033861,0.034046,1.432463,1.416644,0.000000,0.000000,0.175979,0.212045,1.008900,1.073366,0.870608,0.873834,1.013102,1.002957,0.857394,0.871845,0.949192,0.963591,1.147801,1.139481,1.055761,1.070774,1.168393,1.170153,0.000000,0.000000,2.433372,2.399162,1.283420,1.266396,0.551872,0.574995,2.747953,2.736374,0.000000,0.000000,3.384460,3.394702,-0.230441,-0.236153,-0.061443,-0.030811,1.449334,1.461575,-1.555353,-1.546054,1.552380,1.556670,3.114512,3.180278,-1.474343,-1.471358,-1.284397,-1.243817,-1.808879,-1.846147,-2.209754,-2.257168,1.479806,1.463977,1.858483,1.888987,3.190135,3.159384,,,-3.074076,-3.144681,1.242967,1.239720,0.818419,0.813206,,,,,,,-2.287573,-2.319806,-0.491989,-0.487261,0.492825,0.485509,1.825070,1.823813,2.280228,2.261316,0.739381,0.746553,2.533586,2.520723,-1.862904,-1.867793,-2.531380,-2.595274,2.112290,2.093339,1.900691,1.898147,-1.916630,-1.912513,-1.200909,-1.282496,-0.754004,-0.702577,-0.591962,-0.594142
06/26/2007,0.071891,0.073556,-0.468165,-0.459635,,-0.286845,-0.281067,-0.325571,-0.320467,-1.978316,-1.992915,0.353774,0.350075,,-0.050082,-0.051257,-0.652709,-0.672615,-2.444689,-2.449469,,0.033872,0.033647,-0.341266,-0.328220,-0.035263,-0.035204,-0.140510,-0.176393,0.958574,0.892047,-0.781646,-0.803622,-0.165845,-0.167387,-0.261091,-0.273347,-0.402715,-0.398252,-0.347146,-0.342728,-0.228791,-0.242639,-0.381482,-0.402582,0.000000,0.000000,-2.478766,-2.498820,-0.239074,-0.240585,1.301159,1.362425,-3.525929,-3.520365,0.000000,0.000000,-0.516193,-0.508711,0.184680,0.189292,0.092250,0.061984,-0.516525,-0.522573,0.194766,0.185859,-0.127282,-0.112758,-0.784159,-0.787968,1.653782,1.650355,0.245271,0.249414,2.340226,2.380131,0.362888,0.364050,-0.491008,-0.499372,-0.314078,-0.329896,-0.349962,-0.343171,,,0.405836,0.485980,-0.174691,-0.179954,0.095773,0.096002,,,,,,,0.657896,0.751243,-0.207732,-0.202614,0.247012,0.243510,-0.673510,-0.674062,-0.610110,-0.613074,-0.446808,-0.451276,-0.475966,-0.482416,0.703361,0.705228,0.509054,0.488970,-0.534563,-0.520290,-1.355366,-1.369888,1.388271,1.384884,0.180110,0.245016,0.473484,0.423340,-0.168827,-0.182494
06/25/2007,0.216138,0.221157,-1.043919,-1.035567,,-0.735485,-0.744043,-0.339315,-0.351213,-1.534085,-1.524372,0.434233,0.429677,,-0.403575,-0.432369,-0.396030,-0.408982,-1.385625,-1.380503,,0.000000,0.000000,-1.013778,-1.040059,-1.774401,-1.496440,0.885304,0.924985,-0.238728,-0.254119,-0.673424,-0.671954,-0.518195,-0.535795,-0.284340,-0.297002,-0.366125,-0.378939,-0.689762,-0.702133,-0.659948,-0.651338,-0.796075,-0.798733,0.000000,0.000000,-3.289149,-3.266373,-0.490069,-0.493963,0.468474,0.390068,-3.182765,-3.194773,0.032640,0.032505,-2.732745,-2.499627,-0.869585,-0.891202,-0.337111,-0.340236,-0.662794,-0.677047,0.785353,0.811874,-0.925976,-0.937382,-1.735785,-1.756981,0.938920,0.936982,0.554873,0.564263,2.177016,2.145114,1.681104,1.686514,-0.701696,-0.702636,-0.531234,-0.525882,-1.578816,-1.595082,,,1.568097,1.563930,-0.390301,-0.403467,-0.335785,-0.334209,,,,,,,1.502501,1.439460,-0.357068,-0.363380,0.454915,0.407283,-0.757811,-0.766406,-1.460437,-1.464431,-0.105273,-0.106132,-1.014206,-1.021821,0.788115,0.790381,1.028068,1.070889,0.460306,0.442325,-2.100848,-2.101018,2.126024,2.121814,0.362307,0.368880,0.142256,0.141297,-0.587490,-0.589561
06/22/2007,0.434153,0.407106,-2.563948,-2.578729,,-2.812961,-2.802254,-1.295169,-1.292925,-0.905354,-0.920118,1.239043,1.265757,,-1.441867,-1.453993,-1.367637,-1.350850,-1.311396,-1.322054,,0.473625,0.443056,-2.369722,-2.348447,-0.415668,-0.449999,0.785200,0.752582,-2.334894,-2.296794,-1.410558,-1.428072,-0.563797,-0.562880,-1.263365,-1.247353,-1.325096,-1.317466,-1.043635,-1.052479,-1.124314,-1.144160,-0.907384,-0.916158,0.000000,0.000000,1.976363,1.967058,-0.970624,-0.978081,-2.816221,-2.845899,-0.688290,-0.687447,-0.421749,-0.424161,-0.915668,-0.943183,-0.772008,-0.791061,-0.335978,-0.339404,-0.763621,-0.761207,0.725113,0.691821,-0.689639,-0.687335,-2.076442,-2.125024,0.894760,0.892902,0.996239,0.949366,0.466150,0.466955,0.660249,0.620909,-0.984305,-0.982228,-1.898281,-1.933590,-1.498324,-1.480672,,,1.422293,1.419074,-2.536019,-2.534139,-0.904500,-0.945757,,,,,,,2.131281,2.074336,-2.099711,-2.114185,2.154635,2.163971,-2.541655,-2.539741,-2.052541,-2.061632,-2.534505,-2.558030,-1.950067,-1.970605,2.504162,2.427028,2.010555,2.016790,-2.506533,-2.509929,-3.272721,-3.285781,3.369848,3.362536,2.602147,2.520467,2.577824,2.560388,-0.584059,-0.586105
06/21/2007,0.290276,0.296956,0.188941,0.179465,,0.092269,0.067875,0.644657,0.634424,1.508434,1.515631,-0.595948,-0.628898,,1.004379,0.987268,0.084263,0.086610,2.950734,2.949000,,-0.168933,-0.136234,0.240817,0.222630,-0.276491,-0.276623,-0.849170,-0.852864,0.351296,0.373460,0.710289,0.708835,0.822365,0.822433,0.659398,0.639995,0.623481,0.608923,0.707451,0.720899,0.679100,0.696042,0.675361,0.691803,0.000000,0.000000,3.137746,3.137440,0.994029,1.002877,0.547629,0.572929,1.658492,1.639226,0.162384,0.163231,-0.258145,-0.254741,0.870382,0.892039,0.306370,0.309415,0.340612,0.336908,-0.393966,-0.438234,0.525047,0.490046,3.669484,3.724221,-1.960778,-1.956756,-0.986412,-0.940438,-1.099339,-1.101241,0.165382,0.207367,0.309725,0.308059,1.839706,1.837479,0.999297,0.976450,,,-0.829811,-0.827774,0.874584,0.859212,0.286271,0.284467,,,,,,,-1.428564,-1.364019,1.249213,1.260391,-1.251566,-1.192490,1.280497,1.265270,1.381542,1.381565,1.480854,1.494942,1.955850,2.010218,-1.276181,-1.199235,-1.970928,-1.976920,1.096879,1.110232,3.681523,3.698757,-3.669677,-3.729916,-0.859660,-0.812725,-1.485391,-1.475486,0.545292,0.543960
06/20/2007,0.767824,0.747943,-2.268888,-2.266328,,-2.387891,-2.384163,-1.372911,-1.376279,-2.171276,-2.172385,1.451028,1.435379,,-1.092744,-1.076562,-0.582511,-0.600396,-4.318032,-4.321114,,-0.033492,-0.067865,-2.377720,-2.390391,-0.720612,-0.720153,-1.223471,-1.228451,-2.121790,-2.133884,-1.242148,-1.235095,-1.199190,-1.196402,-1.232472,-1.239773,-1.450696,-1.447489,-1.020439,-1.027971,-0.808469,-0.832864,-1.216160,-1.242370,0.000000,0.000000,-3.218861,-3.219756,-1.025688,-1.036793,-2.318823,-2.330187,-2.648851,-2.642541,0.065153,0.065637,-3.395499,-3.389466,1.205327,1.187619,0.523556,0.528493,-1.115500,-1.110777,1.533344,1.525786,-1.388036,-1.383833,-1.017053,-1.036988,2.866254,2.860153,1.122161,1.077312,1.805047,1.771556,2.283301,2.247692,-1.393503,-1.396657,-1.504605,-1.519223,-2.910910,-2.903733,,,3.079705,2.983651,-2.291794,-2.282179,-0.898935,-0.893538,,,,,,,2.058309,2.088779,-0.941959,-0.950871,0.968835,0.954874,-2.833744,-2.820081,-2.087887,-2.082087,-2.135757,-2.130561,-2.046135,-2.076027,2.956142,2.963109,2.099829,2.102602,-3.749495,-3.740465,-1.935593,-1.956044,1.942281,2.009987,2.261239,2.236313,2.153691,2.139045,-1.731275,-1.693378
06/19/2007,-0.036550,-0.037383,-0.293795,-0.294537,,0.817562,0.823507,0.173801,0.172331,0.838143,0.816869,-0.161001,-0.159181,,-0.665806,-0.647253,0.166849,0.171356,-0.422669,-0.432346,,0.236893,0.238300,0.501556,0.499080,0.034162,0.034190,1.417916,1.424096,0.172548,0.122443,0.991639,0.998084,-0.653983,-0.658306,0.000000,0.000000,0.308165,0.301219,-0.179634,-0.188548,-0.179490,-0.190321,-0.137255,-0.124165,0.000000,0.000000,0.653760,0.658225,-0.138483,-0.133130,0.267586,0.279975,1.174052,1.164764,-0.227126,-0.228452,0.578991,0.571240,-1.416796,-1.405154,-0.612178,-0.617934,0.380278,0.356757,-0.199647,-0.190340,0.186988,0.198050,-0.863398,-0.875685,0.319447,0.265525,0.124875,0.126903,-0.787922,-0.753504,-0.379092,-0.338098,0.248659,0.243404,-0.031139,0.000000,0.389653,0.386824,,,-0.426181,-0.340058,0.313426,0.324153,0.284505,0.282723,,,,,,,0.430668,0.437055,0.037141,0.039655,-0.084174,-0.083044,0.358855,0.348727,-0.333181,-0.337060,0.000000,0.000000,-0.263435,-0.284409,-0.327844,-0.410089,0.263234,0.252890,0.218817,0.191176,-0.303555,-0.306750,0.288939,0.288028,-0.313213,-0.318559,0.000000,0.048634,-0.205663,-0.266684
06/18/2007,0.000000,0.000000,-1.109841,-1.128452,,-0.045338,-0.044437,-0.130450,-0.140855,-0.340900,-0.346276,0.161260,0.159435,,-0.393164,-0.396644,-0.360688,-0.371565,0.535717,0.533296,,0.169564,0.170564,-0.264584,-0.279902,0.034606,0.034604,-0.141704,-0.142318,-0.684810,-0.667560,-0.382949,-0.393294,-0.125608,-0.133865,-0.069730,-0.072992,-0.204854,-0.212098,-0.199309,-0.209000,-0.089664,-0.095070,-0.370807,-0.370841,0.000000,0.000000,0.577615,0.556705,0.083159,0.073934,-0.886406,-0.925794,-0.810113,-0.813996,-0.097413,-0.098134,-2.336680,-2.343188,0.183158,0.187755,-0.030600,-0.061981,-0.105657,-0.111214,0.200046,0.190703,-0.186639,-0.197659,-0.047879,-0.050715,-0.318430,-0.317618,-0.062418,-0.063411,0.576358,0.577368,1.626711,1.588642,-0.362361,-0.363778,0.400990,0.390440,-0.388140,-0.385334,,,0.428005,0.341219,-0.394918,-0.409228,0.190593,0.189283,,,,,,,0.519489,0.438973,0.370866,0.357694,-0.377372,-0.371889,-0.271476,-0.280892,-0.480375,-0.494120,0.357406,0.334982,0.130130,0.144745,0.328922,0.329151,-0.087668,-0.084257,-1.402799,-1.395204,0.963209,0.973400,-0.929225,-0.927306,0.440101,0.447980,-0.292825,-0.339314,1.249483,1.305711
