ticker,strategy_no,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit
UBPIX,3,triple_scan,GDX_up_down_down_QQQ_XLV,1,1.107986844563412,161,0.6149068322981367,1.775995822277723,39,0.7692307692307693
UBPSX,1,pair_scan,GDX_up_XLC_down,1,0.8211538002248276,302,0.5827814569536424,0.747293947340909,93,0.5913978494623656
UBPSX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.9046233370543392,242,0.5826446280991735,1.9812218115884177,36,0.7777777777777778
UBPSX,3,triple_scan,GDX_up_down_down_QQQ_XLV,1,1.0185743465084733,178,0.6123595505617978,1.7708725703188004,39,0.7692307692307693
UCPIX,1,triple_scan,JNK_up_down_up_LQD_XLC,2,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666
UCPSX,1,triple_scan,GDX_down_up_up_XLC_XLF,1,0.3837824191168044,124,0.5645161290322581,0.5944559487177534,58,0.603448275862069
UCPSX,2,triple_scan,TLT_down_down_up_UUP_XLC,2,0.2287425147250519,143,0.5524475524475524,0.6795084502191234,34,0.6764705882352942
UDPIX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.49485764227744494,530,0.5584905660377358,0.820920737742773,42,0.5952380952380952
UDPIX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.5350756195019863,413,0.5980629539951574,1.3131532907365853,36,0.6944444444444444
UDPIX,3,pair_scan,GDX_up_XLK_down,1,0.48536655416918445,489,0.623721881390593,0.6342509338350351,75,0.6533333333333333
UDPSX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.491111348745088,529,0.55765595463138,0.8174210226725458,42,0.5952380952380952
UDPSX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.5311836662747129,413,0.5956416464891041,1.3104149881396596,36,0.6944444444444444
UDPSX,3,pair_scan,GDX_up_XLK_down,1,0.4822800108306488,489,0.621676891615542,0.6306027071383289,75,0.6533333333333333
UEPIX,1,pair_scan,GDX_up_SPY_down,1,0.42067837659488816,128,0.59375,0.410993113988879,76,0.631578947368421
UEPIX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.32646136063412645,196,0.576530612244898,0.7875531920828708,36,0.75
UEPIX,3,triple_scan,GDX_up_down_up_SPY_TIP,1,0.36685362147808354,136,0.6470588235294118,0.4316444256357123,39,0.717948717948718
UEPSX,1,pair_scan,GDX_up_SPY_down,1,0.41068305989173765,141,0.5957446808510638,0.40491331892520915,76,0.631578947368421
UEPSX,2,triple_scan,GDX_up_down_up_SPY_TIP,1,0.36087201048244805,139,0.6402877697841727,0.42461751137160103,39,0.717948717948718
UEPSX,3,triple_scan,GDX_up_down_down_SPY_XLK,1,0.2708744152375847,224,0.6071428571428571,0.5065351596547129,63,0.6666666666666666
UFPIX,1,triple_scan,LQD_down_down_down_SLV_XLF,3,0.24212589430949344,435,0.5609195402298851,0.26210362829664585,48,0.5625
UFPIX,2,triple_scan,JNK_down_down_up_LQD_XLV,2,0.2860321091131218,303,0.5808580858085809,0.4795577502657645,38,0.5526315789473685
UFPIX,3,triple_scan,JNK_down_down_up_TIP_XLV,3,0.2358018643969219,306,0.5588235294117647,0.3541194820977159,34,0.5882352941176471
UFPSX,1,triple_scan,LQD_down_down_down_SLV_XLF,3,0.23775407696753612,435,0.5655172413793104,0.25983883881608066,48,0.5833333333333334
UFPSX,2,triple_scan,JNK_down_down_up_LQD_XLV,2,0.2811816217558483,303,0.5775577557755776,0.4774573712183044,38,0.5526315789473685
UFPSX,3,triple_scan,JNK_down_down_up_TIP_XLV,3,0.2345694364552725,306,0.5588235294117647,0.3533449172769558,34,0.5882352941176471
UGPIX,1,triple_scan,QQQ_down_down_down_UUP_XLE,1,1.1686116036453986,195,0.5897435897435898,1.372463591378508,30,0.5666666666666667
UGPIX,2,triple_scan,SPY_down_down_down_UUP_XLE,1,1.0050643958705823,222,0.5765765765765766,1.229699352322095,34,0.5588235294117647
UGPIX,3,triple_scan,FXY_up_up_down_GDX_QQQ,1,0.6838403638136626,474,0.5506329113924051,1.6032098749211738,41,0.5853658536585366
UGPSX,1,triple_scan,QQQ_down_down_down_UUP_XLE,1,1.157335479620609,195,0.5897435897435898,1.3644902335481783,30,0.5666666666666667
UGPSX,2,triple_scan,SPY_down_down_down_UUP_XLE,1,0.9982346603776067,227,0.5770925110132159,1.2222371046663467,34,0.5588235294117647
UGPSX,3,triple_scan,IWM_down_down_down_UUP_XLK,1,0.9506305436504626,243,0.5720164609053497,1.5274072460371064,46,0.6086956521739131
UHPIX,1,triple_scan,TIP_down_up_down_UUP_XLE,1,0.8612781866487544,128,0.609375,1.6751103194192203,41,0.6585365853658537
UHPIX,2,triple_scan,UUP_up_down_up_XLF_XLK,2,0.5865458201884246,256,0.6015625,0.6251659075453039,48,0.6458333333333334
UHPIX,3,triple_scan,FXY_down_up_down_UUP_XLC,2,0.5004988556105499,273,0.5567765567765568,0.7884957070564071,82,0.6341463414634146
UHPSX,1,triple_scan,FXY_down_up_down_IWM_XLE,2,0.5731777796718274,277,0.5812274368231047,0.8755620510352246,43,0.6511627906976745
UHPSX,2,triple_scan,TIP_down_up_down_UUP_XLE,1,0.8301187700187769,128,0.6015625,1.5847312339928585,41,0.6341463414634146
UHPSX,3,triple_scan,FXY_down_up_down_UUP_XLC,2,0.48950021376275166,273,0.5531135531135531,0.7663186568655455,82,0.6341463414634146
UIPIX,1,condition_expansion,combo_XLC_big_up__ext_usd_gold_ratio_down,2,0.2475880152961724,125,0.552,0.2212616408887753,34,0.6764705882352942
UIPSX,1,triple_scan,FXY_down_up_up_GLD_XLC,2,0.23490920787922834,153,0.5555555555555556,0.5261029859106525,38,0.6052631578947368
UIPSX,2,condition_expansion,combo_XLC_big_up__ext_usd_gold_ratio_down,2,0.24509537881645915,125,0.552,0.21561360622054995,34,0.6764705882352942
UJPIX,1,pair_scan,HYG_down_XLK_down,1,1.3112354301594886,127,0.6299212598425197,0.9386572980659891,100,0.65
UJPIX,2,triple_scan,GDX_up_down_down_SPY_XLK,1,0.6828532559756567,400,0.61,1.4077203179237119,63,0.7142857142857143
UJPIX,3,triple_scan,EEM_down_down_down_SPY_XLV,1,0.35804015469518385,1442,0.5554785020804438,0.9168310638734325,76,0.631578947368421
UJPSX,1,triple_scan,GDX_up_down_down_XLK_XLV,1,0.7911497396228943,297,0.632996632996633,2.214931880651771,36,0.7777777777777778
UJPSX,2,triple_scan,EEM_down_down_down_SPY_XLV,1,0.35318658940474507,1442,0.5554785020804438,0.9155486392928692,76,0.631578947368421
UJPSX,3,triple_scan,GDX_up_down_down_SPY_XLK,1,0.6720937083148834,398,0.6080402010050251,1.4049767178267052,63,0.7142857142857143
UKPIX,1,triple_scan,FXY_down_up_up_GLD_XLC,2,0.45634821538516296,145,0.5724137931034483,0.7519217075825021,30,0.6666666666666666
UKPIX,2,triple_scan,QQQ_up_up_down_SPY_TIP,2,0.2711573753509887,209,0.569377990430622,0.7745293137099802,40,0.6
UKPIX,3,condition_expansion,combo_XLC_down__ext_credit_spread_up,2,0.30285234110751164,134,0.5522388059701493,0.28610293304040296,39,0.6153846153846154
UKPSX,1,triple_scan,QQQ_up_up_down_SPY_TIP,2,0.3899149966596362,181,0.585635359116022,0.7678283507889103,40,0.6
UKPSX,2,triple_scan,GLD_up_up_up_XLC_XLE,2,0.26375245762189653,261,0.5747126436781609,0.46444997462967413,66,0.6363636363636364
UKPSX,3,triple_scan,LQD_down_down_down_TIP_XLC,2,0.3501905345545628,138,0.5869565217391305,0.3987286843501065,42,0.6428571428571429
ULPIX,1,condition_expansion,combo_XLV_big_down__self_down,1,0.47450320787557365,616,0.5665584415584416,1.2104063686002278,36,0.6111111111111112
ULPIX,2,condition_expansion,combo_XLU_down__self_big_down,1,0.48453084790524303,576,0.5590277777777778,1.4382721141501797,30,0.7333333333333333
ULPIX,3,condition_expansion,combo_XLF_big_down__self_down,1,0.4081670433984077,793,0.5825977301387137,0.24462452081942315,42,0.5952380952380952
ULPSX,1,condition_expansion,combo_XLU_down__self_big_down,1,0.5273192363335554,514,0.5525291828793775,1.4336349903721113,30,0.7333333333333333
ULPSX,2,condition_expansion,combo_XLV_big_down__self_down,1,0.5055782181858953,550,0.56,1.2059964766456703,36,0.6111111111111112
ULPSX,3,condition_expansion,combo_XLF_big_down__self_down,1,0.3993959391223978,819,0.5824175824175825,0.23938196002120968,42,0.5952380952380952
UMPIX,1,triple_scan,GDX_up_down_down_SPY_XLK,1,0.558741227734537,423,0.6004728132387707,1.1458208353640846,63,0.6825396825396826
UMPIX,2,triple_scan,GDX_up_down_down_SPY_XLF,1,0.5522144842310219,425,0.5882352941176471,1.13828575052846,60,0.6666666666666666
UMPIX,3,triple_scan,GDX_up_down_down_XLF_XLK,1,0.6117255390781456,336,0.6220238095238095,1.3944450793693808,49,0.7551020408163265
UMPSX,1,triple_scan,GDX_up_down_down_SPY_XLK,1,0.5540857560275064,423,0.5981087470449172,1.140848083343845,63,0.6825396825396826
UMPSX,2,triple_scan,GDX_up_down_down_SPY_XLF,1,0.5479714370568143,425,0.5858823529411765,1.1328867457091734,60,0.6666666666666666
UMPSX,3,triple_scan,GDX_up_down_down_XLF_XLK,1,0.6072074349841184,336,0.6190476190476191,1.3890951681598114,49,0.7551020408163265
UNPIX,1,condition_expansion,combo_XLE_down__self_down,1,0.2849042012024237,1511,0.5506287227001986,0.5962623148940362,71,0.5915492957746479
UNPIX,2,condition_expansion,combo_ext_vix_chg_up__self_big_down,1,0.43275596705769087,583,0.5540308747855918,0.39026072340072554,45,0.6222222222222222
UNPIX,3,condition_expansion,combo_IWM_big_down__self_big_down,1,0.47168334650544386,464,0.5668103448275862,0.5758359248862138,34,0.6764705882352942
UNPSX,1,condition_expansion,combo_IWM_big_down__self_big_down,1,0.5415320753354433,461,0.5661605206073753,0.5724436655482988,34,0.6764705882352942
UNPSX,2,condition_expansion,combo_ext_vix_chg_up__self_big_down,1,0.4279261091374525,581,0.5507745266781411,0.38751339336632956,45,0.6222222222222222
UNPSX,3,condition_expansion,combo_IWM_down__self_big_down,1,0.39737926412626784,613,0.5530179445350734,0.6882935097571818,47,0.6808510638297872
UOPIX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.4950588841469394,833,0.5762304921968787,0.3931956253857106,33,0.5757575757575758
UOPIX,2,condition_expansion,combo_ext_vix_chg_up__self_big_down,1,0.5495790109620684,638,0.5658307210031348,0.8115004952424999,63,0.5714285714285714
UOPIX,3,condition_expansion,combo_XLF_big_down__ext_vix_20dvol_up,1,0.48761934136092056,753,0.5750332005312085,0.3072971510320764,44,0.5909090909090909
UOPSX,1,condition_expansion,combo_XLF_big_down__self_down,1,0.5021706318175149,831,0.5764139590854392,0.39048716601960115,33,0.5757575757575758
UOPSX,2,triple_scan,GLD_up_down_down_XLF_XLK,1,0.7122994196381237,392,0.6454081632653061,1.2683863566924602,54,0.6666666666666666
UOPSX,3,condition_expansion,combo_ext_vix_chg_up__self_big_down,1,0.5528866891801311,641,0.5647425897035881,0.7944191708546241,64,0.5625
USPIX,1,triple_scan,EEM_up_up_up_SLV_XLV,1,0.49747529425272285,136,0.5661764705882353,0.6852998567451373,61,0.5901639344262295
USPIX,2,triple_scan,EEM_up_up_up_GLD_HYG,1,0.485485646138533,121,0.5537190082644629,0.9734706704712375,46,0.6739130434782609
USPIX,3,triple_scan,GLD_down_down_down_TIP_XLC,1,0.23053268827910078,121,0.5619834710743802,0.7548828483432248,37,0.6216216216216216
USPSX,1,triple_scan,EEM_up_up_up_GLD_HYG,1,0.48663813708408077,121,0.5537190082644629,0.9778102094410872,46,0.6739130434782609
USPSX,2,triple_scan,GLD_down_down_down_TIP_XLC,1,0.2263269752134936,121,0.5537190082644629,0.7568546633526966,37,0.6216216216216216
UTPIX,1,triple_scan,FXY_up_up_down_GDX_XLK,1,0.3792684267341154,508,0.5826771653543307,0.5563531971108809,38,0.5789473684210527
UTPIX,2,triple_scan,EEM_down_down_down_SPY_XLV,1,0.20149515084519157,1429,0.5661301609517145,0.3736096954990636,76,0.6578947368421053
UTPIX,3,condition_expansion,combo_XLF_down__ext_credit_spread_le-0_5,1,0.25034616125889325,913,0.5695509309967142,0.2408643122107069,35,0.6285714285714286
UTPSX,1,triple_scan,FXY_up_up_down_GDX_XLK,1,0.37960631872019834,508,0.5826771653543307,0.5529098511164146,38,0.5789473684210527
UTPSX,2,condition_expansion,combo_XLF_down__ext_credit_spread_le-0_5,1,0.2468381408521916,913,0.5684556407447974,0.23764431185348853,35,0.6285714285714286
UTPSX,3,triple_scan,TIP_up_down_down_XLK_XLV,1,0.2494231725783085,853,0.5685814771395076,0.20686030423839,32,0.6875
UUPIX,1,triple_scan,SPY_down_down_down_XLK_XLV,1,0.40388812673952657,1299,0.5519630484988453,0.7150985881738814,74,0.5675675675675675
UUPIX,2,condition_expansion,combo_SPY_big_down__self_down,1,0.6330036098970215,506,0.5573122529644269,0.8798295171213246,43,0.5581395348837209
UUPIX,3,triple_scan,FXY_up_up_down_GDX_XLK,1,0.6177382829994028,452,0.5575221238938053,1.867136549193978,38,0.6578947368421053
UUPSX,1,triple_scan,SPY_down_down_down_XLK_XLV,1,0.3995505596396396,1299,0.5511932255581217,0.7094233318770515,74,0.5675675675675675
UUPSX,2,condition_expansion,combo_SPY_big_down__self_down,1,0.6283439614416843,506,0.5592885375494071,0.8756653899872457,43,0.5581395348837209
UUPSX,3,triple_scan,FXY_up_up_down_GDX_XLK,1,0.6142217957608628,452,0.5575221238938053,1.8620705284141679,38,0.6578947368421053
UVPIX,1,triple_scan,FXY_down_up_down_IWM_JNK,1,0.46456083548855437,268,0.5559701492537313,0.9053203449588673,30,0.6333333333333333
UVPIX,2,triple_scan,SPY_up_up_up_TLT_XLK,2,0.455065585215194,133,0.5639097744360902,0.5071163767612634,36,0.5833333333333334
UVPIX,3,triple_scan,FXY_down_up_down_IWM_JNK,2,0.31737471608971324,265,0.5660377358490566,0.6594624358797064,30,0.6
UVPSX,1,condition_expansion,combo_SLV_big_up__ext_tnx_yield_ge1,3,0.33978619840851043,286,0.5559440559440559,0.24705910772976186,35,0.5714285714285714
UVPSX,2,triple_scan,HYG_down_down_down_QQQ_SLV,2,0.3499391459180637,266,0.5714285714285714,0.7055760172944784,34,0.5588235294117647
UVPSX,3,triple_scan,FXY_down_up_down_IWM_JNK,2,0.3413641964727237,250,0.564,0.651017512063221,30,0.6
UWPSX,1,pair_scan,XLV_up_XLC_down,1,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976
UXPSX,1,triple_scan,SLV_up_down_down_TIP_TLT,2,0.2260833878153247,200,0.57,0.2118936056471965,34,0.5882352941176471
WCPIX,1,triple_scan,GLD_up_down_down_XLK_XLV,2,0.3182164607085411,528,0.6060606060606061,0.44385445084131875,40,0.6
WCPIX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.4791000788913656,220,0.6045454545454545,1.035874990197028,36,0.6666666666666666
WCPIX,3,triple_scan,GDX_up_down_down_SPY_XLK,1,0.3774243668279658,332,0.5963855421686747,0.5387251667571664,63,0.5714285714285714
WCPSX,1,triple_scan,GLD_up_down_down_XLK_XLV,2,0.31432587372593435,528,0.6022727272727273,0.4375993810029401,40,0.575
WCPSX,2,triple_scan,GDX_up_down_down_XLK_XLV,1,0.474890809525854,220,0.6045454545454545,1.0319270291024862,36,0.6666666666666666
WCPSX,3,triple_scan,GDX_up_down_down_XLF_XLK,1,0.440902968212291,245,0.5959183673469388,0.6231759815632937,49,0.5510204081632653
