ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
UJPIX,ultra_long,IWM_down,3072,1655,1383,0.5387369791666666,0.4501953125,2.3556134704349465,-2.373244541205048,0.20063251727970494,no_trade,
UWPIX,ultra_long,XLE_big_down,1225,525,656,0.42857142857142855,0.5355102040816326,1.9459750994899918,-1.9306677204252838,-0.19990293662591083,no_trade,
UKPIX,ultra_long,XLE_down,2434,1083,1317,0.4449465899753492,0.5410846343467544,2.297167113945359,-2.2584384106552466,-0.19988964767055725,no_trade,
USPIX,ultra_long,QQQ_down,3097,1353,1692,0.43687439457539556,0.5463351630610268,2.751509273803985,-2.565776661386332,-0.1997100625149767,no_trade,
UKPSX,inverse,XLE_down,2434,1082,1307,0.4445357436318817,0.5369761709120788,2.2966492249305763,-2.2727556437974648,-0.1994729519590806,no_trade,
UOPIX,ultra_long,XLU_down,3198,1712,1418,0.535334584115072,0.4434021263289556,2.462035896981316,-2.5232822568417674,0.19918424497510528,no_trade,
UMPIX,ultra_long,XLF_big_down,1158,626,516,0.540587219343696,0.44559585492227977,2.6324392196773188,-2.7468699905352643,0.1990691160637352,no_trade,
UOPIX,ultra_long,SPY_down,3295,1781,1434,0.54051593323217,0.43520485584218516,2.5979392433558472,-2.769593796850384,0.19888688550328193,no_trade,
ULPIX,ultra_long,EEM_big_down,1152,643,496,0.5581597222222222,0.4305555555555556,1.9593503229520586,-2.0781974433921504,0.19885097720109976,predict_up,1.9593503229520586
URPIX,ultra_long,XLE_big_down,1524,661,819,0.43372703412073493,0.5374015748031497,2.1105418115410135,-2.0732517221684716,-0.19876970014919174,no_trade,
UUPSX,inverse,SPY_down,2315,1236,1048,0.5339092872570195,0.4526997840172786,2.596442302109099,-2.6231866821138285,0.19874861449311199,no_trade,
LGPSX,inverse,SPY_big_down,747,425,302,0.5689424364123159,0.4042838018741633,1.3023155172865095,-1.341459014410829,0.19861241297817428,predict_up,1.3023155172865095
UKPIX,ultra_long,XLF_down,2412,1055,1316,0.43739635157545603,0.5456053067993366,2.377726864332506,-2.269285531867637,-0.19812517332795052,no_trade,
UWPIX,ultra_long,IWM_big_down,1081,447,579,0.41350601295097134,0.5356151711378353,2.165261245755676,-2.0409254421691294,-0.19780208525729792,no_trade,
ULPIX,ultra_long,XLK_big_down,1334,727,595,0.5449775112443778,0.4460269865067466,2.1829376989443796,-2.2244069195508,0.19750643928023817,no_trade,
UMPIX,ultra_long,XLK_big_down,1261,669,578,0.5305313243457573,0.45836637589214907,2.4769748754296312,-2.4361744755499037,0.19745229563408298,no_trade,
UJPSX,inverse,XLF_down,3143,1715,1385,0.5456570155902004,0.4406617881005409,2.3161812237547306,-2.4202056760644988,0.19734837333440386,no_trade,
ETHFX,long,FXY_down,204,94,109,0.46078431372549017,0.5343137254901961,3.682064477455228,-3.5438538371604387,-0.19689219298870794,no_trade,
UKPSX,inverse,XLE_big_down,1126,494,617,0.43872113676731794,0.5479573712255773,2.7156497442365684,-2.5335864832597763,-0.1968844462863384,no_trade,
UJPIX,ultra_long,QQQ_down,3001,1638,1328,0.5458180606464512,0.4425191602799067,2.360402699647039,-2.466916442700666,0.19669263116140126,no_trade,
UKPIX,ultra_long,TLT_big_up,576,258,315,0.4479166666666667,0.546875,2.528303773880015,-2.430411413716155,-0.19666184315893231,no_trade,
UKPSX,inverse,XLF_down,2412,1054,1311,0.4369817578772803,0.5435323383084577,2.3780803041802483,-2.273683093692498,-0.19664257679306926,no_trade,
REPIX,long,XLE_big_down,1426,763,653,0.5350631136044881,0.4579242636746143,1.9947574703791775,-1.901384017061119,0.19663126701150185,no_trade,
REPSX,inverse,XLE_big_down,1426,760,653,0.5329593267882188,0.4579242636746143,1.9977069072734759,-1.8957216329095739,0.19659959553849227,no_trade,
SHPSX,inverse,SPY_big_down,787,348,423,0.44218551461245237,0.5374841168996188,1.504332062858926,-1.6033250251805176,-0.19656788789892335,no_trade,
UNPIX,ultra_long,EEM_big_down,1040,553,470,0.5317307692307692,0.4519230769230769,2.4035484096595945,-2.393846387473405,0.19620621964351465,no_trade,
UUPIX,ultra_long,QQQ_down,2272,1218,1028,0.5360915492957746,0.4524647887323944,2.6261306487537923,-2.678086806359317,0.19610646709715723,no_trade,
SHPIX,long,SPY_big_down,787,353,419,0.4485387547649301,0.5324015247776366,1.478814132840681,-1.61393916348543,-0.1959582218648475,no_trade,
UKPIX,ultra_long,IWM_down,2393,1064,1288,0.44463017133305477,0.5382365231926453,2.355987436669253,-2.310244495467441,-0.19591486734056776,no_trade,
UCPSX,inverse,GLD_big_down,700,308,378,0.44,0.54,2.581671192254289,-2.4659602886308907,-0.19568323126879342,no_trade,
UCPSX,inverse,IWM_down,2650,1166,1423,0.44,0.5369811320754717,2.3802543908525995,-2.314460960819432,-0.19550993491015892,no_trade,
UCPSX,inverse,FXY_up,2315,1022,1236,0.44146868250539956,0.5339092872570195,2.416832358410331,-2.3645590197187016,-0.195504223791342,no_trade,
UKPSX,inverse,IWM_big_down,986,443,527,0.44929006085192696,0.5344827586206896,2.87747770612376,-2.784374485577208,-0.1953780223999621,no_trade,
UCPIX,ultra_long,IWM_down,2650,1171,1426,0.4418867924528302,0.5381132075471698,2.37497186967798,-2.3131397671716307,-0.19526235795993627,no_trade,
UKPSX,inverse,TLT_big_up,576,260,313,0.4513888888888889,0.5434027777777778,2.5059071783749474,-2.4407310685480454,-0.19516138555217355,no_trade,
LGPSX,inverse,XLF_big_down,982,589,368,0.59979633401222,0.37474541751527496,1.164014774311043,-1.3422974827018141,0.19515196378303137,predict_up,1.164014774311043
SVPIX,long,XLV_big_down,768,417,344,0.54296875,0.4479166666666667,1.4668313236820654,-1.3428548691553364,0.1949564934713352,no_trade,
USPSX,inverse,TIP_up,2877,1197,1619,0.41605839416058393,0.5627389641988182,2.05636905025992,-1.8667802942369434,-0.1949404043129953,predict_down,-1.8667802942369434
UJPSX,inverse,IWM_down,3072,1653,1379,0.5380859375,0.4488932291666667,2.3537376182204213,-2.387237487703875,0.1948983682860396,no_trade,
UKPSX,inverse,IWM_down,2393,1062,1285,0.4437944003343084,0.5369828666945257,2.358281449029389,-2.311646921626347,-0.19472268926896993,no_trade,
BKPSX,inverse,TLT_big_up,630,345,280,0.5476190476190477,0.4444444444444444,2.6418733230151674,-2.8171267284887387,0.194683829306962,no_trade,
USPSX,inverse,EEM_down,2726,1185,1491,0.4347028613352898,0.5469552457813647,2.1445423693938546,-2.0601563236132483,-0.19457460409964622,no_trade,
UMPSX,inverse,XLF_big_down,1158,623,519,0.5379965457685665,0.4481865284974093,2.6430211578461478,-2.73867082022203,0.19450088570200036,no_trade,
BKPIX,long,TLT_big_up,630,344,280,0.546031746031746,0.4444444444444444,2.6478242798781215,-2.8159647872316818,0.1942562092907984,no_trade,
UJPIX,ultra_long,IWM_big_down,1311,698,595,0.532418001525553,0.45385202135774216,2.762212723048343,-2.8129131388081365,0.1940054638420304,no_trade,
UKPIX,ultra_long,IWM_big_down,986,445,527,0.4513184584178499,0.5344827586206896,2.8653827104791576,-2.7824878147801457,-0.1939916554015334,no_trade,
UUPSX,inverse,QQQ_down,2272,1216,1027,0.5352112676056338,0.45202464788732394,2.629763553305943,-2.6847283204857924,0.19391571112725292,no_trade,
UOPSX,inverse,SPY_down,3295,1773,1432,0.5380880121396054,0.434597875569044,2.608844041799927,-2.7844422797253925,0.19367500502109508,no_trade,
UCPIX,ultra_long,FXY_up,2315,1029,1239,0.4444924406047516,0.5352051835853132,2.406059321104552,-2.3600134097709327,-0.1936162303626791,no_trade,
UAPIX,ultra_long,SPY_down,3032,1640,1385,0.5408970976253298,0.4567941952506596,2.365532387160917,-2.3780051144835075,0.19325066998161147,no_trade,
UOPIX,ultra_long,IWM_down,3072,1659,1344,0.5400390625,0.4375,2.4035577702941704,-2.5253260921982816,0.19318491959750578,no_trade,
UOPSX,inverse,XLU_down,3198,1699,1412,0.5312695434646654,0.44152595372107567,2.478087108004485,-2.5448722787936773,0.19290504654251028,no_trade,
UJPSX,inverse,QQQ_down,3001,1639,1324,0.5461512829056981,0.44118627124291904,2.3549157715446025,-2.4783688217050877,0.19271797055117235,no_trade,
BIPIX,long,FXY_up,2315,1282,1016,0.5537796976241901,0.43887688984881207,1.667314100919131,-1.6648788678845585,0.1926478391393584,predict_up,1.667314100919131
UAPIX,ultra_long,XLF_down,3143,1692,1439,0.5383391664015272,0.4578428253261215,2.3650964640187655,-2.3608791719249336,0.19231246857135598,no_trade,
UOPIX,ultra_long,XLV_down,3250,1737,1435,0.5344615384615384,0.44153846153846155,2.4845230210131493,-2.5719824665956232,0.19225281474926773,no_trade,
UKPIX,ultra_long,XLE_big_down,1126,493,617,0.43783303730017764,0.5479573712255773,2.7246868858164097,-2.527611471557381,-0.1920654025252348,no_trade,
SHPSX,inverse,XLF_big_down,1021,437,568,0.42801175318315376,0.5563173359451518,1.516638117596081,-1.5116952305616342,-0.19184332377034372,predict_down,-1.5116952305616342
ULPSX,inverse,EEM_big_down,1152,645,495,0.5598958333333334,0.4296875,1.9478527774198178,-2.0917410915095678,0.19179965376609917,predict_up,1.9478527774198178
USPIX,ultra_long,TIP_up,2877,1196,1618,0.4157108098713938,0.5623913799096281,2.0612447177586692,-1.8645163722642193,-0.19170622449917918,predict_down,-1.8645163722642193
UNPSX,inverse,EEM_big_down,1040,554,471,0.5326923076923077,0.4528846153846154,2.3920149693088573,-2.390360737084328,0.19165037099075805,no_trade,
SVPSX,inverse,XLV_big_down,768,417,345,0.54296875,0.44921875,1.4643532149849643,-1.3444459588679216,0.19114770161366812,no_trade,
USPIX,ultra_long,EEM_down,2726,1185,1485,0.4347028613352898,0.5447542186353632,2.147642704106866,-2.063960235137916,-0.19076461658590196,no_trade,
UJPSX,inverse,IWM_big_down,1311,699,593,0.5331807780320366,0.45232646834477497,2.7563505753958073,-2.828265014985816,0.19033401854697196,no_trade,
UXPSX,inverse,XLV_down,2368,1051,1260,0.4438344594594595,0.5320945945945946,1.9154332943110888,-1.955290877661061,-0.19026440605235714,no_trade,
UNPIX,ultra_long,SPY_down,2315,1236,1026,0.5339092872570195,0.4431965442764579,2.027091954143268,-2.0146527102146075,0.18939610135675677,no_trade,
SOPIX,long,TLT_big_up,630,238,375,0.37777777777777777,0.5952380952380952,1.329253728448825,-1.1617421207429974,-0.1893506474727042,predict_down,-1.1617421207429974
ULPSX,inverse,XLK_big_down,1334,728,596,0.545727136431784,0.44677661169415295,2.1752502544594763,-2.233503358091268,0.18921602985315075,no_trade,
UWPSX,inverse,XLV_down,2643,1092,1412,0.41316685584562995,0.5342413923571698,1.622643743930001,-1.609006211113672,-0.18917510469956256,no_trade,
UAPSX,inverse,SPY_down,3032,1641,1386,0.5412269129287599,0.4571240105540897,2.3592503826320224,-2.3796484397881037,0.1890953629132051,no_trade,
UXPIX,ultra_long,XLV_down,2368,1050,1256,0.44341216216216217,0.5304054054054054,1.9214253271661361,-1.9625868062492855,-0.18898329186007579,no_trade,
SOPSX,inverse,TLT_big_up,630,238,373,0.37777777777777777,0.5920634920634921,1.3358253527254202,-1.1712759103080213,-0.18882457237498723,predict_down,-1.1712759103080213
UCPSX,inverse,XLE_down,2674,1196,1419,0.4472700074794316,0.5306656694091249,2.307934609152038,-2.3006480898343096,-0.18860502876927726,no_trade,
UDPIX,ultra_long,EEM_big_down,1152,636,501,0.5520833333333334,0.4348958333333333,1.860968808535058,-1.9287496467843275,0.18860467811575427,predict_up,1.860968808535058
URPSX,inverse,GLD_big_down,700,295,381,0.42142857142857143,0.5442857142857143,1.908818990317489,-1.824392233481497,-0.18855976973255872,no_trade,
UOPIX,ultra_long,XLE_down,3291,1767,1445,0.536918869644485,0.43907626861136434,2.4478095758562515,-2.563970001314616,0.18849676956498806,no_trade,
URPIX,ultra_long,GLD_big_down,700,299,378,0.42714285714285716,0.54,1.8875590760258336,-1.8420041100897906,-0.18842484268888096,no_trade,
SHPIX,long,XLK_big_down,1050,470,562,0.44761904761904764,0.5352380952380953,1.301668527311649,-1.4406070388180785,-0.18841614093265258,no_trade,
UAPSX,inverse,XLF_down,3143,1692,1443,0.5383391664015272,0.4591154947502386,2.360441500069637,-2.3574024902964728,0.1883980988291491,no_trade,
SOPSX,inverse,XLK_big_down,1050,453,570,0.43142857142857144,0.5428571428571428,1.3847530588091554,-1.4474671963800183,-0.18834587266291716,no_trade,
SHPSX,inverse,XLK_big_down,1050,464,565,0.4419047619047619,0.5380952380952381,1.3216318180605116,-1.4350124396976174,-0.18813796652292983,no_trade,
UOPSX,inverse,XLV_down,3250,1728,1434,0.5316923076923077,0.4412307692307692,2.497715236374309,-2.5844150111866018,0.18769255458868267,no_trade,
BIPSX,inverse,FXY_up,2315,1278,1019,0.5520518358531318,0.4401727861771058,1.667489775920693,-1.6657241262110947,0.18733436242658305,predict_up,1.667489775920693
UWPIX,ultra_long,XLV_down,2643,1098,1408,0.41543700340522133,0.5327279606507757,1.619239941388841,-1.6136464728041169,-0.18694240562362824,no_trade,
UWPSX,inverse,XLK_down,2502,1026,1331,0.41007194244604317,0.5319744204636291,1.6689963853750482,-1.637838363521069,-0.18687952456104862,no_trade,
UOPSX,inverse,IWM_down,3072,1647,1343,0.5361328125,0.4371744791666667,2.41917896695768,-2.5400450360092766,0.18655835781863328,no_trade,
UNPIX,ultra_long,XLK_down,2253,1203,998,0.5339547270306259,0.4429649356413671,2.008037278539034,-1.9996243918403174,0.18643750689117647,no_trade,
INPIX,long,GLD_big_down,700,380,311,0.5428571428571428,0.4442857142857143,1.9473010865956868,-1.9600507825234856,0.18628374220222435,no_trade,
UNPSX,inverse,SPY_down,2315,1234,1026,0.5330453563714903,0.4431965442764579,2.0268804623834438,-2.0175339104524657,0.18625516132049244,no_trade,
SOPSX,inverse,QQQ_big_down,1024,449,550,0.4384765625,0.537109375,1.3759375391800581,-1.4699948121881996,-0.18623163243326551,no_trade,
SHPIX,long,XLF_big_down,1021,441,566,0.43192948090107736,0.55435847208619,1.5074823119219933,-1.5089772255190481,-0.1853882566955752,predict_down,-1.5089772255190481
URPSX,inverse,SLV_big_down,1163,505,621,0.4342218400687876,0.5339638865004299,1.8104063922660316,-1.8186337944093485,-0.18496677406178785,no_trade,
UDPSX,inverse,EEM_big_down,1152,633,499,0.5494791666666666,0.4331597222222222,1.8662607329431282,-1.9405344269914768,0.1849100389620256,no_trade,
UCPIX,ultra_long,XLE_down,2674,1201,1419,0.44913986537023187,0.5306656694091249,2.304951567149632,-2.298572573691833,-0.18452791694914109,no_trade,
UXPSX,inverse,QQQ_down,2272,998,1227,0.4392605633802817,0.5400528169014085,2.071781935718906,-2.0252798223825237,-0.18370597280628886,no_trade,
UXPIX,ultra_long,QQQ_down,2272,997,1223,0.43882042253521125,0.5382922535211268,2.0761082913407725,-2.033635298937323,-0.18365141027006857,no_trade,
UOPIX,ultra_long,QQQ_down,3097,1673,1353,0.5402001937358735,0.43687439457539556,2.5778041909172718,-2.7672594206609205,0.18358553931235744,no_trade,
UOPSX,inverse,XLE_down,3291,1764,1444,0.536007292616226,0.4387724096019447,2.4551636478404943,-2.5821531846529435,0.18300804501725376,no_trade,
SOPIX,long,XLK_big_down,1050,454,570,0.43238095238095237,0.5428571428571428,1.38448937496607,-1.4391665678115653,-0.18263501658856812,no_trade,
INPSX,inverse,GLD_big_down,700,380,311,0.5428571428571428,0.4442857142857143,1.9424489654415524,-1.9626016983379662,0.18251639812097487,no_trade,
UNPSX,inverse,XLK_down,2253,1204,997,0.534398579671549,0.44252108300044385,2.0018595058227016,-2.0059860342274582,0.18209976426354024,no_trade,
UOPIX,ultra_long,SLV_down,2362,1287,1031,0.5448772226926334,0.4364944961896698,1.985729954183456,-2.062117860526001,0.18187592583903517,no_trade,
SOPIX,long,QQQ_big_down,1024,450,551,0.439453125,0.5380859375,1.3745467412566603,-1.4604455743914695,-0.1817963651603542,no_trade,
BRPSX,inverse,XLV_big_down,899,379,502,0.42157953281423804,0.5583982202447163,1.1793673542272132,-1.2159337559386414,-0.18177810704013814,predict_down,-1.2159337559386414
UUPIX,ultra_long,FXY_up,2315,1230,1074,0.531317494600432,0.4639308855291577,2.5494737868531807,-2.528024121664703,0.18175155557733086,no_trade,
SLPIX,long,SPY_big_down,814,435,373,0.5343980343980343,0.4582309582309582,1.579359270702421,-1.445703762241537,0.18154026958164612,no_trade,
URPIX,ultra_long,SLV_big_down,1163,506,618,0.4350816852966466,0.531384350816853,1.81369759623204,-1.8256408184329924,-0.18101035434065083,no_trade,
UUPSX,inverse,FXY_up,2315,1228,1068,0.5304535637149028,0.4613390928725702,2.5532207913425964,-2.5434153899768783,0.18098811890859698,no_trade,
ULPIX,ultra_long,GLD_big_down,700,386,304,0.5514285714285714,0.4342857142857143,1.7899017453490473,-1.8573444620980488,0.18038479603846502,predict_up,1.7899017453490473
LVPIX,long,XLV_big_down,705,395,305,0.5602836879432624,0.4326241134751773,1.2327758330044198,-1.1799744862175259,0.18021877409985856,predict_up,1.2327758330044198
ULPIX,ultra_long,XLE_big_down,1524,822,680,0.5393700787401575,0.4461942257217848,2.0552641313218425,-2.0811862745771603,0.17993467797512178,no_trade,
CYPIX,long,TLT_big_up,630,334,257,0.5301587301587302,0.40793650793650793,1.624951124999642,-1.6718868668147715,0.17945833488648288,no_trade,
BRPIX,long,XLV_big_down,899,379,498,0.42157953281423804,0.5539488320355951,1.1817272983756166,-1.2217096354032813,-0.1785725832552564,predict_down,-1.2217096354032813
SLPIX,long,XLK_big_down,1106,601,498,0.5433996383363472,0.45027124773960214,1.388480019980923,-1.27939743052336,0.1784236632982834,no_trade,
UOPIX,ultra_long,TIP_up,2877,1592,1198,0.5533541883906847,0.41640597844977406,1.8807691388700798,-2.07113235363674,0.17829958617460995,predict_up,1.8807691388700798
UDPIX,ultra_long,XLV_down,2837,1560,1228,0.5498766302432146,0.43285160380683824,1.619543941839249,-1.6457194880628752,0.17819704544519496,no_trade,
UAPIX,ultra_long,QQQ_down,3001,1618,1376,0.5391536154615129,0.45851382872375873,2.374951604012809,-2.404296281611245,0.17806065038175675,no_trade,
UAPIX,ultra_long,GLD_big_down,700,382,317,0.5457142857142857,0.45285714285714285,2.4141647212887642,-2.5165106666120787,0.17782434602325567,no_trade,
SLPSX,inverse,SPY_big_down,814,436,374,0.5356265356265356,0.4594594594594595,1.5718222530898933,-1.4457795959426905,0.17763259639389087,no_trade,
LVPSX,inverse,XLV_big_down,705,395,303,0.5602836879432624,0.4297872340425532,1.2294789245090512,-1.190518197646991,0.177187462828421,predict_up,1.2294789245090512
UOPSX,inverse,QQQ_down,3097,1660,1351,0.5360025831449791,0.43622860833064253,2.596019263063775,-2.783667797653101,0.17715750147127127,no_trade,
UCPIX,ultra_long,EEM_down,2660,1184,1413,0.44511278195488724,0.531203007518797,2.3342901392681936,-2.2887984848039564,-0.17679426095280026,no_trade,
SOPSX,inverse,XLU_big_down,852,378,452,0.44366197183098594,0.5305164319248826,1.3380251418404217,-1.4518536222584915,-0.1766013305694351,no_trade,
TEPIX,long,FXY_up,2315,1275,927,0.550755939524838,0.4004319654427646,1.6503457566055573,-1.8289899103339662,0.1765517031501078,predict_up,1.6503457566055573
UJPIX,ultra_long,EEM_down,2726,1470,1221,0.5392516507703595,0.4479090242112986,2.239650035891241,-2.3022797254198633,0.17652311372797905,no_trade,
UCPSX,inverse,EEM_down,2660,1183,1414,0.44473684210526315,0.531578947368421,2.333643549044092,-2.2844577557376033,-0.1765123865014325,no_trade,
UKPSX,inverse,EEM_big_down,1040,462,561,0.4442307692307692,0.5394230769230769,2.8779636327363427,-2.69718469951948,-0.17644367125599783,no_trade,
ULPSX,inverse,GLD_big_down,700,387,304,0.5528571428571428,0.4342857142857143,1.7815251452014993,-1.8624347293421872,0.17610010496136447,predict_up,1.7815251452014993
UIPSX,inverse,IWM_big_down,1081,482,578,0.44588344125809437,0.5346901017576319,2.5535193991456744,-2.4579424202407703,-0.17566546578256256,no_trade,
UAPSX,inverse,GLD_big_down,700,381,316,0.5442857142857143,0.4514285714285714,2.41772511742527,-2.52639821276826,0.17544490643465427,no_trade,
UAPIX,ultra_long,IWM_down,3072,1656,1408,0.5390625,0.4583333333333333,2.3164588478765133,-2.342002077171906,0.17529847897964246,no_trade,
SOPSX,inverse,XLE_big_down,1314,558,730,0.4246575342465753,0.5555555555555556,1.2660932913560428,-1.2831146965102231,-0.17518544282784704,predict_down,-1.2831146965102231
UOPIX,ultra_long,EEM_down,2726,1468,1182,0.5385179750550256,0.43360234776228906,2.070825185665691,-2.1679059421200306,0.17516747944657288,no_trade,
BIPIX,long,XLK_big_down,1227,658,558,0.5362673186634067,0.4547677261613692,2.2457001953115325,-2.2635798148365573,0.17489257688360996,no_trade,
SVPIX,long,XLK_big_down,1106,603,491,0.5452079566003617,0.44394213381555153,1.3587526651033957,-1.275724389776963,0.17445495630819052,no_trade,
UOPSX,inverse,TIP_up,2877,1582,1198,0.5498783454987834,0.41640597844977406,1.890739770106326,-2.0781709806225503,0.17431403598275705,no_trade,
UDPIX,ultra_long,IWM_big_down,1178,647,510,0.5492359932088285,0.432937181663837,2.0223998243633106,-2.163239502092631,0.17422796289967757,no_trade,
UDPSX,inverse,XLV_down,2837,1553,1226,0.5474092351075079,0.43214663376806484,1.622635998579959,-1.6523605990660748,0.17418386018317547,no_trade,
SLPSX,inverse,XLK_big_down,1106,600,499,0.5424954792043399,0.4511754068716094,1.386347097428266,-1.2809268555390414,0.1741643377422946,no_trade,
UAPSX,inverse,QQQ_down,3001,1614,1377,0.5378207264245252,0.45884705098300566,2.3758963370010244,-2.4053237319286915,0.17413059282034185,no_trade,
SOPIX,long,XLU_big_down,852,379,452,0.4448356807511737,0.5305164319248826,1.3367305553103317,-1.4485881843557606,-0.1738743883405963,no_trade,
SLPIX,long,TLT_big_up,630,359,266,0.5698412698412698,0.4222222222222222,1.350687730191329,-1.4113179579189434,0.1737878068765844,predict_up,1.350687730191329
USPSX,inverse,GLD_down,2535,1098,1387,0.4331360946745562,0.5471400394477317,2.009413887045235,-1.908342983926302,-0.17378117188564618,no_trade,
UKPIX,ultra_long,EEM_big_down,1040,461,560,0.44326923076923075,0.5384615384615384,2.8891242769587655,-2.7008167423204763,-0.17362604232834247,no_trade,
BIPIX,long,SLV_big_down,1163,623,534,0.5356835769561479,0.4591573516766982,1.7453273051996991,-1.6581862725033314,0.17357475633932395,no_trade,
UIPIX,ultra_long,IWM_big_down,1081,481,579,0.44495837187789083,0.5356151711378353,2.559943123046342,-2.4503688107569985,-0.17338658579372043,no_trade,
UKPIX,ultra_long,EEM_down,2413,1083,1288,0.44881889763779526,0.5337753833402403,2.3133647737643472,-2.269691966196239,-0.17322387172563955,no_trade,
UJPSX,inverse,EEM_down,2726,1470,1217,0.5392516507703595,0.44644167278063096,2.2366103345954147,-2.3143623852032826,0.17286800038989916,no_trade,
UIPSX,inverse,EEM_big_down,1130,499,599,0.4415929203539823,0.5300884955752212,2.4252851187918925,-2.3464140319526856,-0.1728183458960215,no_trade,
UJPIX,ultra_long,TLT_big_up,630,340,282,0.5396825396825397,0.44761904761904764,2.4246076870612954,-2.537335275996134,0.17275883455544544,no_trade,
BTCFX,long,JNK_up,630,282,343,0.44761904761904764,0.5444444444444444,2.595094766584876,-2.4508474033155694,-0.17273640501635776,no_trade,
SOPIX,long,XLE_big_down,1314,557,727,0.423896499238965,0.5532724505327246,1.2699439723785855,-1.2848811936568596,-0.1725645625370358,predict_down,-1.2848811936568596
UKPSX,inverse,EEM_down,2413,1081,1288,0.4479900538748446,0.5337753833402403,2.314907590269578,-2.265983387385074,-0.17247057516392936,no_trade,
TEPSX,inverse,FXY_up,2315,1249,912,0.5395248380129589,0.3939524838012959,1.680335158640541,-1.8635234628801793,0.17244285744937907,no_trade,
UOPSX,inverse,SLV_down,2362,1275,1029,0.5397967823878069,0.43564775613886536,2.0007895405764797,-2.083444448356243,0.1723718572719889,no_trade,
UDPSX,inverse,IWM_big_down,1178,646,508,0.5483870967741935,0.4312393887945671,2.0243866591958453,-2.1746510969253063,0.1723523129053144,no_trade,
UJPIX,ultra_long,XLE_down,3152,1674,1436,0.5310913705583756,0.45558375634517767,2.3113625267024864,-2.3161584994416913,0.1723405026972378,no_trade,
UIPSX,inverse,XLK_down,2502,1090,1339,0.43565147881694644,0.535171862509992,2.0772834728518452,-2.011502248276092,-0.17152778778304356,no_trade,
UAPIX,ultra_long,FXY_up,2315,1246,1062,0.5382289416846652,0.4587473002159827,2.314806832761996,-2.3422200393036223,0.17140891225961144,no_trade,
UAPSX,inverse,IWM_down,3072,1653,1408,0.5380859375,0.4583333333333333,2.316367014688193,-2.345743351971109,0.17127214703914748,no_trade,
SVPSX,inverse,XLK_big_down,1106,602,493,0.5443037974683544,0.445750452079566,1.3588815447548297,-1.27578973588032,0.17096053359259458,no_trade,
UCPIX,ultra_long,GLD_down,2535,1143,1345,0.450887573964497,0.5305719921104537,2.2083794531270016,-2.198752534517362,-0.17086565838330936,no_trade,
WCPIX,long,EEM_big_up,1267,680,556,0.5367008681925809,0.4388318863456985,1.8697794524672982,-1.8974208273926139,0.1708634945915308,no_trade,
UJPIX,ultra_long,XLE_big_down,1454,776,659,0.5337001375515819,0.453232462173315,2.564701866016695,-2.643448361939099,0.17068512896223476,no_trade,
ULPSX,inverse,XLE_big_down,1524,826,679,0.541994750656168,0.44553805774278216,2.0408148171488163,-2.10019052475186,0.17039611066824778,no_trade,
USPIX,ultra_long,GLD_down,2535,1103,1382,0.43510848126232743,0.5451676528599606,2.0033284633912927,-1.9113548427525735,-0.170343628230162,no_trade,
OTPIX,long,TLT_big_up,630,366,239,0.580952380952381,0.37936507936507935,1.1657671527563045,-1.3363698994232298,0.17028313007405615,predict_up,1.1657671527563045
SLPSX,inverse,TLT_big_up,630,357,267,0.5666666666666667,0.4238095238095238,1.3548216518211333,-1.4097321386382236,0.17027436299006185,predict_up,1.3548216518211333
PMPIX,long,GLD_big_down,700,385,313,0.55,0.4471428571428571,2.7077190273777973,-2.9500284020084555,0.1701613367311505,predict_up,2.7077190273777973
UIPIX,ultra_long,XLK_down,2502,1092,1345,0.4364508393285372,0.5375699440447642,2.0744481140310747,-2.000518582303646,-0.17002404183711844,no_trade,
URPSX,inverse,QQQ_big_down,1298,578,693,0.4453004622496148,0.5338983050847458,2.2936230168716625,-2.2307137182452514,-0.16962288366112363,no_trade,
UNPIX,ultra_long,QQQ_down,2272,1218,1009,0.5360915492957746,0.4441021126760563,2.0281824168470446,-2.0666099010365935,0.16950563097437418,no_trade,
UEPSX,inverse,FXY_big_up,246,138,104,0.5609756097560976,0.42276422764227645,1.481411235628434,-1.5652810799725876,0.16929072438851542,predict_up,1.481411235628434
UOPSX,inverse,EEM_down,2726,1456,1183,0.5341159207630227,0.43396918561995595,2.0861021265692363,-2.1778723398100657,0.16909087244662513,no_trade,
UAPIX,ultra_long,EEM_down,2726,1470,1246,0.5392516507703595,0.4570799706529714,2.239055481569048,-2.2719853395272946,0.16893537228741445,no_trade,
SLPIX,long,XLF_big_down,1057,588,465,0.5562913907284768,0.4399243140964995,1.4727321488910838,-1.4786300797265373,0.16878289165100988,predict_up,1.4727321488910838
PMPSX,inverse,GLD_big_down,700,385,312,0.55,0.44571428571428573,2.7055869073502206,-2.9609725020220807,0.16832505528420857,predict_up,2.7055869073502206
URPIX,ultra_long,QQQ_big_down,1298,575,693,0.44298921417565484,0.5338983050847458,2.3064259003441285,-2.228658037657223,-0.16815495177086398,no_trade,
UAPSX,inverse,FXY_up,2315,1247,1062,0.5386609071274298,0.4587473002159827,2.3084429806731626,-2.3445030511210088,0.16793354497145663,no_trade,
