ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
WCPSX,inverse,GLD_bin_0.5_1,778,422,335,0.5424164524421594,0.4305912596401028,1.6328422551899062,-1.656395816951094,0.17245094217419535,no_trade,
ENPIX,long,SPY_bin_0.5_1,968,533,430,0.5506198347107438,0.44421487603305787,1.6405388560263898,-1.645359892052913,0.17241989326375323,predict_up,1.6405388560263898
CYPSX,inverse,GLD_bin_0.5_1,778,441,320,0.5668380462724936,0.41131105398457585,1.2699052847124999,-1.3318298026417512,0.17203431068489966,predict_up,1.2699052847124999
UWPSX,inverse,XLU_bin_-0.5_0,1119,448,602,0.40035746201966044,0.5379803395889187,1.2692577581835285,-1.2643293473394117,-0.17202751691877127,no_trade,
UOPIX,ultra_long,QQQ_bin_-1_-0.5,651,347,286,0.533026113671275,0.4393241167434716,2.342532649142088,-2.45138970459149,0.17167645735658746,no_trade,
URPSX,inverse,EEM_bin_1_2,839,361,449,0.4302741358760429,0.5351609058402861,1.3835494228647982,-1.4331630527317112,-0.1716673051517833,no_trade,
SLPSX,inverse,XLV_bin_-2_-1,575,326,247,0.5669565217391305,0.4295652173913043,1.2463254766922294,-1.2453297324712322,0.17166201996743025,predict_up,1.2463254766922294
LVPSX,inverse,QQQ_bin_lt-2,365,201,162,0.5506849315068493,0.4438356164383562,1.4081162962109046,-1.360410547363637,0.1716297722341991,predict_up,1.4081162962109046
SHPSX,inverse,XLF_bin_-2_-1,597,256,332,0.4288107202680067,0.5561139028475712,1.2113388762931478,-1.2425698375042642,-0.17157526586326619,predict_down,-1.2425698375042642
PHPIX,long,GLD_bin_-1_-0.5,694,379,301,0.5461095100864554,0.43371757925072046,1.2377811129522929,-1.1629537925022555,0.17157053352412124,no_trade,
URPSX,inverse,FXY_bin_0_0.5,1512,627,825,0.4146825396825397,0.5456349206349206,1.6108529568151058,-1.5386819171728483,-0.17156599057177824,no_trade,
UNPSX,inverse,XLK_bin_-2_-1,509,282,218,0.5540275049115914,0.42829076620825146,1.9177311648691582,-2.080539092818699,0.1714001301741183,predict_up,1.9177311648691582
UVPSX,inverse,SLV_bin_0.5_1,609,274,323,0.44991789819376027,0.5303776683087028,2.307331680979441,-2.280447341606008,-0.17138852339962846,no_trade,
SOPIX,long,GDX_bin_lt-2,851,361,464,0.42420681551116335,0.54524089306698,1.099742813680787,-1.1697739373112919,-0.1712901893932731,no_trade,
UJPSX,inverse,QQQ_bin_-1_-0.5,634,342,283,0.5394321766561514,0.44637223974763407,2.349282777911885,-2.455390578704607,0.17126053039820327,no_trade,
GVPIX,long,TIP_bin_0.5_1,349,152,191,0.4355300859598854,0.5472779369627507,1.0122872371826839,-1.1184160676524895,-0.1712028907445776,no_trade,
SHPSX,inverse,TLT_bin_1_2,537,220,303,0.409683426443203,0.5642458100558659,1.339535349345487,-1.275998641924937,-0.17119145558146892,predict_down,-1.275998641924937
REPIX,long,XLU_bin_-2_-1,684,364,316,0.5321637426900585,0.4619883040935672,1.9483792073388584,-1.8740108192762677,0.17108569090649686,no_trade,
BIPIX,long,QQQ_bin_lt-2,528,286,236,0.5416666666666666,0.44696969696969696,2.592624546306714,-2.7593004453353234,0.17101461201625742,no_trade,
ENPSX,inverse,XLF_bin_-2_-1,661,355,300,0.5370650529500757,0.45385779122541603,1.991017044984102,-1.9793324867586455,0.17097020414790096,no_trade,
ENPSX,inverse,SPY_bin_0.5_1,968,533,430,0.5506198347107438,0.44421487603305787,1.6388609377962535,-1.646597677774287,0.17094615537444185,predict_up,1.6388609377962535
BRPSX,inverse,XLE_bin_lt-2,633,267,357,0.4218009478672986,0.5639810426540285,1.2669989447329,-1.2506222866934116,-0.17090590538051134,predict_down,-1.2506222866934116
UJPSX,inverse,EEM_bin_-1_-0.5,685,370,307,0.5401459854014599,0.4481751824817518,1.9569279862879108,-1.9774522241523818,0.1707817841047383,no_trade,
HCPSX,inverse,GLD_bin_-1_-0.5,694,397,292,0.5720461095100865,0.4207492795389049,1.1054693670132218,-1.0973808405196388,0.17065725255405556,predict_up,1.1054693670132218
UVPIX,ultra_long,QQQ_bin_-2_-1,500,220,272,0.44,0.544,3.015439212384023,-2.752576392719766,-0.1706083041905826,no_trade,
UJPIX,ultra_long,QQQ_bin_-1_-0.5,634,343,284,0.5410094637223974,0.4479495268138801,2.343142271796183,-2.4493301078778873,0.17048588105484366,no_trade,
UWPIX,ultra_long,SPY_bin_0.5_1,849,350,458,0.4122497055359246,0.5394581861012956,1.2222257231001505,-1.2497614394837815,-0.1703318447567953,no_trade,
SGPIX,long,XLE_bin_lt-2,575,308,264,0.5356521739130434,0.4591304347826087,1.5471021982013036,-1.4340181552531153,0.17030727662465925,no_trade,
UWPSX,inverse,SPY_bin_0.5_1,849,349,452,0.4110718492343934,0.5323910482921084,1.2259522277117196,-1.2662117953820606,-0.17016537578480725,no_trade,
BIPIX,long,FXY_bin_0_0.5,1512,842,661,0.5568783068783069,0.43716931216931215,1.5305684858628164,-1.5605040619831385,0.1701358995539925,predict_up,1.5305684858628164
HCPSX,inverse,SPY_bin_-1_-0.5,697,386,301,0.5538020086083214,0.43185078909612623,1.2538173606192222,-1.214178039668556,0.17002282820485584,predict_up,1.2538173606192222
SPPIX,long,GDX_bin_1_2,631,343,278,0.5435816164817749,0.4405705229793978,1.6184895618375332,-1.6110123440754904,0.17001662132692152,no_trade,
SHPSX,inverse,SPY_bin_-1_-0.5,627,270,350,0.430622009569378,0.5582137161084529,1.0850026142791709,-1.1415221200144061,-0.1699872984843159,predict_down,-1.1415221200144061
INPIX,long,SPY_bin_0.5_1,968,538,409,0.5557851239669421,0.4225206611570248,1.8589387222416789,-2.043092018233742,0.1699218978392799,predict_up,1.8589387222416789
BRPIX,long,XLF_bin_lt-2,511,219,286,0.42857142857142855,0.5596868884540117,1.5471855378842714,-1.4878083651683447,-0.1696273182808049,predict_down,-1.4878083651683447
URPIX,ultra_long,EEM_bin_1_2,839,362,450,0.43146603098927294,0.5363528009535161,1.3816705543543863,-1.4276940276506993,-0.16960378041302354,no_trade,
UDPIX,ultra_long,XLK_bin_-2_-1,626,347,271,0.5543130990415336,0.4329073482428115,1.6429722501240411,-1.7121377724462847,0.1695240167094234,predict_up,1.6429722501240411
UDPIX,ultra_long,SPY_bin_-2_-1,532,293,231,0.5507518796992481,0.4342105263157895,1.9038687431600354,-2.024485642169821,0.16950631279071732,predict_up,1.9038687431600354
UJPIX,ultra_long,XLE_bin_-2_-1,840,467,361,0.555952380952381,0.4297619047619048,2.208577556479992,-2.4627042149741376,0.16948749675058605,predict_up,2.208577556479992
SPPSX,inverse,GDX_bin_1_2,631,344,277,0.5451664025356577,0.43898573692551507,1.6124420149133907,-1.6167807501632843,0.16930552351026415,no_trade,
INPIX,long,XLF_bin_-2_-1,661,361,289,0.546142208774584,0.4372163388804841,2.339297127384734,-2.535124103594718,0.1691912209485862,no_trade,
SRPIX,long,QQQ_bin_-2_-1,515,219,279,0.42524271844660194,0.541747572815534,1.3638608622231299,-1.3826426445686566,-0.16907139613163075,no_trade,
UOPIX,ultra_long,EEM_bin_-2_-1,732,392,322,0.5355191256830601,0.43989071038251365,2.161875287664318,-2.2476123087396167,0.169021788729858,no_trade,
UNPSX,inverse,GLD_bin_-1_-0.5,658,349,294,0.5303951367781155,0.44680851063829785,1.8044186060840277,-1.7640633302337467,0.16885634412553802,no_trade,
ENPIX,long,EEM_bin_1_2,839,448,385,0.533969010727056,0.45887961859356374,1.825077787678545,-1.7562280452038905,0.16863772524015525,no_trade,
UXPSX,inverse,EEM_bin_-2_-1,655,292,348,0.44580152671755724,0.5312977099236641,1.981801622404929,-1.979967145083424,-0.168461820987469,no_trade,
UIPSX,inverse,XLK_bin_-1_-0.5,598,249,335,0.41638795986622074,0.560200668896321,2.148805972763842,-1.8974783311177863,-0.1682316951609726,predict_down,-1.8974783311177863
MGPSX,inverse,GDX_bin_0_0.5,495,268,223,0.5414141414141415,0.4505050505050505,0.9446526779009139,-0.7621322441490741,0.1681038933983866,no_trade,
UMPIX,ultra_long,EEM_bin_-2_-1,732,397,323,0.5423497267759563,0.4412568306010929,1.976722597430882,-2.0486376037970833,0.16809962452677904,no_trade,
UMPIX,ultra_long,GDX_bin_lt-2,851,467,381,0.5487661574618097,0.44770857814336074,2.150031128644617,-2.259904417429959,0.1680857274221172,no_trade,
BIPSX,inverse,QQQ_bin_lt-2,528,287,237,0.5435606060606061,0.44886363636363635,2.5767711495363423,-2.745951905194258,0.16807333027630877,no_trade,
FNPSX,inverse,XLF_bin_-2_-1,661,375,275,0.56732223903177,0.41603630862329805,1.6815210359100157,-1.889068086315845,0.16804336570256934,predict_up,1.6815210359100157
SGPIX,long,GDX_bin_0_0.5,495,266,226,0.5373737373737374,0.45656565656565656,1.0245871780920492,-0.8381371033929598,0.16792162425389143,no_trade,
UAPIX,ultra_long,IWM_bin_-1_-0.5,721,396,323,0.5492371705963939,0.44798890429958393,2.020702947169447,-2.102810329671946,0.1678094737795593,no_trade,
UMPIX,ultra_long,SPY_bin_0.5_1,980,523,442,0.5336734693877551,0.45102040816326533,1.680867247418421,-1.617147767657634,0.16766760928077543,no_trade,
UWPIX,ultra_long,XLU_bin_-0.5_0,1119,454,599,0.40571939231456655,0.5352993744414656,1.2582186845460424,-1.2667999184724146,-0.16763348380792967,no_trade,
TEPIX,long,GDX_bin_0.5_1,454,249,175,0.5484581497797357,0.3854625550660793,1.4382516923282194,-1.6116021116039583,0.1676085944031585,no_trade,
LVPIX,long,XLF_bin_lt-2,402,229,171,0.5696517412935324,0.4253731343283582,1.5580843170210275,-1.6928284022594609,0.1674817209239988,predict_up,1.5580843170210275
SVPIX,long,XLV_bin_-2_-1,575,322,248,0.56,0.43130434782608695,1.2103059931888194,-1.183227699541345,0.1674401049052978,predict_up,1.2103059931888194
WCPSX,inverse,TLT_bin_1_2,537,293,234,0.5456238361266295,0.43575418994413406,2.051033713326616,-2.18413082490314,0.16734872435263243,no_trade,
UUPIX,ultra_long,TIP_bin_0_0.5,2226,1190,1014,0.5345911949685535,0.4555256064690027,2.278233041985355,-2.306292217076778,0.16734816345315334,no_trade,
SRPSX,inverse,QQQ_bin_-2_-1,515,214,277,0.4155339805825243,0.537864077669903,1.3886685289977667,-1.3836185972445583,-0.16715977908974866,no_trade,
UMPSX,inverse,TLT_bin_1_2,537,308,226,0.5735567970204841,0.4208566108007449,2.041052306003124,-2.3845287034328093,0.16711475469859835,predict_up,2.041052306003124
PHPSX,inverse,GLD_bin_-1_-0.5,694,377,300,0.5432276657060519,0.4322766570605187,1.2391083685866173,-1.1707590980953742,0.1670261174762861,no_trade,
UJPIX,ultra_long,LQD_bin_-0.5_0,2156,1151,983,0.5338589981447124,0.4559369202226345,2.055387547557662,-2.040328620536458,0.1670259894487621,no_trade,
UKPSX,inverse,EEM_bin_-1_-0.5,597,273,319,0.457286432160804,0.5343383584589615,1.9531056066731736,-1.9840286036696981,-0.16701389271165357,no_trade,
UDPSX,inverse,TLT_bin_1_2,537,305,218,0.5679702048417132,0.4059590316573557,1.615882132601309,-1.8493958229432248,0.16699396842044012,predict_up,1.615882132601309
UXPIX,ultra_long,XLE_bin_-0.5_0,749,323,410,0.43124165554072097,0.5473965287049399,1.5642242895237837,-1.5370658497583483,-0.16682583829738393,no_trade,
SHPSX,inverse,XLU_bin_-0.5_0,1193,505,661,0.42330259849119867,0.5540653813914501,0.9429453760462515,-1.0211519420304238,-0.166633712304068,predict_down,-1.0211519420304238
INPSX,inverse,SPY_bin_0.5_1,968,534,409,0.5516528925619835,0.4225206611570248,1.8656876493163923,-2.042062207806277,0.16639851419647314,predict_up,1.8656876493163923
SHPIX,long,SPY_bin_-1_-0.5,627,270,351,0.430622009569378,0.5598086124401914,1.088833362737689,-1.134563745579404,-0.16626294538946554,predict_down,-1.134563745579404
UVPIX,ultra_long,SLV_bin_0.5_1,609,276,323,0.45320197044334976,0.5303776683087028,2.302821744012132,-2.281192156857049,-0.1662500251518529,no_trade,
UOPSX,inverse,HYG_bin_0.5_1,359,193,154,0.5376044568245125,0.42896935933147634,2.3043321518083384,-2.5004341196360995,0.1662096124653203,no_trade,
SHPIX,long,XLF_bin_-2_-1,597,257,333,0.4304857621440536,0.5577889447236181,1.2106269393589784,-1.232090803358879,-0.16608896834715134,predict_down,-1.232090803358879
INPIX,long,FXY_bin_-1_-0.5,594,324,262,0.5454545454545454,0.44107744107744107,1.7726296897893008,-1.815579876716451,0.16607759560946664,no_trade,
UIPSX,inverse,GLD_bin_lt-2,206,88,113,0.42718446601941745,0.5485436893203883,2.8249334461122713,-2.502706397147706,-0.16607611465927644,no_trade,
UTPIX,ultra_long,GLD_bin_-1_-0.5,694,391,298,0.5634005763688761,0.42939481268011526,1.1640912720595002,-1.1407677828531364,0.16600992519456756,predict_up,1.1640912720595002
UMPSX,inverse,SPY_bin_0.5_1,980,521,442,0.5316326530612245,0.45102040816326533,1.683304171832372,-1.6164706973688234,0.1658381890690264,no_trade,
ENPSX,inverse,EEM_bin_1_2,839,449,385,0.5351609058402861,0.45887961859356374,1.8207862290230292,-1.7623794660841365,0.16569359045166562,no_trade,
LGPSX,inverse,XLF_bin_-2_-1,580,350,217,0.603448275862069,0.3741379310344828,0.9606362966245844,-1.1067895475226008,0.16560236552793134,predict_up,0.9606362966245844
UDPSX,inverse,XLK_bin_-2_-1,626,345,271,0.5511182108626198,0.4329073482428115,1.6493270687033958,-1.7171617513361783,0.1656022429561777,predict_up,1.6493270687033958
TEPIX,long,TLT_bin_1_2,537,312,201,0.5810055865921788,0.3743016759776536,1.6162864749196026,-2.0664951370203783,0.16557887827527035,predict_up,1.6162864749196026
UVPSX,inverse,XLV_bin_-2_-1,459,203,247,0.4422657952069717,0.5381263616557734,2.8000940290615355,-2.60892920877056,-0.1655477705159837,no_trade,
SHPIX,long,TLT_bin_1_2,537,221,305,0.41154562383612664,0.5679702048417132,1.3407897630102694,-1.2628497154424692,-0.16546485211300463,predict_down,-1.2628497154424692
PHPSX,inverse,GLD_bin_lt-2,206,117,86,0.5679611650485437,0.4174757281553398,1.5727592085223594,-1.7433515035738756,0.16545921402797412,predict_up,1.5727592085223594
SGPSX,inverse,XLE_bin_lt-2,575,307,263,0.5339130434782609,0.4573913043478261,1.5484171139105494,-1.4458148330389353,0.16541696153269347,no_trade,
UDPSX,inverse,SPY_bin_-2_-1,532,290,233,0.5451127819548872,0.43796992481203006,1.9164616421079794,-2.007692036056986,0.1653790071617223,no_trade,
UXPIX,ultra_long,EEM_bin_-2_-1,655,292,349,0.44580152671755724,0.5328244274809161,1.9829640560254644,-1.96942245126422,-0.16534798646072843,no_trade,
UXPSX,inverse,XLE_bin_-0.5_0,749,324,409,0.4325767690253672,0.5460614152202937,1.5602618934683414,-1.5387491800887652,-0.16531850623840097,no_trade,
BTCFX,long,JNK_bin_0_0.5,509,228,278,0.44793713163064836,0.5461689587426326,2.5755301683144625,-2.414900044117815,-0.16526784654038312,no_trade,
BRPIX,long,XLE_bin_lt-2,633,268,352,0.42338072669826227,0.5560821484992101,1.2680326494889174,-1.262548371688676,-0.16522002649507753,predict_down,-1.262548371688676
UAPSX,inverse,IWM_bin_-1_-0.5,721,396,322,0.5492371705963939,0.44660194174757284,2.0168716470883785,-2.110443392196343,0.16521275999968854,no_trade,
UUPIX,ultra_long,EEM_bin_-2_-1,655,352,296,0.5374045801526718,0.45190839694656487,2.52105059107801,-2.63265654087378,0.1651045373447644,no_trade,
CNPIX,long,SLV_bin_lt-2,573,305,261,0.5322862129144852,0.45549738219895286,1.4263669058776551,-1.3044512410437723,0.16506131305455543,no_trade,
HCPIX,long,XLF_bin_-2_-1,661,361,292,0.546142208774584,0.44175491679273826,1.3597615581231017,-1.3076254098450433,0.16497322663795316,no_trade,
UMPSX,inverse,GDX_bin_lt-2,851,463,381,0.5440658049353702,0.44770857814336074,2.163411338530316,-2.2607492817265404,0.16488128484338965,no_trade,
UUPSX,inverse,TIP_bin_0_0.5,2226,1189,1012,0.5341419586702606,0.4546271338724169,2.2758547658024386,-2.3114427223019374,0.16478494230437507,no_trade,
HCPIX,long,TLT_bin_1_2,537,304,223,0.5661080074487895,0.41527001862197394,1.2516863511884047,-1.3099050567722799,0.16462536890327106,predict_up,1.2516863511884047
UOPIX,ultra_long,XLK_bin_-0.5_0,1085,604,451,0.5566820276497696,0.41566820276497696,1.884845453907888,-2.1285641937717736,0.1644831361928982,predict_up,1.884845453907888
BIPIX,long,XLV_bin_-1_-0.5,816,448,365,0.5490196078431373,0.44730392156862747,1.8292456269114767,-1.87790101205055,0.16429922972780725,no_trade,
BIPSX,inverse,FXY_bin_0_0.5,1512,839,663,0.5548941798941799,0.4384920634920635,1.530846788595092,-1.5625720187091074,0.16428254446239682,predict_up,1.530846788595092
ULPIX,ultra_long,EEM_bin_-2_-1,732,403,320,0.5505464480874317,0.4371584699453552,1.6706190791287756,-1.7281724874465796,0.16426815970763803,predict_up,1.6706190791287756
LVPSX,inverse,XLF_bin_lt-2,402,228,170,0.5671641791044776,0.4228855721393035,1.5601319772066213,-1.7041402082160508,0.1641946651900026,predict_up,1.5601319772066213
IDPIX,long,SLV_bin_lt-2,573,312,253,0.5445026178010471,0.44153577661431065,1.7614564373038106,-1.8004229527553695,0.16416649457535867,no_trade,
UJPSX,inverse,LQD_bin_-0.5_0,2156,1149,977,0.5329313543599258,0.45315398886827457,2.056127722083103,-2.0559518441220357,0.16411215258175166,no_trade,
UMPSX,inverse,EEM_bin_-2_-1,732,395,324,0.5396174863387978,0.4426229508196721,1.984436246547259,-2.048713168727326,0.16402903103622055,no_trade,
SVPSX,inverse,XLV_bin_-2_-1,575,322,248,0.56,0.43130434782608695,1.207977771167424,-1.1886514953919212,0.16379699384124197,predict_up,1.207977771167424
UIPSX,inverse,QQQ_bin_-2_-1,567,248,304,0.43738977072310403,0.5361552028218695,2.2739853649972517,-2.160544083639053,-0.1637690139452445,no_trade,
FNPIX,long,GLD_bin_-2_-1,494,277,213,0.5607287449392713,0.4311740890688259,1.6288815376305075,-1.7385406874260305,0.16374700304029569,predict_up,1.6288815376305075
SOPSX,inverse,IWM_bin_-1_-0.5,673,270,383,0.4011887072808321,0.5690936106983655,1.052505551803528,-1.029433555695088,-0.16359071745061837,predict_down,-1.029433555695088
UIPIX,ultra_long,XLK_bin_-1_-0.5,598,249,338,0.41638795986622074,0.5652173913043478,2.152310260557219,-1.874912378901342,-0.1635370053342911,predict_down,-1.874912378901342
SHPIX,long,XLU_bin_-0.5_0,1193,506,659,0.42414082145850796,0.5523889354568315,0.9414813692375873,-1.0188727912510864,-0.16349337518880713,predict_down,-1.0188727912510864
INPSX,inverse,FXY_bin_-1_-0.5,594,321,260,0.5404040404040404,0.4377104377104377,1.7835557736149699,-1.8287739051985563,0.16336731982959715,no_trade,
UTPIX,ultra_long,XLK_bin_-2_-1,687,387,288,0.5633187772925764,0.4192139737991266,1.260652842119547,-1.304383249233569,0.16333373234497364,predict_up,1.260652842119547
UTPSX,inverse,XLK_bin_-2_-1,687,387,285,0.5633187772925764,0.4148471615720524,1.2605471733453522,-1.318161865971443,0.163254183817744,predict_up,1.2605471733453522
FNPIX,long,XLU_bin_-0.5_0,1263,694,544,0.5494853523357086,0.4307205067300079,1.270518675720425,-1.2422078933218477,0.16308698890173387,no_trade,
ULPIX,ultra_long,IWM_bin_-1_-0.5,721,408,309,0.565880721220527,0.42857142857142855,1.482709427735561,-1.577300133991099,0.16305090861700322,predict_up,1.482709427735561
URPSX,inverse,XLK_bin_-2_-1,733,311,401,0.4242837653478854,0.5470668485675307,2.0095955345613743,-1.8565565655449863,-0.16302178927005725,no_trade,
SGPSX,inverse,GDX_bin_0_0.5,495,264,227,0.5333333333333333,0.4585858585858586,1.0283227504022863,-0.8409839280016401,0.16277546353501268,no_trade,
UAPIX,ultra_long,GLD_bin_0.5_1,778,417,358,0.5359897172236504,0.4601542416452442,2.0954222320399722,-2.0871243162467623,0.16272566265337732,no_trade,
INPIX,long,XLU_bin_-0.5_0,1263,688,544,0.5447347585114806,0.4307205067300079,1.8081328835415749,-1.9091619720096014,0.16263761765905038,no_trade,
USPSX,inverse,SLV_bin_1_2,695,289,387,0.4158273381294964,0.5568345323741007,2.092668524272058,-1.8546708740283986,-0.1625560068120368,predict_down,-1.8546708740283986
UWPSX,inverse,TLT_bin_1_2,511,203,284,0.3972602739726027,0.5557729941291585,1.8601311668538227,-1.6217159709675553,-0.16234972384238694,predict_down,-1.6217159709675553
UAPIX,ultra_long,IWM_bin_-2_-1,859,473,385,0.5506402793946449,0.4481955762514552,2.329956873948588,-2.500363113929907,0.16231641736282623,predict_up,2.329956873948588
UMPIX,ultra_long,GLD_bin_lt-2,206,114,91,0.5533980582524272,0.441747572815534,2.4859247001969185,-2.746836827525446,0.16229740057103448,predict_up,2.4859247001969185
