ticker,fund_group,condition,horizon,selection_trades,selection_avg,selected_pre2025,holdout_trades,holdout_hit_rate,holdout_avg
URPIX,ultra_long,EDV_lt-2,3,24,-0.3619,False,12,0.75,-1.3428
UOPIX,ultra_long,SPTL_big_down,2,140,0.1217,False,21,0.6667,1.3416
UWPSX,inverse,LTPZ_big_down,1,149,0.0639,False,26,0.5769,-1.3404
UAPSX,inverse,FXA_big_down,3,12,0.2166,False,12,0.8333,1.3404
UGPIX,ultra_long,LTPZ_big_down,1,149,0.2136,False,26,0.4615,1.3388
UOPSX,inverse,SPTL_big_down,2,140,0.1037,False,21,0.6667,1.3378
UIPIX,ultra_long,XLY_big_down,1,122,-0.2151,True,44,0.75,-1.3357
TEPIX,long,EUO_big_up,1,103,-0.1791,True,35,0.6571,1.3352
UGPSX,inverse,LTPZ_big_down,1,149,0.2148,False,26,0.4615,1.3342
UDPIX,ultra_long,SPTL_big_down,1,117,-0.0021,False,19,0.5789,1.3342
URPSX,inverse,EDV_lt-2,3,24,-0.3669,False,12,0.75,-1.3328
UIPSX,inverse,XLY_big_down,1,122,-0.2183,True,44,0.75,-1.3327
UHPIX,ultra_long,WIP_big_down,2,16,0.589,False,20,0.7,1.3325
UJPIX,ultra_long,LTPZ_big_up,1,110,0.0985,False,25,0.64,1.3319
UDPSX,inverse,SPTL_big_down,1,117,-0.0034,False,19,0.5789,1.33
UKPSX,inverse,TBF_big_down,1,133,0.364,True,30,0.6,-1.3296
UCPIX,ultra_long,TLH_big_up,1,32,0.0971,False,15,0.6667,-1.3287
UCPSX,inverse,TLH_big_up,1,32,0.1261,False,15,0.6667,-1.3281
UDPIX,ultra_long,EDV_lt-2,3,24,0.1714,False,12,0.8333,1.3279
USPSX,inverse,SPTL_big_down,2,140,-0.1774,False,21,0.6667,-1.327
UGPSX,inverse,WIP_big_down,2,16,-1.0395,False,20,0.75,-1.3259
TEPIX,long,EDV_lt-2,3,23,0.176,False,12,0.8333,1.3239
UDPSX,inverse,EDV_lt-2,3,24,0.1673,False,12,0.8333,1.3234
USPIX,ultra_long,SPTL_big_down,2,140,-0.1725,False,21,0.6667,-1.3233
UAPIX,ultra_long,EDV_lt-2,2,24,-0.1604,False,12,0.5,1.3222
TEPSX,inverse,EDV_lt-2,3,23,0.1718,False,12,0.8333,1.3202
UAPSX,inverse,EDV_lt-2,2,24,-0.164,False,12,0.5,1.3201
UHPIX,ultra_long,LTPZ_big_down,1,149,-0.2402,False,26,0.4615,-1.3198
UGPIX,ultra_long,WIP_big_down,2,16,-1.0661,False,20,0.75,-1.3195
PMPSX,inverse,YCS_big_up,1,101,-0.8311,True,24,0.4583,-1.3195
UGPIX,ultra_long,LTPZ_big_up,1,12,-2.6025,False,24,0.625,1.3184
OEPIX,long,GOVZ_lt-2,1,5,-0.6247,False,15,0.6667,1.3183
UGPSX,inverse,EDV_gt2,2,12,-0.2991,False,12,0.6667,1.318
UKPIX,ultra_long,TBF_big_down,1,133,0.3437,True,30,0.6,-1.3175
OEPSX,inverse,GOVZ_lt-2,1,5,-0.6264,False,15,0.6667,1.3162
UHPSX,inverse,WIP_big_down,2,16,0.5793,False,20,0.7,1.3155
PMPIX,long,YCS_big_up,1,101,-0.8268,True,24,0.4583,-1.3153
UGPIX,ultra_long,EDV_gt2,2,12,-0.2962,False,12,0.6667,1.3151
SMPIX,long,FXA_big_down,2,12,0.1628,False,12,0.75,1.315
UHPIX,ultra_long,LTPZ_big_up,1,23,0.6207,False,25,0.64,-1.3145
SMPSX,inverse,FXA_big_down,2,12,0.1615,False,12,0.75,1.3094
UNPSX,inverse,COPX_lt-2,1,168,0.168,True,10,0.8,1.3092
ENPIX,long,ZROZ_lt-2,2,45,-0.116,False,17,0.8235,1.3036
OEPIX,long,GOVZ_lt-2,2,5,-0.8566,False,16,0.625,1.3033
SMPIX,long,VGLT_big_up,1,111,-0.2286,True,24,0.625,1.3031
INPIX,long,EDV_lt-2,2,24,0.0296,False,12,0.5833,1.3024
OEPSX,inverse,GOVZ_lt-2,2,5,-0.8592,False,16,0.625,1.3002
UWPSX,inverse,TBT_gt2,1,154,-0.0811,False,20,0.45,-1.2986
INPSX,inverse,EDV_lt-2,2,24,0.0262,False,12,0.5833,1.2976
ENPSX,inverse,ZROZ_lt-2,2,45,-0.1203,False,17,0.8235,1.2967
UDPIX,ultra_long,LTPZ_big_down,1,149,-0.0573,False,26,0.5769,1.2966
SMPSX,inverse,VGLT_big_up,1,111,-0.2328,True,24,0.625,1.2965
SNPIX,long,VCLT_big_down,1,65,0.0639,False,13,0.6923,-1.2915
UDPSX,inverse,LTPZ_big_down,1,149,-0.059,False,26,0.5769,1.291
UHPIX,ultra_long,VCLT_big_up,2,26,-0.5581,False,14,0.7143,-1.2848
SNPSX,inverse,VCLT_big_down,1,65,0.0558,False,13,0.6923,-1.2833
UDPIX,ultra_long,VCLT_big_down,2,55,0.0862,False,13,0.6154,1.2825
UHPSX,inverse,EDV_gt2,2,12,0.3203,False,12,0.6667,-1.2816
UJPIX,ultra_long,VGLT_big_up,1,111,-0.228,False,24,0.5833,1.2795
UDPSX,inverse,VCLT_big_down,2,55,0.0831,False,13,0.6154,1.2793
UJPSX,inverse,LTPZ_big_up,1,110,0.0936,False,25,0.64,1.2791
BKPIX,long,FXA_big_down,2,12,0.5309,False,12,0.8333,1.2769
UJPSX,inverse,VGLT_big_up,1,111,-0.2318,False,24,0.5833,1.273
UWPIX,ultra_long,VGLT_big_down,1,140,-0.0435,False,23,0.5652,-1.2718
SMPIX,long,EUO_big_up,2,181,0.0443,False,39,0.6667,1.2715
BKPSX,inverse,FXA_big_down,2,12,0.5292,False,12,0.8333,1.2711
UGPSX,inverse,VCLT_big_up,2,26,0.4686,False,14,0.7143,1.2699
UKPSX,inverse,VGLT_big_up,1,111,0.2301,False,24,0.5417,-1.269
UOPIX,ultra_long,XBI_lt-2,1,196,0.1534,True,41,0.6585,1.2682
UGPIX,ultra_long,VCLT_big_up,2,26,0.4523,False,14,0.7143,1.2681
UWPSX,inverse,VGLT_big_down,1,140,-0.0473,False,23,0.5652,-1.2672
SMPSX,inverse,EUO_big_up,2,181,0.0409,False,39,0.6667,1.2665
SMPIX,long,LTPZ_big_down,1,65,-0.422,True,16,0.5,-1.2662
UOPSX,inverse,XBI_lt-2,1,196,0.125,False,41,0.6585,1.2656
PMPIX,long,XLB_big_down,3,169,0.1262,False,53,0.6981,1.2649
FNPIX,long,LTPZ_big_down,1,149,-0.0214,False,26,0.7308,1.2623
PMPSX,inverse,XLB_big_down,3,169,0.1224,False,53,0.6981,1.2605
UFPSX,inverse,TLH_big_up,1,32,0.2274,False,14,0.5714,-1.2595
BKPIX,long,FXA_big_down,3,12,0.5779,False,12,0.8333,1.2567
UIPSX,inverse,EDV_lt-2,2,24,0.1405,False,12,0.5,-1.2566
FNPSX,inverse,LTPZ_big_down,1,147,-0.0283,False,26,0.7308,1.2559
UHPSX,inverse,VCLT_big_up,2,26,-0.5692,False,14,0.7143,-1.2556
UKPIX,ultra_long,VGLT_big_up,1,111,0.2267,False,24,0.5417,-1.2554
UXPIX,ultra_long,SPTL_big_down,1,112,0.2257,True,20,0.5,-1.2545
UCPSX,inverse,TLH_big_down,3,48,0.1295,False,16,0.8125,-1.2542
UCPIX,ultra_long,TLH_big_down,3,48,0.1369,False,16,0.8125,-1.2535
UIPIX,ultra_long,EDV_lt-2,2,24,0.1442,False,12,0.5,-1.2534
BKPSX,inverse,FXA_big_down,3,12,0.5747,False,12,0.8333,1.2517
USPSX,inverse,XBI_lt-2,1,196,-0.2401,True,41,0.6585,-1.2504
CYPIX,long,EDV_lt-2,2,24,0.1099,False,12,0.5,1.2484
BIPIX,long,EDV_lt-2,3,23,-0.2561,False,12,0.75,1.2477
UNPSX,inverse,SPTL_big_down,1,112,-0.224,True,20,0.5,1.2443
USPIX,ultra_long,XBI_lt-2,1,196,-0.2321,True,41,0.6585,-1.2434
CYPSX,inverse,EDV_lt-2,2,24,0.1073,False,12,0.5,1.2433
BIPSX,inverse,EDV_lt-2,3,23,-0.2601,False,12,0.75,1.243
UIPIX,ultra_long,TLH_big_down,2,48,0.2096,False,16,0.6875,-1.2423
USPSX,inverse,LTPZ_big_up,1,110,0.0265,False,25,0.76,-1.2414
USPIX,ultra_long,LTPZ_big_up,1,110,0.0187,False,25,0.76,-1.2398
ULPIX,ultra_long,TLH_big_down,3,45,0.0026,False,16,0.875,1.2383
UIPSX,inverse,TLH_big_down,2,48,0.2066,False,16,0.6875,-1.236
TEPSX,inverse,LTPZ_big_up,1,110,-0.0859,False,25,0.8,1.2359
ULPSX,inverse,TLH_big_down,3,45,0.0085,False,16,0.875,1.2345
SMPIX,long,SMH_lt-2,1,138,0.503,True,59,0.5593,1.234
TEPIX,long,LTPZ_big_up,1,110,-0.081,False,25,0.8,1.2338
UIPSX,inverse,VCLT_big_down,2,44,0.1829,False,13,0.6923,-1.2329
PMPIX,long,GOVZ_big_up,3,83,0.284,True,13,0.6923,1.2314
UFPSX,inverse,PST_big_up,2,72,-0.1911,True,21,0.7619,-1.2313
UIPIX,ultra_long,VCLT_big_down,2,44,0.1857,False,13,0.6923,-1.2293
UTPIX,ultra_long,EDV_lt-2,1,24,-0.1372,False,12,0.75,1.2284
UFPIX,ultra_long,PST_big_up,2,72,-0.1889,True,21,0.7619,-1.2283
PMPSX,inverse,GOVZ_big_up,3,83,0.2833,True,13,0.6923,1.2272
IDPIX,long,EDV_lt-2,2,24,0.0275,False,12,0.6667,1.2271
SMPSX,inverse,SMH_lt-2,1,138,0.5019,True,59,0.5593,1.2271
UTPSX,inverse,EDV_lt-2,1,24,-0.1415,False,12,0.75,1.2263
BIPIX,long,ZROZ_lt-2,1,32,-0.4383,False,17,0.5882,1.2259
IDPSX,inverse,EDV_lt-2,2,24,0.0229,False,12,0.6667,1.2235
INPIX,long,TLH_big_down,3,44,0.1786,False,16,0.875,1.223
UAPIX,ultra_long,TLH_big_down,3,48,-0.1167,False,16,0.8125,1.2222
UHPSX,inverse,VGLT_big_down,1,140,0.3372,True,23,0.4783,-1.2214
URPIX,ultra_long,TLH_big_down,3,48,-0.078,False,16,0.75,-1.221
UAPSX,inverse,TLH_big_down,3,48,-0.1205,False,16,0.8125,1.22
SMPIX,long,DBC_big_down,1,83,0.4006,True,53,0.6226,1.2195
URPSX,inverse,TLH_big_down,3,48,-0.0817,False,16,0.75,-1.2183
SMPIX,long,IAU_big_down,1,45,0.1259,False,69,0.6232,1.2181
UCPSX,inverse,EDV_lt-2,3,24,-0.2604,False,12,0.6667,-1.218
INPSX,inverse,TLH_big_down,3,44,0.1739,False,16,0.875,1.2176
UHPSX,inverse,TBT_gt2,1,160,0.2555,True,26,0.4615,-1.2173
UCPIX,ultra_long,EDV_lt-2,3,24,-0.2481,False,12,0.6667,-1.2169
SMPSX,inverse,DBC_big_down,1,51,0.2378,True,53,0.6226,1.2164
UOPIX,ultra_long,ZROZ_lt-2,2,48,0.1694,False,17,0.5294,1.2163
BIPSX,inverse,ZROZ_lt-2,1,11,-0.2779,False,16,0.5625,1.2148
SMPSX,inverse,IAU_big_down,1,77,0.4046,False,69,0.6232,1.2145
UOPSX,inverse,ZROZ_lt-2,2,48,0.1728,False,17,0.5294,1.2128
UKPSX,inverse,FXA_big_down,3,12,0.1402,False,12,0.75,-1.211
UDPIX,ultra_long,VGLT_big_down,1,140,0.0505,False,23,0.6087,1.2057
BMPIX,long,EDV_lt-2,3,24,0.0669,False,12,0.75,1.2047
FNPIX,long,EDV_lt-2,2,24,-0.0339,False,12,0.5833,1.2035
UIPIX,ultra_long,FXA_big_down,3,12,-0.1732,False,12,0.8333,-1.2019
UKPIX,ultra_long,FXA_big_down,3,12,0.1381,False,12,0.75,-1.2014
BMPSX,inverse,EDV_lt-2,3,24,0.0629,False,12,0.75,1.2008
ULPIX,ultra_long,VCLT_big_down,3,36,0.0092,False,13,0.8462,1.2006
UDPSX,inverse,VGLT_big_down,1,140,0.0486,False,23,0.6087,1.2004
SMPIX,long,XLY_lt-2,2,25,0.3176,False,29,0.7241,1.1991
USPSX,inverse,ZROZ_lt-2,2,48,-0.1604,False,17,0.5294,-1.1987
FNPSX,inverse,EDV_lt-2,2,24,-0.0379,False,12,0.5833,1.1986
UIPSX,inverse,FXA_big_down,3,12,-0.1749,False,12,0.8333,-1.1976
ULPSX,inverse,VCLT_big_down,3,36,-0.021,False,13,0.8462,1.1973
USPIX,ultra_long,ZROZ_lt-2,2,48,-0.1558,False,17,0.5294,-1.1965
TEPIX,long,GOVZ_lt-2,2,5,0.1424,False,16,0.625,1.1965
BKPIX,long,TLH_big_down,2,43,-0.492,False,16,0.75,1.1961
UFPIX,ultra_long,TLH_big_up,1,32,0.1549,False,15,0.6,-1.1955
TEPSX,inverse,GOVZ_lt-2,2,5,0.1409,False,16,0.625,1.193
CYPIX,long,VCLT_big_down,2,62,0.1249,False,13,0.6154,1.193
SMPSX,inverse,XLY_lt-2,2,25,0.3051,False,29,0.7241,1.1928
UCPSX,inverse,VCLT_big_down,3,65,-0.0349,False,13,0.6923,-1.1917
UCPIX,ultra_long,VCLT_big_down,3,65,-0.0288,False,13,0.6923,-1.1913
CYPSX,inverse,VCLT_big_down,2,65,0.1724,False,13,0.6154,1.1899
UGPIX,ultra_long,TLH_big_up,3,29,-0.6138,False,15,0.8,1.1872
UMPIX,ultra_long,EDV_lt-2,3,24,0.2178,False,12,0.75,1.1866
URPIX,ultra_long,VCLT_big_down,3,42,-0.0451,False,13,0.6923,-1.1834
UNPIX,ultra_long,SPTL_big_down,1,133,-0.3343,True,21,0.4762,1.1825
UGPSX,inverse,TLH_big_up,3,32,-0.4059,False,15,0.8,1.1825
TEPSX,inverse,XBI_lt-2,1,196,0.188,True,41,0.6585,1.1816
UFPSX,inverse,VGLT_big_down,2,88,0.0282,False,19,0.6842,-1.1816
UMPSX,inverse,EDV_lt-2,3,24,0.2145,False,12,0.75,1.1814
URPSX,inverse,VCLT_big_down,3,57,-0.0172,False,13,0.6923,-1.1798
CYPIX,long,XLY_lt-2,1,20,-0.0368,False,16,0.6875,1.1792
TEPIX,long,XBI_lt-2,1,196,0.1925,True,41,0.6585,1.1789
SNPIX,long,ZROZ_lt-2,1,46,0.2922,False,17,0.7647,-1.1786
PMPIX,long,XLB_big_down,2,71,-0.0504,False,38,0.6579,1.1781
UCPSX,inverse,FXA_big_down,2,12,-0.4092,False,12,0.8333,-1.178
UOPIX,ultra_long,XLY_big_down,1,228,0.0802,False,73,0.6986,1.178
UHPIX,ultra_long,TLH_big_up,3,32,0.3687,False,15,0.6667,-1.1775
UGPSX,inverse,FXA_big_down,2,12,0.9614,False,12,0.5833,-1.1769
UFPIX,ultra_long,VGLT_big_down,2,88,0.0288,False,19,0.6842,-1.1762
UOPSX,inverse,XLY_big_down,1,228,0.0561,False,73,0.6986,1.1747
UBPSX,inverse,TLH_big_up,1,32,-0.3194,False,15,0.6,1.1745
CYPSX,inverse,XLY_lt-2,1,20,-0.0443,False,16,0.6875,1.1742
UCPIX,ultra_long,FXA_big_down,2,12,-0.4175,False,12,0.8333,-1.1732
UGPIX,ultra_long,VGLT_big_down,1,140,-0.3592,True,23,0.4783,1.1724
UGPSX,inverse,VGLT_big_down,1,140,-0.3538,True,23,0.4783,1.171
UHPIX,ultra_long,TMF_big_down,1,122,0.0126,False,37,0.4595,-1.1707
UKPSX,inverse,TLH_big_down,2,48,-0.021,False,16,0.625,-1.1707
UGPIX,ultra_long,TBT_gt2,1,160,-0.2767,True,26,0.4615,1.1692
PMPIX,long,XLY_gt2,3,3,-0.4631,False,20,0.8,1.1689
BIPIX,long,VCLT_big_down,1,38,-0.5002,False,13,0.5385,1.1684
UHPIX,ultra_long,FXA_big_down,2,12,-0.9467,False,12,0.5833,1.1682
UBPIX,ultra_long,TLH_big_up,1,32,-0.3244,False,15,0.6,1.168
UJPIX,ultra_long,XLB_big_down,1,251,0.1692,True,63,0.6667,1.1673
UGPSX,inverse,TBT_gt2,1,160,-0.2762,True,26,0.4615,1.1672
UAPIX,ultra_long,EDV_lt-2,3,24,0.2706,False,12,0.6667,1.1672
UOPIX,ultra_long,FXA_big_down,3,12,0.244,False,12,0.6667,1.167
UJPIX,ultra_long,PST_big_down,1,87,-0.2139,False,29,0.6552,1.1665
PMPSX,inverse,XLY_gt2,3,3,-0.4668,False,20,0.8,1.1656
UAPSX,inverse,EDV_lt-2,3,24,0.2675,False,12,0.6667,1.1647
SNPSX,inverse,ZROZ_lt-2,1,46,0.2915,False,17,0.7059,-1.1641
UJPSX,inverse,XLB_big_down,1,251,0.153,True,63,0.6667,1.164
UKPIX,ultra_long,TLH_big_down,2,48,-0.0176,False,16,0.625,-1.1639
UGPIX,ultra_long,FXA_big_down,2,12,0.966,False,12,0.5833,-1.1631
UOPSX,inverse,FXA_big_down,3,12,0.2415,False,12,0.6667,1.1628
SPPSX,inverse,TBF_big_up,2,54,-0.2579,True,10,0.5,-1.1627
UHPSX,inverse,TLH_big_up,3,32,0.3645,False,15,0.7333,-1.1624
INPIX,long,VCLT_big_down,3,8,-0.3672,False,13,0.8462,1.1619
USPSX,inverse,XLY_big_down,1,228,-0.1795,True,73,0.6849,-1.1614
UJPSX,inverse,PST_big_down,1,87,-0.2148,False,29,0.6552,1.1605
UBPIX,ultra_long,PST_big_up,2,61,0.0184,False,21,0.7619,1.1603
SMPIX,long,ZROZ_gt2,1,29,0.0866,False,19,0.6842,1.1602
SPPSX,inverse,EDV_lt-2,3,18,-0.0708,False,11,0.6364,-1.159
UAPSX,inverse,SPTL_big_down,1,110,-0.048,False,21,0.5238,1.1589
USPIX,ultra_long,XLY_big_down,1,228,-0.1803,True,73,0.6849,-1.1587
WCPIX,long,VCLT_big_down,1,58,-0.0992,False,13,0.4615,1.1582
INPSX,inverse,VCLT_big_down,3,8,-0.3735,False,13,0.8462,1.1573
OEPSX,inverse,VCLT_big_up,1,3,0.0946,False,13,0.5385,-1.1572
SNPIX,long,EDV_lt-2,1,24,-0.1062,False,12,0.6667,-1.1571
OEPIX,long,TLH_big_down,3,48,0.0511,False,16,0.75,1.1555
ENPIX,long,SPTL_big_down,1,132,0.1704,True,21,0.6667,1.1545
SMPSX,inverse,ZROZ_gt2,1,29,0.0778,False,19,0.6842,1.1524
UAPIX,ultra_long,FXA_big_down,2,12,0.4283,False,12,0.8333,1.1517
OEPSX,inverse,TLH_big_down,3,48,0.0476,False,16,0.75,1.1515
UKPSX,inverse,PST_big_down,1,87,0.2336,False,29,0.6207,-1.1513
ENPSX,inverse,SPTL_big_down,1,132,0.1706,True,21,0.6667,1.1511
UKPSX,inverse,XOP_lt-2,3,207,-0.0944,False,42,0.7619,-1.1509
SNPSX,inverse,EDV_lt-2,1,24,-0.1209,False,12,0.6667,-1.1502
SMPIX,long,YCS_big_down,1,169,0.0426,False,64,0.5625,1.1502
WCPSX,inverse,VCLT_big_down,1,58,-0.1046,False,13,0.4615,1.1492
USPSX,inverse,FXA_big_down,3,12,-0.2253,False,12,0.6667,-1.149
INPIX,long,EUO_big_up,1,75,-0.4191,True,30,0.5667,1.1489
INPSX,inverse,EUO_big_up,1,75,-0.4255,True,30,0.5667,1.1484
USPIX,ultra_long,FXA_big_down,3,12,-0.2192,False,12,0.6667,-1.1481
MLPIX,long,EDV_lt-2,1,24,-0.165,False,12,0.6667,1.1477
UAPSX,inverse,FXA_big_down,2,12,0.4247,False,12,0.8333,1.1468
UAPIX,ultra_long,VCLT_big_down,3,54,-0.2333,True,13,0.6923,1.1467
UOPIX,ultra_long,LTPZ_big_up,1,110,-0.0717,False,25,0.72,1.1466
SMPSX,inverse,YCS_big_down,1,169,0.0344,False,64,0.5625,1.1463
MLPSX,inverse,EDV_lt-2,1,24,-0.1714,False,12,0.6667,1.1459
UKPIX,ultra_long,XOP_lt-2,3,207,-0.0911,False,42,0.7619,-1.1446
UAPSX,inverse,VCLT_big_down,3,54,-0.2374,True,13,0.6923,1.1443
UHPIX,ultra_long,VGLT_big_down,1,140,0.3299,True,23,0.4783,-1.1413
SMPIX,long,OIH_lt-2,2,243,0.2068,True,43,0.6512,1.1409
UKPIX,ultra_long,PST_big_down,1,87,0.1177,False,29,0.6207,-1.1403
ENPIX,long,EDV_lt-2,2,24,0.2333,False,12,0.75,1.14
BKPIX,long,LTPZ_big_down,1,149,-0.1458,False,23,0.7391,1.139
UJPIX,ultra_long,TBF_big_down,1,133,-0.3337,True,30,0.6,1.1385
SPPIX,long,EDV_lt-2,3,18,-0.0653,False,11,0.6364,-1.1383
UFPIX,ultra_long,LTPZ_big_down,3,124,-0.0415,False,24,0.7917,-1.1379
UVPIX,ultra_long,VGLT_big_up,1,111,-0.1037,False,24,0.625,-1.1378
SMPIX,long,TLH_big_up,3,32,0.1648,False,15,0.8,1.1371
SMPSX,inverse,OIH_lt-2,2,245,0.2164,True,43,0.6512,1.1369
UHPSX,inverse,FXA_big_down,2,12,-0.924,False,12,0.5833,1.1339
ENPSX,inverse,EDV_lt-2,2,24,0.2291,False,12,0.75,1.1337
UFPSX,inverse,GOVZ_lt-2,2,5,0.4434,False,16,0.5625,-1.1336
UMPIX,ultra_long,FXA_big_down,2,12,0.2245,False,12,0.8333,1.1331
SNPIX,long,GOVZ_lt-2,1,5,-0.4335,False,16,0.6875,-1.1331
UFPSX,inverse,LTPZ_big_down,2,13,-0.2377,False,22,0.6364,-1.1328
UJPIX,ultra_long,XLY_lt-2,3,13,-0.2329,False,27,0.6296,1.1324
SMPSX,inverse,TLH_big_up,3,32,0.1597,False,15,0.8,1.1315
UHPIX,ultra_long,TBT_gt2,1,160,0.2495,True,26,0.4615,-1.1305
UFPIX,ultra_long,LTPZ_big_down,2,13,-0.2369,False,22,0.6364,-1.1298
BMPIX,long,LTPZ_big_down,1,149,-0.0572,False,26,0.5385,1.1295
UMPSX,inverse,FXA_big_down,2,12,0.2206,False,12,0.8333,1.129
CYPIX,long,TLH_big_down,3,48,0.1584,False,16,0.8125,1.1279
UFPIX,ultra_long,GOVZ_lt-2,2,5,0.443,False,16,0.5625,-1.1279
UJPSX,inverse,XLY_lt-2,3,13,-0.2376,False,27,0.6296,1.1278
BMPSX,inverse,LTPZ_big_down,1,149,-0.0615,False,26,0.5385,1.1273
UVPSX,inverse,TLH_big_up,2,32,-0.1627,False,15,0.7333,-1.127
SNPSX,inverse,GOVZ_lt-2,1,5,-0.432,False,16,0.625,-1.1264
CYPSX,inverse,TLH_big_down,3,48,0.1546,False,16,0.8125,1.1239
UJPIX,ultra_long,XLC_big_down,1,190,0.0276,False,46,0.6522,1.1233
UVPIX,ultra_long,TLH_big_up,2,32,-0.1842,False,15,0.7333,-1.1226
UVPSX,inverse,VGLT_big_up,1,111,-0.0913,False,24,0.625,-1.122
PMPIX,long,XLY_lt-2,3,25,0.1726,False,29,0.6207,1.1205
UJPSX,inverse,XLC_big_down,1,190,0.0131,False,46,0.6522,1.1193
UUPIX,ultra_long,VGLT_big_up,1,111,0.037,False,24,0.625,1.1187
SMPIX,long,LTPZ_big_up,2,110,0.308,True,25,0.72,1.1182
UKPSX,inverse,EDV_lt-2,3,22,-0.1147,False,12,0.75,-1.1181
FNPIX,long,VGLT_big_down,1,112,-0.0722,False,19,0.5263,1.1179
UOPIX,ultra_long,XLY_lt-2,2,19,0.3016,False,14,0.7857,1.1174
UUPIX,ultra_long,TLH_big_up,2,32,0.0677,False,15,0.7333,1.1171
UUPSX,inverse,VGLT_big_up,1,111,0.04,False,24,0.625,1.1162
UOPSX,inverse,LTPZ_big_up,1,110,-0.0756,False,25,0.72,1.1157
UBPSX,inverse,PST_big_up,2,37,-0.133,False,19,0.7368,1.1157
PMPSX,inverse,XLY_lt-2,3,25,0.1684,False,29,0.6207,1.1157
UKPIX,ultra_long,EDV_lt-2,3,22,-0.1092,False,12,0.75,-1.1157
UUPSX,inverse,TLH_big_up,2,32,0.0791,False,15,0.7333,1.1151
INPIX,long,EDV_lt-2,3,24,0.2147,False,12,0.8333,1.1136
SMPSX,inverse,LTPZ_big_up,2,110,0.3042,True,25,0.72,1.1132
UOPIX,ultra_long,SPTL_big_down,3,115,-0.0502,False,21,0.7619,1.1121
UCPIX,ultra_long,XLY_lt-2,3,1,0.8146,False,18,0.8889,-1.1119
ENPIX,long,VCLT_big_down,2,59,0.1987,False,13,0.7692,1.1104
UCPSX,inverse,XLY_lt-2,3,1,0.8025,False,18,0.8889,-1.1103
ENPIX,long,TLH_big_down,2,47,-0.0159,False,16,0.75,1.1094
INPSX,inverse,EDV_lt-2,3,24,0.2108,False,12,0.8333,1.1092
UOPSX,inverse,SPTL_big_down,3,109,-0.083,False,21,0.7619,1.1092
TEPIX,long,SPTL_big_down,2,140,0.1594,False,21,0.6667,1.109
SPPSX,inverse,ZROZ_lt-2,1,48,-0.2592,False,17,0.4706,-1.1082
TEPSX,inverse,SPTL_big_down,2,140,0.1558,False,21,0.6667,1.1064
SMPIX,long,XLC_big_down,1,190,0.3272,True,46,0.5652,1.1063
ENPSX,inverse,VCLT_big_down,2,59,0.2022,False,13,0.7692,1.1061
UMPIX,ultra_long,LTPZ_big_down,1,118,-0.3769,True,26,0.5,1.1058
USPSX,inverse,SPTL_big_down,3,110,-0.0065,False,21,0.7619,-1.1042
ENPSX,inverse,TLH_big_down,2,47,-0.0203,False,16,0.75,1.1036
SPPIX,long,TLH_big_up,2,29,-0.0814,False,11,0.5455,-1.1034
INPIX,long,XLY_lt-2,1,25,-0.0013,False,29,0.6207,1.1021
SMPSX,inverse,XLC_big_down,1,190,0.3247,True,46,0.5652,1.1012
OEPSX,inverse,XBI_gt2,1,125,0.0453,False,55,0.4545,-1.0991
ULPIX,ultra_long,SPTL_big_down,2,140,0.0683,False,21,0.5714,1.0986
UWPSX,inverse,GOVZ_lt-2,2,5,0.2812,False,16,0.625,-1.0984
USPIX,ultra_long,SPTL_big_down,3,110,-0.0018,False,21,0.7619,-1.0984
BMPIX,long,GOVZ_big_up,1,90,-0.2709,True,15,0.8,1.0982
SPPIX,long,ZROZ_lt-2,1,48,-0.2473,False,17,0.4706,-1.0979
UWPIX,ultra_long,ZROZ_lt-2,2,48,0.1447,False,17,0.5882,-1.0979
UWPSX,inverse,ZROZ_lt-2,2,48,0.1407,False,17,0.5882,-1.0977
UMPIX,ultra_long,TLH_big_down,3,48,-0.1193,False,16,0.8125,1.097
ENPIX,long,GOVZ_lt-2,2,5,0.2474,False,16,0.75,1.0957
UWPIX,ultra_long,GOVZ_lt-2,2,5,0.3,False,16,0.625,-1.0955
ULPSX,inverse,SPTL_big_down,2,140,0.0532,False,21,0.5714,1.0948
INPSX,inverse,XLY_lt-2,1,25,-0.0019,False,29,0.6207,1.0939
UJPSX,inverse,TBF_big_down,1,133,-0.3382,True,30,0.6,1.093
UMPSX,inverse,TLH_big_down,3,48,-0.1229,False,16,0.8125,1.0927
ENPSX,inverse,GOVZ_lt-2,2,5,0.2453,False,16,0.75,1.0909
UKPIX,ultra_long,XLB_big_down,1,240,-0.2459,True,63,0.6508,-1.0899
PMPSX,inverse,XLB_big_down,2,71,-0.0546,False,32,0.6562,1.0896
UKPSX,inverse,XLY_lt-2,3,13,0.2841,False,27,0.6296,-1.088
UGPIX,ultra_long,TMF_big_down,1,134,0.0034,False,60,0.45,1.0834
UKPIX,ultra_long,XLY_lt-2,3,13,0.2861,False,27,0.6296,-1.0808
UXPSX,inverse,LTPZ_big_down,2,74,0.1458,False,26,0.6538,-1.0805
SPPSX,inverse,PST_big_up,1,89,-0.1324,False,24,0.625,-1.0805
UBPIX,ultra_long,GOVZ_lt-2,2,5,-0.4232,False,16,0.5625,1.0798
ENPIX,long,TBF_big_up,1,148,0.1047,False,29,0.6552,1.0796
